delt,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW
0.09999999999999847,1.0014962479078209,1.001348162272299,1.0013712640875176,1.001216504356371,1.001249785117803,1.0012530069519836,0.9630967291987295,1.0014439529159846,1.0013083932403948,1.0012280822062558,1.0013241092143639
0.10427538888537596,1.0014784232898033,1.0013317569714426,1.00135458511248,1.001201624715401,1.0012344701243743,1.0012376528855238,0.9634966480168774,1.001426482050091,1.0012924140270314,1.0012129637864986,1.0013079025923592
0.10873356727196552,1.001460115357911,1.001314906377871,1.0013374535290869,1.0011863420662068,1.0012187387772296,1.001221890193213,0.9639082773275202,1.0014085381414652,1.0012760013089022,1.0011974403940802,1.0012912602764912
0.11338235012178445,1.0014413273622722,1.0012976113577217,1.0013198720557726,1.001170658622938,1.0012025903297956,1.001205709055442,0.9643317250564428,1.001390117563714,1.001259155446021,1.00118150775931,1.0012741796433333
0.11822988651686907,1.0014220458821954,1.0012798654549369,1.0013018310359243,1.0011545644939177,1.0011860282020617,1.001189112340894,0.9647671668503754,1.001371216248524,1.001241873339058,1.001165167067685,1.0012566573264725
0.12328467394420563,1.001402277907405,1.0012616716126679,1.0012833341123148,1.0011380692023493,1.0011690501760928,1.0011720947287341,0.9652150185682882,1.0013518328451068,1.0012241538973634,1.0011484102879673,1.001238691635688
0.12855557319138886,1.0013820178894925,1.0012430254707982,1.0012643753459252,1.0011211611004893,1.0011516464780474,1.0011546581716222,0.9656751316326686,1.0013319660226203,1.0012059965060596,1.0011312487632194,1.0012202821593725
0.13405182387914555,1.001361265245333,1.001223926935244,1.0012449561690442,1.0011038477727516,1.0011338295496197,1.001136796859946,0.9661476376868333,1.0013116140072893,1.00118739823553,1.0011136690364109,1.001201427447899
0.13978306065792018,1.0013400214494395,1.001204373998025,1.0012250784731098,1.0010861268726368,1.0011155855596783,1.001118517004727,0.966632778617124,1.001290776757241,1.0011683575950439,1.0010956799175923,1.0011821278356703
0.14575933009692785,1.0013182886184218,1.0011843681749688,1.0012047397112493,1.0010679934019933,1.0010969296447054,1.0010998211412911,0.9671305921670774,1.001269455120201,1.0011488809428866,1.0010772774871146,1.0011623851603653
0.1519911082952928,1.001296062276236,1.0011639158278083,1.0011839434296115,1.0010494550091462,1.0010778549557056,1.0010807009797948,0.9676410201907377,1.001247650836659,1.0011289650165192,1.001058463828449,1.0011422002776296
0.1584893192461107,1.0012733521986996,1.001143011822251,1.0011626923872035,1.001030515750124,1.0010583643207165,1.001061171009233,0.9681642555250347,1.0012253659533539,1.0011086158358615,1.0010392476547214,1.0011215767858388
0.16526535398566794,1.0012501582675082,1.0011216660883206,1.0011409882406237,1.0010111753996132,1.0010384632659994,1.0010412249109149,0.9687001561663172,1.0012026042845752,1.001087836682692,1.001019625351927,1.0011005178181753
0.17233109056135051,1.001226484919069,1.0010998804779794,1.0011188377633318,1.0009914344463302,1.0010181552565978,1.0010208748005724,0.969248961052051,1.001179370213569,1.0010666297750836,1.00099960457058,1.001079027404078
0.17969891485325817,1.001202338261459,1.0010776588151908,1.0010962461315438,1.0009713053859282,1.0009974472813783,1.0010001177985093,0.9698104770540492,1.0011556687093688,1.0010450016606751,1.000979194291644,1.0010571118595288
0.1873817422860375,1.0011777272811497,1.0010550081201945,1.001073217216466,1.0009507925992251,1.00097634446961,1.000978967600783,0.970384647491827,1.001131506315491,1.0010229579352317,1.0009583950633199,1.0010347766146568
0.19539304046895956,1.0011526611325887,1.0010319389944016,1.0010497598504844,1.0009298996219647,1.0009548517875613,1.000957427558929,0.9709715014321546,1.0011068910174157,1.0010005069248638,1.0009372124129994,1.0010120295783975
0.20374685280396984,1.0011271414593061,1.0010084541974138,1.0010258834863095,1.0009086376006,1.0009329800000717,1.000935504996443,0.9715710615610879,1.0010818312971175,1.000977654371458,1.000915659894137,1.000988879490369
0.21245782310305544,1.0011011856132535,1.000984567191161,1.0010015959457776,1.000887008425366,1.000910736487301,1.0009132130654101,0.9721827671230224,1.0010563360099296,1.0009544131416652,1.0008937402478888,1.0009653351702075
0.22154122125811668,1.001074799894188,1.0009602881273514,1.000976908384701,1.0008650287775622,1.0008881307699582,1.0008905533168864,0.972806985104022,1.0010304165408697,1.0009307919903727,1.0008714730269261,1.000941407998795
0.23101297000831586,1.001048000191871,1.0009356263911513,1.0009518312289984,1.0008427068173051,1.0008651775083584,1.0008675463231962,0.9734433652185812,1.0010040849403048,1.000906799649721,1.0008488601831433,1.0009171086376323
0.24088967285182972,1.0010207996281109,1.0009105958096558,1.0009263793721093,1.0008200562434475,1.000841879911107,1.0008441996958979,0.9740916909656087,1.0009773543716687,1.0008824522398367,1.00082591911689,1.0008924498446228
0.2511886431509571,1.000993210784951,1.0008852102758152,1.000900567854772,1.0007970876797523,1.0008182597328326,1.0008205247714446,0.9747517864564583,1.0009502386404805,1.000857761262747,1.0008026609560523,1.0008674454624618
0.26192793448156104,1.000965252248583,1.000859483749678,1.0008744055627004,1.0007738137734408,1.000794331438233,1.0007965379646961,0.975423213421202,1.000922753840074,1.0008327424781578,1.0007790995283123,1.0008421099116664
0.2731263722800828,1.0009369386789058,1.000833430686494,1.000847915821722,1.0007502479391086,1.0007701052508307,1.0007722532015424,0.9761059399122806,1.0008949166853935,1.000807410280566,1.000755246962378,1.0008164602296505
0.28480358684358004,1.0009082822201183,1.0008070742847957,1.0008211126085356,1.0007264093534969,1.0007455982239721,1.0007476905461838,0.9767994524209288,1.00086674491726,1.0007817824102745,1.0007311244001675,1.000790512646477
