country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,25358461.632031664,26023260.395848002,-664798.7638163343,14353223921333.334,202409038.0,0.02652386665344233,1.0
2.0,35311471.81342933,35315153.942232005,-3682.128802664578,19157269160325.04,399003411.3333333,0.017440360692500434,1.1374194528273096
3.0,8546114.246304333,8496033.918647332,50080.32765700016,4762697719377.344,82677133.33333333,0.0327082331975301,1.07411494663385
4.0,9769516.245545,9452542.078758666,316974.16678633355,3632260514342.263,957883945.3333334,0.013960500160853033,0.403943679367664
5.0,2484238.760606,2472373.5151070002,11865.245498999953,1400183068515.4065,128542549.66666667,0.010661633412043235,0.5841911448204488
6.0,2147119.382687,2180669.5633033332,-33550.18061633346,1118630304151.5037,747482909.0,0.0082285332679748,0.27117397373183905
7.0,2535006.326345,2499097.9269593335,35908.399385666475,1447024969365.2932,22867288.333333332,0.019007999897003133,1.1159717085564733
8.0,2392924.5607413333,2363576.1515306663,29348.409210666705,1091056668884.2233,35067572.666666664,0.0286026334762573,0.7834846399739507
9.0,2374424.093593667,2286059.21642,88364.87717366645,1316827564909.0315,101853122.66666667,0.010777999957402534,0.5292613389552137
10.0,1727640.7480590001,1742577.5564316667,-14936.808372666748,885992203737.4081,14059050.666666666,0.0225445993741353,1.1647727674433999
11.0,1782723.8988146663,1800511.0623596667,-17787.1635449999,1046024159193.8597,68181548.0,0.004038066665331467,0.667362818044858
12.0,877843.7493403334,870874.3723466666,6969.376993666636,435671962357.323,154557130.33333334,0.0008331999927759,0.25814851371112196
13.0,6040176.756487333,5844932.514040333,195244.24244700032,7436489552909.94,1441673471.0,0.013190895283477768,0.4596839243019886
