delt_dom,delt_int,growth,World Equal,World Negishi,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW
0.09999999999999944,0.09999999999999938,,,,1.0079103167910515,1.0064998081102636,1.0076777968516017,1.0046958509318573,1.0051077101552968,1.0056664969010278,1.0071721779965646,1.0083812850511227,1.0039859585769295,1.0052141248772994,0.9751054317520169,1.0053770698356936
0.1584893192461113,0.1584893192461113,,,,1.0078592753760176,1.0064440610630558,1.0076230427116826,1.004647437336067,1.0050599060262237,1.0056178987481845,1.007121594123565,1.0083226264128655,1.0039341496605718,1.005164625045901,0.9822032723610256,1.005328189902163
0.2511886431509576,0.251188643150958,,,,1.0078079114529122,1.0063878009945613,1.007567810946329,1.0045986307150323,1.005011732846849,1.005568926010997,1.0070706132544787,1.008263400152238,1.003881869120874,1.0051147344232927,0.9895447319424345,1.0052790154280864
0.398107170553497,0.3981071705534968,,,,1.0077623724063374,1.0063379597229525,1.0075189086233145,1.0045554324279924,1.004969150546956,1.0055256341111967,1.0070255342427732,1.0082108905620029,1.0038355921041144,1.0050706232914868,0.9962160264103476,1.0052356132806095
0.630957344480193,0.6309573444801929,,,,1.0077272572373857,1.006299948737372,1.0074816376217404,1.0045225961371118,1.0049368073418847,1.0054927342767992,1.0069912472384148,1.0081708043010893,1.0038003825479553,1.0050370941821265,1.001455750237693,1.0052026795020363
1.0,1.0,,,,1.0077043669872856,1.0062751102051266,1.0074572962894233,1.0045012329820941,1.0049158031017862,1.0054713563819793,1.0069689238678547,1.0081445604189105,1.0037774705152265,1.005015306277522,1.004984724613164,1.0051813134782805
1.584893192461114,1.5848931924611136,,,,1.0076916067739605,1.006261208531186,1.0074436866817003,1.0044893674711821,1.0049041697795473,1.0054595023117796,1.0069565157701155,1.008129832962404,1.0037647434291108,1.0050032284003565,1.007040101259349,1.0051694782637264
2.5118864315095806,2.511886431509581,,,,1.0076854414681031,1.006254449830509,1.007437075439652,1.00448367705182,1.004898609001917,1.005453824344624,1.0069505443529065,1.0081226325309252,1.0037586285422844,1.0049974454584845,1.0080952882816807,1.0051638268584289
3.9810717055349736,3.981071705534973,,,,1.0076827974632006,1.0062515250698412,1.0074342189143655,1.0044812589922447,1.0048962652119309,1.0054514228428955,1.0069479950753373,1.0081194963283933,1.0037560321508268,1.004995000954429,1.0085877120034052,1.0051614472327377
6.309573444801933,6.309573444801934,,,,1.0076817608356878,1.0062503630332236,1.0074330863968814,1.0044803249641303,1.0048953674702554,1.0054505005996797,1.0069470088221701,1.0081182317665351,1.0037550254879422,1.0049940614723005,1.0088019556776477,1.00516053429333
10.0,10.0,,,,1.0076813733176375,1.0062499207740871,1.0074326562266274,1.0044799831810973,1.004895045430684,1.0054501672804899,1.0069466481312195,1.0081177438824702,1.0037546626072948,1.0049937257033317,1.0088984032193322,1.005160211140719
