delt_dom,delt_int,growth,World Equal,World Negishi,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW
0.09999999999999958,0.09999999999999926,,,,1.00998589052797,1.0083850526382256,1.0096016351645885,1.0064516889184913,1.006906209243393,1.007464001905684,0.9645338921679404,1.0103830063997519,1.0058402573429581,1.0069650618499422,1.0069951457262534,1.0072378360423444
0.15848931924611065,0.15848931924611018,,,,1.0096023675948853,1.0080266764610935,1.0092374744067554,1.0061194736188472,1.0065667866458745,1.0071242459282475,0.9710919615645439,1.0100040414494702,1.0054893451003344,1.0066321877679314,1.0066523795737192,1.006887153165922
0.2511886431509577,0.2511886431509572,,,,1.0091420213788982,1.0075963197107791,1.0088001784695877,1.0057208692644835,1.0061597216554825,1.006716769449685,0.9792599346094203,1.0095484389160219,1.0050680784868717,1.0062330855592712,1.006241286502313,1.0064666030598113
0.39810717055349704,0.3981071705534964,,,,1.008638629452094,1.0071254194296773,1.0083216607835421,1.0052852081259327,1.0057150792581417,1.0062716598814434,0.9885898717668994,1.0090491620348787,1.0046073772161985,1.0057973397555362,1.0057922094033092,1.0060072388399606
0.630957344480192,0.630957344480192,,,,1.0081369565568745,1.0066668232764386,1.0078555806650338,1.0048617701246054,1.0052831984086552,1.0058392559498512,0.9982164620153622,1.0085619908691676,1.004159312137328,1.0053744297951555,1.0053559534215069,1.0055610202294254
1.0,1.0,,,,1.0077043670567156,1.0062751112605925,1.0074572987662072,1.0045012364550805,1.0049158029439436,1.0054713564094921,1.006968926526351,1.0081445650771537,1.0037774714619165,1.0050153076638861,1.004984724763554,1.0051813101539482
1.5848931924611138,1.5848931924611134,,,,1.0073828541345695,1.0059856095310462,1.0071626879422597,1.0042361124708505,1.004645963385897,1.0052010911495137,1.0139157339886196,1.0078345916653795,1.0034963694864547,1.0047524107715904,1.0047119423310693,1.004902280031024
2.511886431509581,2.5118864315095806,,,,1.0071774930756576,1.0058024761003743,1.0069760167313742,1.0040698141913496,1.0044770025151444,1.0050318017220483,1.0187351907562077,1.0076369949708128,1.0033197395522215,1.0045887829312654,1.00454099025921,1.0047273813830784
3.981071705534973,3.981071705534973,,,,1.0070644320007875,1.005703287839576,1.006874617489253,1.0039810131785785,1.0043870538594988,1.0049416312312334,1.0217001877655585,1.0075286090903905,1.0032251766311489,1.0045026395395835,1.0044498547499003,1.0046341229502496
6.3095734448019325,6.309573444801933,,,,1.0070100325761218,1.005656764027051,1.0068268392965998,1.0039403436763898,1.0043460682318375,1.004900500183857,1.0233472972760667,1.0074767168326093,1.0031816803393474,1.004464143007932,1.004408222282271,1.0045914713192963
10.0,10.0,,,,1.0069864150920091,1.005637439243278,1.0068068219685729,1.0039241415350402,1.0043298457515402,1.0048841912004896,1.024206620386714,1.007454441941111,1.0031641862452076,1.0044494451199428,1.004391666404412,1.004574502312618
