origin_code,destination_code,patent flows
1.0,1.0,206900.84174755306
1.0,2.0,15152.826979551379
1.0,3.0,16374.918014478892
1.0,4.0,25443.458394848538
1.0,5.0,7321.358761115196
1.0,6.0,9051.944886971703
1.0,7.0,13899.453858692881
1.0,8.0,10284.849193042364
1.0,9.0,3763.71847082874
1.0,10.0,5426.3094171029
1.0,11.0,1393.288985463255
1.0,12.0,1549.7709448811609
2.0,1.0,47140.840404594586
2.0,2.0,37482.35665011164
2.0,3.0,16650.066703758657
2.0,4.0,29455.982713841495
2.0,5.0,9951.014707006585
2.0,6.0,12818.377778786618
2.0,7.0,9770.747545334847
2.0,8.0,10176.910934017002
2.0,9.0,7683.8201652488015
2.0,10.0,4463.272964424574
2.0,11.0,2261.1635442819024
2.0,12.0,1180.14431502727
3.0,1.0,50584.39587740664
3.0,2.0,9282.338970406088
3.0,3.0,275153.7310181671
3.0,4.0,35225.5725833589
3.0,5.0,2339.6561612055452
3.0,6.0,4726.009029770706
3.0,7.0,1814.9845752081612
3.0,8.0,14352.982450231706
3.0,9.0,1585.8057365971451
3.0,10.0,871.7766459828921
3.0,11.0,217.42154642422588
3.0,12.0,656.8089281917629
4.0,1.0,9623.27002983112
4.0,2.0,1945.3992397826644
4.0,3.0,1846.3178959127065
4.0,4.0,358579.892560122
4.0,5.0,491.1334220059785
4.0,6.0,880.1442357657694
4.0,7.0,514.3408790258546
4.0,8.0,1104.9043957688216
4.0,9.0,491.18259808357243
4.0,10.0,187.7081515375755
4.0,11.0,171.73174201654035
4.0,12.0,144.18961566339527
5.0,1.0,328.87458444668044
5.0,2.0,89.16055939074126
5.0,3.0,73.56623538833139
5.0,4.0,117.32030261739864
5.0,5.0,3941.827319075886
5.0,6.0,69.31363390119064
5.0,7.0,45.59593416178017
5.0,8.0,49.11138190847792
5.0,9.0,25.455516430816022
5.0,10.0,68.09682378141979
5.0,11.0,20.975320666074886
5.0,12.0,11.403794036239582
6.0,1.0,2170.04092313021
6.0,2.0,302.76068751919576
6.0,3.0,257.59994651423534
6.0,4.0,372.84615632294464
6.0,5.0,128.47140458259747
6.0,6.0,8663.201723113669
6.0,7.0,168.98203895882781
6.0,8.0,147.8074914475156
6.0,9.0,81.88748155413889
6.0,10.0,88.16252596121886
6.0,11.0,89.2357347332644
6.0,12.0,28.853201199620713
7.0,1.0,5304.126521495203
7.0,2.0,992.0877511725815
7.0,3.0,514.8759989680542
7.0,4.0,900.0397944588691
7.0,5.0,265.01652198512767
7.0,6.0,480.46178302065164
7.0,7.0,3886.239981336043
7.0,8.0,355.2545946248342
7.0,9.0,151.79204018105494
7.0,10.0,201.35318064490195
7.0,11.0,67.4605366551324
7.0,12.0,62.8730190757266
8.0,1.0,16798.768904664674
8.0,2.0,2447.3644077980584
8.0,3.0,4783.029033239513
8.0,4.0,8243.168314036693
8.0,5.0,345.77706474019584
8.0,6.0,610.0470560229735
8.0,7.0,370.92977888594413
8.0,8.0,116110.85476900016
8.0,9.0,384.3119088441053
8.0,10.0,187.42568963191175
8.0,11.0,66.56300635702645
8.0,12.0,121.68481641593883
9.0,1.0,361.93182870722904
9.0,2.0,115.61940822529657
9.0,3.0,64.65296160483273
9.0,4.0,141.8597004699694
9.0,5.0,33.0301535339184
9.0,6.0,58.99001347990526
9.0,7.0,61.96631471658259
9.0,8.0,49.55190097913077
9.0,9.0,26282.448530522266
9.0,10.0,18.46526644510862
9.0,11.0,10.053537641552348
9.0,12.0,12.973678489965451
10.0,1.0,170.5863306570376
10.0,2.0,29.12304580242481
10.0,3.0,20.466358037064918
10.0,4.0,37.55756682827371
10.0,5.0,48.21816086386775
10.0,6.0,29.244922592447693
10.0,7.0,47.43429565500255
10.0,8.0,15.689810510517395
10.0,9.0,12.783571841778729
10.0,10.0,994.7852807809877
10.0,11.0,4.238779330193046
10.0,12.0,3.4856493388690297
11.0,1.0,149.74756814701638
11.0,2.0,51.94147344131604
11.0,3.0,30.48151105595925
11.0,4.0,68.58122615567434
11.0,5.0,43.20618638063457
11.0,6.0,65.83555170721706
11.0,7.0,49.73513428458248
11.0,8.0,19.910328534776735
11.0,9.0,23.90646975738854
11.0,10.0,14.30698442518262
11.0,11.0,1176.863949913398
11.0,12.0,12.337758561158685
12.0,1.0,20937.549638339842
12.0,2.0,2291.8359007784243
12.0,3.0,2377.2686818487146
12.0,4.0,8053.695045914152
12.0,5.0,737.2644964788475
12.0,6.0,983.5114849813511
12.0,7.0,1307.5640227138636
12.0,8.0,1379.1471089092465
12.0,9.0,775.1952024178885
12.0,10.0,404.97809492235814
12.0,11.0,310.31100882512675
12.0,12.0,1713.7490431904607
