0,0.0
1,0.009980883887334044
2,0.0
3,0.0006791049809924242
4,0.0
5,0.0023156555565625615
6,0.0
7,7.857162176809513e-05
8,0.0
9,7.616433458068585e-05
10,0.0
11,2.574399886065192e-05
12,0.0
13,0.00018330239448782683
