,beta,alpha,UUPCOSTS
0,0.6244878586905486,0.5918974612476822,0.0
1,0.34332081001139403,0.37344948739298006,0.0035887117939464416
2,0.03219133129805744,0.3577546878990747,0.0011823008266064416
