,Change,KM_target,UUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,SRDUS_target,SINNOVPATEU_target,DOMPATINUS_target,DOMPATINEU_target,TE_target,kappa,gamma,rho,zeta
0,-50,0.0644274722150613,0.022868766551032,0.056306008593481,0.0239482719260088,0.0402834187954683,0.0532262224300514,0.055282688520597,0.0448471664076336,0.0681389709319598,0.0435813486496512,0.1512884329565187,0.0281027584635275,0.0404524826500317,
1,-40,0.0577741383841453,0.0287443541163474,0.0506593421969265,0.0289801892442416,0.0415843141465812,0.0512300627882232,0.0518632401381791,0.0453836200770562,0.0632873817402103,0.0612200450900877,0.11999087934548,0.0277958617968328,0.0417521371597163,
2,-30,0.0499005746987165,0.0345124145124967,0.0483062999681225,0.0371037270930175,0.0428663867052859,0.0497662120705791,0.0509588537730662,0.045148755012309,0.0588935897263649,0.0574434371859719,0.0951782165402973,0.0296364306836901,0.0430145981909793,
3,-20,0.0465600296096034,0.0395797899749445,0.0478104684459435,0.0424848532651501,0.0449045486407753,0.0486907929485271,0.0495738324498483,0.0458978482959567,0.0549535331545254,0.0543069578955564,0.0755078443532606,0.0519999224665376,0.045011346249236,
4,-10,0.0475175967934453,0.0435433798689226,0.0475827097044266,0.0452716600551534,0.0463681061259834,0.0479512798980765,0.0484462401888894,0.046682892713423,0.0512401503008658,0.050304591391798,0.0598759453427794,0.0497361753254102,0.046428000021144,0.049405513804294
5,0,0.0474944738626981,0.047492795313391,0.047492795313391,0.0474929911790444,0.047492795313391,0.0474929286183243,0.047492795313391,0.047492795313391,0.047492795313391,0.047492795313391,0.047492795313391,0.047492795313391,0.047494370603854,
6,10,0.0471689902979186,0.049527306257741,0.0473173024526707,0.0490899879379953,0.0485480822558914,0.0473149787324566,0.0467015660865706,0.0483198966551442,0.0423318929515364,0.0444111417288748,0.0376773648405105,0.0451162387705355,0.0484866973279789,
7,20,0.0470184612987645,0.0508336475789252,0.0475145276806914,0.0498989642732557,0.0495247743280106,0.0474132046537827,0.046019012873237,0.0491430016251552,0.0377150284563563,0.0426668951598826,0.0298774205346325,0.0424385822998361,0.0494123816199866,
8,30,0.0242566142131751,0.0516403916599534,0.0470031012618817,0.0515743228988601,0.0504274471360627,0.0478449188129651,0.0454408057799348,0.0499382343574773,0.035482409877862,0.0411067168562773,0.0237004679519704,0.0407873894164139,0.0502396462800847,
9,40,0.0231099079688274,0.0520649854128395,0.046604304906881,0.0533108145879567,0.0512477463075856,0.0487149927184458,0.0453464932788993,0.0506975441358648,0.0344966821618592,0.0396940085878268,0.0187989465960019,0.0393534675622031,0.0510110102001009,
10,50,0.021903791848119,0.0522139479382541,0.0463979420562696,0.0551773142797441,0.0519999122552271,0.0506308122040273,0.0465866531266853,0.0514245545666268,0.0247057481626629,0.0382269606923059,0.0149123551211055,0.0381156099117368,0.0517062657724032,
11,-100,,,,,,,,,,,,,,0.0306070479181206
12,-55,,,,,,,,,,,,,,0.0570948298114356
13,35,,,,,,,,,,,,,,0.0407460364273934
14,80,,,,,,,,,,,,,,0.0372824974580597
15,124,,,,,,,,,,,,,,0.0391831026360072
16,169,,,,,,,,,,,,,,0.0306436028599684
17,214,,,,,,,,,,,,,,0.02874493358893
18,259,,,,,,,,,,,,,,0.0283682230650327
19,304,,,,,,,,,,,,,,0.0276537645492888
20,349,,,,,,,,,,,,,,0.0270872410912896
21,394,,,,,,,,,,,,,,0.0268489946571102
22,439,,,,,,,,,,,,,,0.0266864416765139
23,484,,,,,,,,,,,,,,0.0264794358534464
24,529,,,,,,,,,,,,,,0.0259516674756759
