,beta,alpha,UUPCOSTS
0,0.6188885241504687,0.5956496429925839,0.0
1,0.34847999021026116,0.3595257569146519,0.0032564567328491278
2,0.03263148563927005,0.3284583292393371,0.0011028575207203204
