target,moment
0.1200626194103338,0.10367857586756239
0.1211887588058545,0.10879043641414182
0.0035804162844133,0.0029299871276751367
0.0004965786572176,0.0005052242158363696
0.002462693476303,0.0014789149903053841
0.0600304680464258,0.047529577811244804
0.1343304183885601,0.1359459524431315
0.0637303998720678,0.09282218737722536
0.0018651157701598,0.0035066423683749568
0.0004460791327548,0.0006011285377348096
0.0016008349254711,0.0021485801710641565
0.0392297139201939,0.0490854113689332
0.0400814725661333,0.02439120123303107
0.0389368166783096,0.024909172652218037
0.0006682770403912,0.0012388172760548933
9.931573144352892e-05,0.00011785212237066497
0.0002592308922424,0.00032449768167465025
0.0194675666804137,0.01374223068500424
0.0304225968538796,0.019131721569287927
0.03434640990464,0.031786247916126005
0.0521424423253347,0.060317876852670316
0.0001026823664077,0.00012680225891467962
0.0003332968614545,0.0004076013199676047
0.01717320495232,0.019842902044520966
0.0103574524673225,0.009484061936130711
0.0083223216314713,0.008867728666119913
0.0012540715241598,0.0038488601788265737
0.0003282469090082,0.0001717624386754133
0.0001245654936749,0.00013099813046200365
0.0041611608157356,0.002955421030867655
0.0135473390958901,0.010218368018281519
0.0109735466657688,0.011878595399214289
0.0026175586846557,0.006604715139533052
0.0003770631159889,0.0002430399192068692
9.258246151515408e-05,5.7251522792665534e-05
0.0054859316741434,0.005088112877438963
0.0671694174879853,0.08386478530515942
0.0583101175797261,0.050459694026862664
0.0318651999360339,0.058669837941591564
0.0009325578850799,0.0011620585417940969
0.0002238812251184,0.00021418798475872816
0.0007995758039945,0.0007209786372131695
