,eta_IND,delta_opti_USA,delta_opti_EUR,delta_opti_JAP,delta_opti_CHN,delta_opti_BRA,delta_opti_IND,delta_opti_CAN,delta_opti_KOR,delta_opti_RUS,delta_opti_MEX,delta_opti_ZAF,delta_opti_ROW
1,0.084573047871161,0.010001834040298283,0.010001834040298283,0.01,10.069471701899833,5.604879436660659,0.07534176610017684,0.01,0.01,4.366852720953994,3.767308998095372,3.156948461904031,11.999998165959703
2,0.042721041097215,0.01,0.01,0.01,12.0,12.0,12.0,0.01,0.01,7.27011507790716,4.74078973909883,4.49294816403436,12.0
3,0.06364704448418801,0.010000234185682992,0.010000256443615943,0.01000021470303328,2.901652347446689,1.6314866931825436,0.06280160278591068,0.010000210210354308,0.010000210383604607,1.2907583223713879,1.062957391410047,0.8919766323977285,3.948165865650282
4,0.053184042790701505,0.01000012557632964,0.01,0.01,11.999999874456131,6.732754792829505,6.934621150758255,0.01,0.01,4.225513902405159,3.107697144107924,2.686630384434076,8.9455235889105
5,0.05841554363744476,0.010000077641939976,0.010000075436953323,0.010000076644807695,11.999999999687422,6.8201711297292,6.782542721494815,0.010000001873706385,0.010000074215731767,4.586758005873386,3.5133905451031158,2.954293126590887,10.363033036462667
6,0.06103129406081638,0.01000006510463929,0.0100000650892581,0.010000065263542272,3.146063169942084,1.7932575266570963,0.06205068417986425,0.010000065283962165,0.01000006507002012,1.384362445457617,1.133005219707776,0.9572387316380792,4.132682409813611
7,0.05972341884913057,0.01,0.01,0.01,12.0,6.884725476632869,6.793481843483469,0.01,0.01,4.690485915009748,3.635954647029638,3.012385025731828,10.738881051955543
8,0.060377356454973476,0.010001046563570438,0.010001046563570438,0.010001046563570438,0.5489842481200028,0.27407097686572857,0.06202869443458028,0.010001046563570438,0.010001046563570438,0.2624350237074983,0.22658474744114365,0.18557393595983668,1.5465716861212797
9,0.06005038765205202,0.010000263187736563,0.010000263187736563,0.010000263187736563,0.5560213676701462,0.277535872051864,0.06348589641032176,0.010000263187736563,0.010000263187736563,0.2636759677624141,0.22741074082570184,0.18621079112859054,1.5477654316191163
