,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,delta
13,0.03892584429151007,0.02116669557932626,0.013023506805577857,0.003370998620458339,6.124386911144886e-05,0.0001658993557294364,0.000599201205098444,0.0017580821420351128,4.07324964580699e-05,1.7532463250181773e-05,1.3806043902532112e-05,0.00306180758750909,0.013489628825916533
14,0.038349058147787336,0.020778357258054495,0.012786194016495082,0.0033210763059477256,6.037177551806012e-05,0.00016354646830125388,0.0005914174685588814,0.0017337896301558838,4.014748378135541e-05,1.7293993765359003e-05,1.3642974635987275e-05,0.0030171162441417197,0.013803842646028852
15,0.03777692925546675,0.02039765684680411,0.012553679717327055,0.003271573772492325,5.950485287665917e-05,0.0001612011600030581,0.0005836835870823592,0.0017097147138722191,3.95659474451296e-05,1.7056834928702623e-05,1.3480651405773636e-05,0.0029727779745280015,0.01412537544622754
16,0.03720961148872047,0.0200244666578179,0.012325849320006237,0.0032224931460559645,5.864340651193429e-05,0.00015886423274454108,0.0005760016756512607,0.001685860414037225,3.8988094409225026e-05,1.6821071801130092e-05,1.331913202859618e-05,0.002928795768589242,0.014454397707459272
17,0.03664725090842769,0.019658658739947175,0.012102592256254152,0.0031738368959732146,5.778773704800513e-05,0.00015653648571487306,0.0005683738344178789,0.0016622298195028008,3.8414128360492755e-05,1.658678819898994e-05,1.3158473665499073e-05,0.0028851728973841124,0.014791083881682071
18,0.03608998570744262,0.01930010525450237,0.01188380192505738,0.0031256078098257038,5.693813994558714e-05,0.00015421871417602986,0.0005608021446009983,0.0016388260730659998,3.784424940176454e-05,1.6354066569319843e-05,1.299873273973588e-05,0.0028419128906186733,0.01513561248436208
19,0.035537946188127674,0.018948678820256807,0.011669375629398156,0.0030778089681415795,5.609490504937381e-05,0.0001519117082558809,0.0005532886644363103,0.0016156523575557755,3.7278653747838305e-05,1.6122987867696708e-05,1.2839964855905254e-05,0.002799019514015362,0.01548816618912481
20,0.03499125477110619,0.01860425282805698,0.011459214503330505,0.0030304437189639186,5.525831614702041e-05,0.00014961625174446998,0.0005458354251922826,0.0015927118820909505,3.671753342948192e-05,1.5893631439070507e-05,1.2682224720601365e-05,0.0027564967465768275,0.015848931924611134
21,0.03445002603399257,0.018266701725684707,0.011253223430415623,0.0029835156523346836,5.442865054117458e-05,0.000147333120896937,0.0005384444272630164,0.0015700078685388847,3.61610760064085e-05,1.566607490194803e-05,1.2525566064812374e-05,0.002714348757792149,0.0162181009735893
22,0.03391436677864944,0.017935901273736742,0.011051310954481844,0.0029370285747452192,5.360617863591513e-05,0.0001450630832465971,0.0005311176363492552,0.00154754353820596,3.560946429012956e-05,1.5440394036308015e-05,1.2370041568313678e-05,0.002672579884828542,0.016595869074375606
23,0.03338437612529507,0.01761172877342821,0.010853389183611447,0.0028909864836043206,5.279116353891038e-05,0.00014280689643167923,0.0005238569797388778,0.0015253220987901572,3.506287607759474e-05,1.5216662675586183e-05,1.2215702786274894e-05,0.002631194609755294,0.016982436524617443
24,0.032860145631701324,0.01729406326732382,0.010659373688211042,0.002845393541776613,5.1983860680590776e-05,0.00014056530703919398,0.0005166643426973362,0.0015033467316260467,3.452148389645526e-05,1.499495260308567e-05,1.2062600078310343e-05,0.0025901975368487224,0.017378008287493755
25,0.03234175943550239,0.01698278571408393,0.010469183393968197,0.002800254052245599,5.1184517451473485e-05,0.00013833904946945383,0.0005095415649791127,0.0014816205792525675,3.398545476276573e-05,1.4775333453122209e-05,1.1910782540177786e-05,0.0025495933700264255,0.01778279410038923
26,0.03182929441760045,0.016677779138388676,0.0102827404704468,0.002755572432956532,5.039337285885628e-05,0.00013612884482459923,0.0005024904374693756,0.0014601467333327438,3.345494995186538e-05,1.4557872617218563e-05,1.1760297938337063e-05,0.0025093868904610215,0.018197008586099836
27,0.03132282038450893,0.016378928757242558,0.010099970216033193,0.0027113531918956124,4.9610657203849766e-05,0.00013393539982455032,0.0004955126989664978,0.0014389282229543118,3.293012478317011e-05,1.4342635155624977e-05,1.1611192647553262e-05,0.002469582934424314,0.018620871366628676
28,0.030822400267481103,0.016086122083920722,0.00992080093990746,0.0026676009024613197,4.883659177974937e-05,0.000131759405753675,0.0004886100331134722,0.0014179680033392398,3.24111284194965e-05,1.4129683714433371e-05,1.1463511591724284e-05,0.0024301863714128423,0.019054607179632473
29,0.03032809033618042,0.015799249010822178,0.009745163841656083,0.002624320179185719,4.8071388592660485e-05,0.00012960153744131028,0.00048178406548753507,0.0013972689449883182,3.189810368151775e-05,1.3919078448525027e-05,1.1317298188105193e-05,0.0023912020826060347,0.019498445997580455
30,0.029839940424685584,0.015518201872527667,0.009572992889132234,0.002581515653862176,4.731525010509901e-05,0.00012746245227930917,0.00047503636085538835,0.0013768338232868404,3.139118687787415e-05,1.371087695056232e-05,1.1172594295074104e-05,0.0023526349397083824,0.0199526231496888
31,0.029357994167628177,0.015242875490360823,0.009404224695111419,0.00253919195213504,4.656836900330251e-05,0.00012534278927944168,0.0004683684206014716,0.0013566653085948903,3.089050765139593e-05,1.3505134186218427e-05,1.1029440163581582e-05,0.002314489784225756,0.020417379446695295
32,0.028882289244285517,0.014973167199739817,0.00923879839326642,0.0024973536706097135,4.5830927988830094e-05,0.00012324316817361494,0.0004617816803356847,0.0013367659568447713,3.0396188841813367e-05,1.3301902435805777e-05,1.0887874392404635e-05,0.0022767714072271994,0.020892961308540396
33,0.028412857628535862,0.01470897686161186,0.009076655513964232,0.002456005354534998,4.510309959491305e-05,0.00012116418855943447,0.0004552775076863776,0.0013171382006658915,2.9908346365293274e-05,1.3101231242441652e-05,1.074793388731415e-05,0.002239484529639696,0.021379620895022326
34,0.027949725842636067,0.014450206859228527,0.008917739860337294,0.002415151476113485,4.438504602797003e-05,0.00011910642909367702,0.0004488572002835201,0.0012977843410557665,2.9427089111027454e-05,1.2903167366854001e-05,1.0609653824240903e-05,0.002202633783125348,0.02187761623949553
35,0.02749291521289068,0.01419676208151542,0.008761997385071985,0.0023747964134917016,4.367691903452193e-05,0.00011707044673589805,0.0004425219839363795,0.001278706539613653,2.8952518855044886e-05,1.2707754748909792e-05,1.0473067616515998e-05,0.0021662236915861114,0.0223872113856834
36,0.02704244212538921,0.013948549894244804,0.008609376068324936,0.0023349444304788343,4.2978859793671705e-05,0.00011505677604436265,0.0004362730110088423,0.0012599068113511084,2.848473019135779e-05,1.251503447591745e-05,1.0338206886243332e-05,0.0021302586533419733,0.022908676527677724
37,0.026598318280089295,0.013705480100205539,0.00845982579714396,0.002295599657044653,4.229099883521764e-05,0.00011306592852612157,0.00043011135899510285,0.0012413870180916174,2.8023810480449036e-05,1.2325044757721277e-05,1.0205101439840312e-05,0.0020947429240229668,0.023442288153199226
38,0.026160550941673563,0.01346746488951745,0.00831329824676274,0.0022567660706395857,4.161345598331641e-05,0.0001110983920429362,0.00042403802929735264,0.0012231488624689086,2.756983981505284e-05,1.2137820908583959e-05,1.007377924776863e-05,0.002059680600218168,0.023988329190194897
39,0.025729143185735343,0.013234418781204295,0.008169746764099045,0.0022184474783815047,4.094634032553521e-05,0.0001091546302745164,0.0004180539462061979,0.0012051938825313236,2.7122891003107255e-05,1.1953395335820896e-05,9.944266428460123e-06,0.002025075603916373,0.02454708915685031
40,0.02530409413898647,0.013006258557106859,0.008029126253769697,0.002180647500148134,4.028975020703306e-05,0.00010723508224027157,0.00041215995608399203,0.0011875234469574153,2.6683029567686544e-05,1.1771797535122409e-05,9.816587236427476e-06,0.0019909316677752067,0.025118864315095794
41,0.024885399212326867,0.012782903189167178,0.00789139306691211,0.0021433695526120095,3.964377324947527e-05,0.0001053401618805691,0.00040635682674986293,0.001170138750884387,2.6250313763634074e-05,1.159305409247442e-05,9.690764054523011e-06,0.0019572523212496016,0.025703957827688646
42,0.02447305032577691,0.012564273761072105,0.007756504893081043,0.0021066168342512787,3.90084863942208e-05,0.00010347025769824174,0.00040064524706535725,0.0011530408123504325,2.5824794610575983e-05,1.1417188692561489e-05,9.566817390310759e-06,0.0019240408776086352,0.026302679918953815
43,0.024067036124382917,0.012350293385211627,0.007624420655463167,0.0020703923113649988,3.8383955969205165e-05,0.00010162573246083271,0.00039502582671754877,0.0011362304693474708,2.5406515941913555e-05,1.1244222133508674e-05,9.444765876480668e-06,0.001891300421865696,0.026915348039269153
44,0.02366734218441211,0.01214088711585183,0.007495100409632277,0.002034698705119436,3.777023777885538e-05,9.98069229638443e-05,0.0003894990961968348,0.0011197083774799285,2.499551446934151e-05,1.1074172347795906e-05,9.324626275234105e-06,0.0018590337996439348,0.02754228703338166
45,0.023273951209217242,0.011935981859372969,0.007368505246046781,0.00199953847964632,3.716737721629591e-05,9.801413985498918e-05,0.0003840655069652692,0.0011034750082218106,2.4591819862359543e-05,1.0907054429159619e-05,9.206413486547683e-06,0.0018272436069949579,0.028183829312644536
46,0.02288684321436817,0.011735506282396852,0.007244597196466169,0.0019649138312105713,3.657540939700898e-05,9.624766751920651e-05,0.0003787254318106257,0.0010875306477628353,2.419545484223496e-05,1.07428806652666e-05,9.090140560211368e-06,0.0017959321811851856,0.028840315031266057
47,0.022505995701716408,0.011539390718554672,0.007123339144444178,0.0019308266784609871,3.599435931305591e-05,9.450776402398742e-05,0.00037347916538094285,0.001071875396431288,2.3806435289767348e-05,1.0581660575932737e-05,8.975818711521823e-06,0.001765101592460236,0.029512092266663854
48,0.022131383822224723,0.01134756707461876,0.007004694740032218,0.0018972786537725442,3.5424242006882516e-05,9.279466112428732e-05,0.0003683269248934033,0.0010565091686799985,2.342477036621034e-05,1.0423400956637893e-05,8.863457340502855e-06,0.0017347536367941293,0.03019951720402016
49,0.02176298052748187,0.01115996873666572,0.006888628318806238,0.0018642710956849528,3.4865062763681614e-05,9.110856432609045e-05,0.0003632688510110512,0.0010414316936190574,2.3050462646642057e-05,1.0268105927073508e-05,8.753064054513117e-06,0.0017048898296260103,0.030902954325135904
50,0.021400756709975825,0.01097653047689273,0.006775104825306746,0.0018318050424380034,3.4316817321227694e-05,8.944965300748536e-05,0.0003583050088800973,0.0010266425160775454,2.268350826502593e-05,1.0115776984441036e-05,8.644644694087803e-06,0.0016755114005833243,0.03162277660168379
51,0.021044681332235426,0.010797188361661195,0.006664089740963784,0.0017998812265990643,3.377949209605622e-05,8.781808059587467e-05,0.00035343538932034124,0.0010121409981743458,2.2323897070218753e-05,9.966413061213029e-06,8.538203361856865e-06,0.00164661928918597,0.03235936569296283
52,0.02069472154511883,0.010621879661293526,0.006555549016550224,0.0017685000707752556,3.325306442480374e-05,8.621397479975803e-05,0.0003486599101603581,0.000997926321377032,2.1971612792102943e-05,9.820010587051339e-06,8.433742454373444e-06,0.0016182141415235453,0.03311311214825911
53,0.020350842795551993,0.010450542762106985,0.006449449009194506,0.0017376616843968766,3.2737502819531714e-05,8.463897050878137e-05,0.0003439784177094223,0.0009839974890258575,2.1626633217030767e-05,9.676563554572932e-06,8.331262696673971e-06,0.0015902963078921705,0.033884415613920256
54,0.020013008924118253,0.010283117081112566,0.00634575642395786,0.001707365861556375,3.2232767235786634e-05,8.30987383912885e-05,0.0003393906883571303,0.0009703533292984966,2.1288930371754826e-05,9.536063588645539e-06,8.230763179397312e-06,0.0015628658413754152,0.034673685045253165
55,0.019681182252977162,0.010119542983768286,0.0062444382599597895,0.001677612079881694,3.1738809352162906e-05,8.1593569207482e-05,0.00033489643029167507,0.0009569924985911374,2.095847071498898e-05,9.398500018888796e-06,8.132241398273308e-06,0.0015359224973493341,0.03548133892335755
56,0.01935532366462263,0.00995976170512882,0.00614546176102134,0.001648399500420362,3.1255572860114425e-05,8.012319596623971e-05,0.0003304952853279251,0.0009439134852889102,2.0635215335752964e-05,9.263859955057711e-06,8.035693295795063e-06,0.0015094657338888006,0.03630780547701014
57,0.019035392672051316,0.00980371527468882,0.006048794370771658,0.0016197269685054873,3.078299376277325e-05,7.868732830296325e-05,0.0003261868308355724,0.0009311146138991423,2.0319120157648157e-05,9.132128364974823e-06,7.941113304886018e-06,0.0014834947130490635,0.03715352290971726
58,0.018721347480951684,0.009651346445170706,0.005954403692148767,0.0015915930155738075,3.0321000681507785e-05,7.728565358933274e-05,0.00032197058175804564,0.0009185940495200172,2.001013614822126e-05,9.003288154695509e-06,7.848494394370275e-06,0.0014580083029932232,0.038018939632056124
59,0.018413145044545227,0.009502598625467954,0.005862257451206546,0.0015639958618998845,2.9869515168996727e-05,7.591783805995951e-05,0.0003178459927128559,0.0009063498026163891,1.9708209532569604e-05,8.8773202505726e-06,7.757828116056706e-06,0.0014330050809339382,0.03890451449942805
60,0.018110741111739704,0.009357415817914915,0.005772323465123416,0.001536933420210215,2.9428452027601704e-05,7.458352795154575e-05,0.0003138124601636337,0.0008943797340747044,1.941328201037196e-05,8.754203682906417e-06,7.669104653244059e-06,0.00140848333685513,0.039810717055349734
61,0.01781409026925938,0.009215742560009775,0.005684569614296257,0.0015104033001367314,2.8997719631829655e-05,7.32823506502819e-05,0.00030986932465477154,0.0008826815605087744,1.9125290975523397e-05,8.63391567086365e-06,7.582312870460911e-06,0.0013844410779763109,0.04073802778041126
62,0.017523145978433755,0.009077523870682232,0.005598963818383913,0.001484402813467472,2.857722025374679e-05,7.20139158433153e-05,0.0003060158730992277,0.0008712528597878562,1.8844169737597866e-05,8.516431708360518e-06,7.49744036425484e-06,0.0013608760339218022,0.04168693834703355
63,0.017237860607309204,0.008942705201157733,0.005515474016158193,0.0014589289801501453,2.816685039017864e-05,7.077781667029528e-05,0.00030225134111036604,0.0008600910767596148,1.8569847744369835e-05,8.401725650610204e-06,7.4144735148487424e-06,0.0013377856625534455,0.04265795188015926
64,0.016958185458756464,0.00881123239044161,0.005434068149003071,0.0014339785350014852,2.776650109064276e-05,6.957363087114324e-05,0.0002985749153691245,0.0008491935291397304,1.8302250804654272e-05,8.289769801048176e-06,7.333397538486368e-06,0.001315167156425008,0.04365158322401661
65,0.016684070795213547,0.008683051625404782,0.005354714147897192,0.001409547935075922,2.737605828494847e-05,6.840092192639094e-05,0.00029498573601765757,0.0008385574135414756,1.8041301310770035e-05,8.180534998356e-06,7.254196540294689e-06,0.0012930174498150433,0.0446683592150963
66,0.016415465860700997,0.008558109405424957,0.005277379923704546,0.0013856333676433492,2.699540310945905e-05,6.72592401865978e-05,0.00029148289907120765,0.0008281798116184246,1.778691845993967e-05,8.073990703319729e-06,7.176853567496952e-06,0.0012713332262936554,0.04570881896148752
67,0.01615231890071508,0.008436352511517144,0.005202033360588659,0.0013622307587264704,2.6624412231096356e-05,6.614812398759994e-05,0.00028806545884013093,0.0008180576962951332,1.7539018474000168e-05,7.970105085273186e-06,7.1013506628162605e-06,0.0012501109267780176,0.046773514128719815
68,0.01589457718056016,0.008317727979844279,0.005128642312365471,0.0013393357821473869,2.6262958168167588e-05,6.506710074850172e-05,0.00028473243035431213,0.0008081879380601228,1.7297514816817873e-05,7.868845107879056e-06,7.027668917914043e-06,0.0012293467580312008,0.04786300923226385
69,0.015642187002677426,0.008202183079490376,0.005057174601599803,0.0013169438690319379,2.5910909607195464e-05,6.401568804961316e-05,0.00028148279178271735,0.0007985673112983169,1.7062318408845734e-05,7.770176614035422e-06,6.955788526720945e-06,0.0012090367015582858,0.04897788193684462
70,0.015395093723462141,0.008089665294349322,0.0049875980212500315,0.0012950502177213395,2.556813171496566e-05,6.299339468767509e-05,0.0002783154868410556,0.0007891925006392809,1.6833337838301194e-05,7.67406440968688e-06,6.885688838516807e-06,0.0011891765228541152,0.05011872336272725
71,0.015153241770039735,0.007980122308963158,0.004919880338664887,0.0012736498040399656,2.5234486445076737e-05,6.199972170602392e-05,0.0002752294271810095,0.0007800601072997996,1.6610479568483556e-05,7.580472346351575e-06,6.817348410633108e-06,0.0011697617809570161,0.05128613839913648
72,0.01491657465742362,0.00787350199812891,0.0048539893017333115,0.0012527373918692056,2.4909832838330664e-05,6.1034163397523666e-05,0.0002722234947548974,0.0007711666554006506,1.6393648140786877e-05,7.48936340218434e-06,6.750745060653954e-06,0.0011507878382634284,0.05248074602497726
73,0.014680188960528067,0.0077697524200811465,0.004789892646991618,0.0012323075439777034,2.459402731636979e-05,6.0096208278361594e-05,0.0002692965441501233,0.0007625085982378061,1.618274637301637e-05,7.400699761411215e-06,6.6858559179986915e-06,0.0011322498705593812,0.05370317963702527
74,0.014449775266570862,0.0076688218130387745,0.004727558109492947,0.0012123546330593958,2.4286923968018982e-05,5.918534003100653e-05,0.0002664474048880154,0.0007540823244901783,1.597767555263761e-05,7.314442891986198e-06,6.622657474785423e-06,0.0011141428772247855,0.054954087385762455
75,0.014225980787277982,0.007570658594902942,0.00466695343424718,0.0011928728529320928,2.3988374827857342e-05,5.8301038414871344e-05,0.00026367488368231047,0.000745884164347511,1.577833562465482e-05,7.230553621339735e-06,6.561125635872369e-06,0.001096461691569094,0.05623413251903491
76,0.014008658509986331,0.007475211365878245,0.004608046389045043,0.0011738562298502825,2.3698230146601225e-05,5.744278014345301e-05,0.00026097776665282474,0.0007379103955425078,1.558462537383054e-05,7.148992210098876e-06,6.501235767992284e-06,0.001079200991256638,0.057543993733715694
77,0.013797663879885997,0.007382428913792852,0.004550804778483498,0.0011552986338879561,2.3416338652937938e-05,5.6610039726901756e-05,0.00025835482149039874,0.0007301572492733941,1.5396442601016418e-05,7.069718423677789e-06,6.44296274789718e-06,0.001062355308782331,0.0588843655355589
78,0.01359285471098045,0.00729226022188236,0.00449519645901618,0.0011371937903486091,2.314254780650288e-05,5.5802290279246026e-05,0.0002558047995694458,0.0007226209160042776,1.5213684293387564e-05,6.99269160164963e-06,6.386281009440832e-06,0.0010459190419599873,0.06025595860743578
79,0.01339409110496525,0.0072046544788049675,0.004441189354861841,0.0011195352911617406,2.2876704041753274e-05,5.501900428964423e-05,0.0002533264380051257,0.0007152975511314669,1.5036246788426197e-05,6.917870724825642e-06,6.331164589533702e-06,0.001029886464386655,0.06165950018614822
80,0.013201235377780821,0.0071195610906582526,0.004388751474605613,0.0011023166062268993,2.261865300254322e-05,5.42596543572424e-05,0.0002509184616522458,0.0007081832805055733,1.4864025931522204e-05,6.845214479980758e-06,6.277587172916555e-06,0.001014251735848759,0.06309573444801933
81,0.013014151993556052,0.007036929694767527,0.0043378509283423525,0.0010855310946686722,2.236823976724408e-05,5.3523713889435247e-05,0.00024857958504370485,0.00070127420580081,1.46969172270953e-05,6.774681322178141e-06,6.2255221356978055e-06,0.0009990089126380001,0.06456542290346556
82,0.012832707505612937,0.006956710175021008,0.004288455945214797,0.001069172015968224,2.2125309064317242e-05,5.281065776344915e-05,0.0002463085142663987,0.0006945664097232627,1.4534815983185853e-05,6.706229534657431e-06,6.174942587619237e-06,0.0009841519577456566,0.06606934480075961
83,0.012656770504174573,0.006878852678533757,0.004240534891210042,0.0010532325409391737,2.188970547828063e-05,5.2119962951371494e-05,0.0002441039487730455,0.0006880559610515641,1.4377617449474116e-05,6.639817286261824e-06,6.12582141300847e-06,0.0009696747509079319,0.06760829753919818
84,0.01248621157038793,0.006803307633427398,0.004194056287088881,0.0010377057625179703,2.1661273646055127e-05,5.145110910887257e-05,0.00024196458312866173,0.0006817389195049166,1.4225216948729574e-05,6.5754026863928306e-06,6.0781313103945155e-06,0.000955571098475098,0.06918309709189363
85,0.012320903236253115,0.006730025767523917,0.004148988826325734,0.0010225819019639495,2.1439858443715295e-05,5.0803579128027314e-05,0.0002398891086906878,0.0006756113404332761,1.407751000171641e-05,6.512943837489463e-06,6.031844830760079e-06,0.0009418347430813281,0.0707945784384138
86,0.012160719950045185,0.006658958127755791,0.004105301392953905,0.0010078967843662279,2.1225305163706788e-05,5.0176859654753526e-05,0.00023787621522227895,0.0006696692793270115,1.3934392445592847e-05,6.4523988850381626e-06,5.986934414417005e-06,0.0009284593730922735,0.07244359600749899
87,0.012005538046782699,0.006590056100111099,0.0040629630792135985,0.0009937008954281413,2.1017459682623714e-05,4.9570441571510905e-05,0.00023592459243817012,0.0006639087961429619,1.3795760545889854e-05,6.393726065131004e-06,5.94337242649222e-06,0.0009154386318111235,0.07413102413009177
88,0.011855235723327156,0.006523271429937053,0.004021943202912978,0.0009799812401307612,2.081616861966826e-05,4.8983820446006836e-05,0.0002340329314833299,0.0006583259594455637,1.3661511102145651e-05,6.3368837495913955e-06,5.901131191017156e-06,0.0009027661264254008,0.07585775750291836
89,0.011709693017665081,0.006458556242437798,0.003982211324420544,0.0009667250087326037,2.0621279485945412e-05,4.841649694673781e-05,0.00023219992634422145,0.0006529168503622015,1.3531541547307276e-05,6.28183048870572e-06,5.860183023623581e-06,0.0008904354366783211,0.07762471166286919
90,0.01156879179194872,0.006395863063217079,0.003943737263215928,0.000953919582965209,2.043264082476529e-05,4.786797722628784e-05,0.00023042427519335507,0.0006476775663526769,1.3405750041032398e-05,6.228525051590263e-06,5.820500262842194e-06,0.0008784401232521174,0.07943282347242814
91,0.011432415718877917,0.006335144838720815,0.003906491113933646,0.0009415525416262692,2.0250102343151482e-05,4.733777327336633e-05,0.0002287046816674604,0.0006426042247935185,1.3284035557015232e-05,6.17692646424144e-06,5.782055300016955e-06,0.0008667737358507895,0.08128305161640995
92,0.011300450271010416,0.0062763549564550936,0.003870443261844922,0.0009296116655818122,2.007351503476571e-05,4.6825403234621996e-05,0.00022703985608020234,0.0006376929663783588,1.3166297964498212e-05,6.126994045315708e-06,5.744820607843553e-06,0.0008554298209732115,0.08317637711026708
93,0.011172782712608562,0.006219447264858408,0.003835564397728758,0.0009180849421923007,1.9902731294482574e-05,4.633039170733051e-05,0.00022542851657027468,0.0006329399583362831,1.3052438104126927e-05,6.078687439692658e-06,5.708768767543924e-06,0.0008444019293687842,0.08511380382023767
94,0.011049302093644268,0.006164376092721786,0.003801825532090825,0.0009069605691792727,1.973760502485298e-05,4.5852270004076105e-05,0.00022386939018594992,0.000628341397470484,1.2942357858315357e-05,6.031966649875027e-06,5.673872494697028e-06,0.0008336836231694362,0.08709635899560805
95,0.010929899245606459,0.006111096268063927,0.003769198008696618,0.0008962269579504138,1.957799173471199e-05,4.5390576390577686e-05,0.0002223612139072646,0.0006238935130200104,1.2835960216302094e-05,5.986792065289095e-06,5.640104663743821e-06,0.0008232684826940054,0.08912509381337459
96,0.010814466778774018,0.0060595631363754,0.0037376535173917736,0.0008858727364040682,1.9423748630194362e-05,4.4944856297843134e-05,0.00022090273560718436,0.0006195925693479461,1.2733149334074505e-05,5.9431244895435666e-06,5.607438331184613e-06,0.0008131494066886405,0.09120108393559097
97,0.01070289908063086,0.00600973257815799,0.003707164106188052,0.0008758867512332527,1.9274734698424063e-05,4.4514662509824095e-05,0.00021949271495306263,0.0006154348684593882,1.263383058935417e-05,5.900925165711558e-06,5.575846757500534e-06,0.0008033498794294126,0.0933254300796991
98,0.010595092315143422,0.0059615610256951,0.0036777021925999153,0.0008662580697520777,1.913081078414331e-05,4.409955532775911e-05,0.00021812992424990012,0.0006114167523532295,1.2537910631822014e-05,5.860155799703067e-06,5.545303427813959e-06,0.0007939048766319746,0.09549925860214359
99,0.010490944422617578,0.005915005478999838,0.003649240574221081,0.0008569759812670826,1.8991839659570018e-05,4.369910271240032e-05,0.00021681314922695713,0.000607534605211845,1.2445297428781491e-05,5.820778581791883e-06,5.515782071324506e-06,0.0007848035327273871,0.09772372209558107
100,0.010390355119894444,0.005870023520894555,0.003621752438536041,0.0008480299980175229,1.8857686087747798e-05,4.331288040526633e-05,0.0002155411897691953,0.0006037848554328284,1.2355900306447355e-05,5.782756206364453e-06,5.487256679540991e-06,0.0007760352211305419,0.1
101,0.010293225900657338,0.005826573331185597,0.003595211371965325,0.0008394098557072412,1.8728216879664785e-05,4.294047203011863e-05,0.00021431286059532827,0.0006001639775074891,1.2269629987047437e-05,5.746051889958127e-06,5.459701523342855e-06,0.0007675895540997863,0.10232929922807542
102,0.010199460035651517,0.005784613699904777,0.0035695913681475133,0.0008311055136530755,1.860330094541739e-05,4.258146917575651e-05,0.00021312699188395443,0.000596668493750489,1.2186398621924448e-05,5.710629387656026e-06,5.433091168897984e-06,0.0007594563822108589,0.10471285480508996
