country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,25500910.31216867,26266429.46503767,-765519.1528689998,14353223921333.334,202409038.0,0.02652386665344233,1.0
2.0,35728824.52674734,35738142.042589,-9317.515841667851,19083100117413.766,390546293.6666667,0.017480112949828232,1.1395101474432578
3.0,8595603.951470332,8598961.541143667,-3357.5896733338013,4762697719377.344,82677133.33333333,0.0327082331975301,1.07411494663385
4.0,9855122.831199333,9529760.391377,325362.4398223332,3632260514342.263,957883945.3333334,0.013960500160853033,0.403943679367664
5.0,2510969.6386026666,2494619.1569073335,16350.481695333574,1400183068515.4065,128542549.66666667,0.010661633412043235,0.5841911448204488
6.0,2194160.407687,2256506.2437233333,-62345.83603633335,1118630304151.5037,747482909.0,0.0082285332679748,0.27117397373183905
7.0,2550968.166709,2521072.4075693334,29895.75913966649,1447024969365.2932,22867288.333333332,0.019007999897003133,1.1159717085564733
8.0,2421339.6281336667,2423932.664775667,-2593.036642000079,1091056668884.2233,35067572.666666664,0.0286026334762573,0.7834846399739507
9.0,2444995.906846,2320189.37547,124806.53137600003,1316827564909.0315,101853122.66666667,0.010777999957402534,0.5292613389552137
10.0,1795905.6247563332,1807639.1119123332,-11733.487155999988,1046024159193.8597,68181548.0,0.004038066665331467,0.667362818044858
11.0,587007.006107,592193.9065753333,-5186.900468333352,317689491835.26605,32854677.0,0.008007400035858099,0.5271501721080043
12.0,14637405.327072999,14273767.020419667,363638.3066533332,8514633270080.683,1585892092.6666667,0.013677252607449364,0.5260072574684326
