,beta,alpha,UUPCOSTS
0,0.6196010832093224,0.5883201436905482,0.0
1,0.34690097206440407,0.36153552943175143,0.0035566770343179333
2,0.03349794472627343,0.32196707287254744,0.0011959058618798335
