country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,31060098.411325004,31606904.210964,-546805.7996389978,17550680174000.0,211539193.0,0.027215099334716802,1.0
2.0,38560962.962381,38202095.726448,358867.23593299836,20896718957772.383,396232714.0,0.019751738288904475,1.0177304442146153
3.0,8917509.576348,9083878.511708,-166368.9353600014,4896994405353.29,77229906.0,0.0336788010597229,0.972696106350949
4.0,28921881.857267,28649614.561967,272267.2952999994,10475682920594.5,987820941.0,0.0202242994308472,0.611851720421537
5.0,4200034.699635,4262314.514010999,-62279.81437599938,2455993625159.37,141291467.0,0.0126970994472504,0.770591189898789
6.0,4008142.6857559998,4092958.597832,-84815.91207600012,2039127446299.3,854999441.0,0.00701590001583099,0.300710932885399
7.0,3168010.749017,3185897.186292,-17886.437274999917,1805749878439.94,24147355.0,0.0171416997909546,1.11370101260246
8.0,3486821.9106880003,3414944.641234,71877.26945400005,1484318219633.63,37173037.0,0.0407785987854004,0.8280252275298379
9.0,3456060.194387,3339264.661783,116795.53260400007,2059241965490.83,101033855.0,0.0107240998744965,0.54715632833223
10.0,2201332.8766969997,2211168.4474359998,-9835.570739000104,1315351183524.54,77325278.0,0.0043529999256134,0.605252435583976
11.0,696945.061648,704283.211631,-7338.14998300001,381198869776.106,36262376.0,0.00709869980812073,0.513803558318654
12.0,24269490.427421,24193967.141264,75523.28615700081,14371578954941.61,1829638518.0,0.01487114928682602,0.6120451560925247
