delt,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW
0.09999999999999952,0.9877078629440981,1.052147809735747,1.053248949293198,1.0494091500445015,1.051134689993411,1.0507945653620128,1.0544632840871913,1.0554891251389078,1.0522406091218304,1.0497435005669895,1.0531751727860983
0.10427538888537624,0.9878485096439802,1.0514547868896729,1.0525400906153142,1.0487570985860815,1.0504613137560663,1.0501270664482416,1.053742795353312,1.0547516082844652,1.0515513061996624,1.049107266246697,1.0524734658741153
0.10873356727196473,0.9879939398330283,1.0507430413252752,1.0518120894409564,1.0480875733140589,1.0497696541567814,1.04944136157872,1.0530027803191706,1.0539942964931717,1.050843319009523,1.0484529486123892,1.0517526933567904
0.11338235012178377,0.9881437025510896,1.050012481004811,1.0510648790405317,1.0473999895084314,1.0490596326604213,1.0487373938085562,1.0522431350534376,1.0532170832335808,1.0501165742990373,1.0477803893065472,1.051012848821863
0.11822988651686984,0.9882977955031689,1.049263141790656,1.0502985414631194,1.0466946794701135,1.048331114193647,1.0480150640666555,1.0514639725318584,1.0524199252127409,1.0493710062161314,1.0470894892080393,1.050253871672528
0.12328467394420586,0.9884570778651817,1.0484950438641911,1.0495128716752076,1.0459715730053551,1.0475842330794405,1.0472744160171519,1.0506651862331429,1.05160284942917,1.048606627073394,1.0463801853286805,1.0494756687269902
0.1285555731913891,0.988620929226501,1.047708098105877,1.0487080965430822,1.0452306509874185,1.046818871899009,1.046515452602155,1.0498468531379435,1.0507659041413697,1.047823461991655,1.0456525283444125,1.0486783653482505
0.1340518238791462,0.9887893153633545,1.0469024476809825,1.0478843522429278,1.0444720172324338,1.0460352183440214,1.0457382821570862,1.0490090801064673,1.0499091990793825,1.047021619274313,1.0449064375831785,1.0478621417889924
0.13978306065792026,0.9889628994044656,1.0460783765440187,1.0470416616601579,1.0436959834414625,1.0452334173193443,1.0449430212107667,1.048152013526194,1.0490329289345282,1.0462012667693201,1.0441421215041775,1.0470269591848163
0.14575933009692885,0.9891402950576547,1.0452358270557718,1.0461801200945113,1.0429024502863178,1.044413578107293,1.0441297848366746,1.047275844517002,1.048137215947601,1.0453624789336402,1.0433595808091254,1.0461730529920492
0.15199110829529283,0.9893231065087934,1.0443753062158005,1.045300215864532,1.0420917037172956,1.043575856402188,1.0432988411873776,1.0463806554138018,1.0472223561157037,1.0445055710778453,1.042559106405449,1.0453006981140622
0.15848931924611093,0.9895100255453766,1.0434968641056015,1.0444020665167841,1.0412641326123577,1.0427205981006689,1.0424504168084943,1.0454670037741127,1.046288689077873,1.0436307974994494,1.0417407905077019,1.044410142744047
0.16526535398566816,0.9897021824471303,1.042600846303576,1.0434860027512598,1.0404197467274374,1.0418480952536637,1.041584756460207,1.0445349885352397,1.0453363976070733,1.042738365252842,1.040904834351637,1.0435016898351204
0.17233109056135054,0.9898991105301166,1.0416876892853153,1.0425523504319245,1.0395590220294408,1.040958596511607,1.0407022143565312,1.0435849632871428,1.0443659725133296,1.0418286747633494,1.0400515850699596,1.0425755964831775
0.17969891485325942,0.9900997573447003,1.0407579273586853,1.0416018321695562,1.0386828910073989,1.0400528450582194,1.0398034025393397,1.042617719964982,1.0433781302020515,1.0409024080699145,1.039181632594796,1.0416326634170279
0.18738174228603827,0.9903046175496072,1.0398119617363035,1.0406347202492627,1.0377910684830844,1.039130927390342,1.0388885921574786,1.0416334941413168,1.0423730675180631,1.0399597611010525,1.0382951002702183,1.0406729944661495
0.1953930404689611,0.9905125772574628,1.0388512795900262,1.0396532209621931,1.03688530053146,1.038194401775426,1.0379590684535407,1.0406336871049593,1.0413524141019663,1.0390022313285339,1.0373933163445166,1.039698172472323
0.20374685280397048,0.9907216088989929,1.0378769218194148,1.0386573297790909,1.0359657218825464,1.0372435772682895,1.037015427956574,1.039618933718643,1.0403167338697172,1.0380303417385968,1.036476689951705,1.0387087033103484
0.212457823103056,0.9909306689634209,1.0368907898929625,1.037649890091666,1.0350346308208507,1.036280599420413,1.0360594872518285,1.038591104517346,1.0392680697046335,1.0370460046823018,1.0355469557703034,1.0377064586640297
0.22154122125811812,0.9911429258313764,1.0358918866929547,1.0366290357159438,1.034091002427472,1.0353044516971759,1.035090469567856,1.0375494729257595,1.0382055443889386,1.0360484265117218,1.0346034407087012,1.036690725575582
0.23101297000831536,0.9913536978045016,1.034882660138207,1.0355981733779025,1.0331367074738673,1.0343173376237351,1.0341104415442224,1.036496142046386,1.0371314637080304,1.0350397806449385,1.0336480833611077,1.0356636282012937
0.24088967285183008,0.9915644541782984,1.033863949538151,1.034557296585222,1.0321722933943167,1.0333197354226473,1.0331198778502868,1.0354318328558099,1.0360464005914791,1.0340205568351026,1.0326813394975627,1.034625681958695
0.2511886431509574,0.9917752076341855,1.032837324173807,1.0335085884098598,1.0311993862392572,1.0323133754438802,1.0321205317093844,1.0343581630040373,1.034952185695229,1.032992535677288,1.0317048639349053,1.0335787050435583
0.26192793448156226,0.991980674272887,1.0318065104720613,1.0324556249059655,1.030220650465373,1.0313007648151833,1.0311149542709792,1.0332779287907512,1.0338517208778346,1.0319584692130506,1.0307211892324881,1.0325254135903201
0.2731263722800842,0.9921877474474401,1.0307666838132294,1.0313936129995407,1.029232851912372,1.03027894720125,1.0301000064087609,1.032187944627596,1.0327415444622736,1.030914986887315,1.0297273157869746,1.0314624891350765
0.2848035868435801,0.9923972632314626,1.0297175590161303,1.0303221338713007,1.0282360373438668,1.0292476371060426,1.0290756820813702,1.0310880907419355,1.031621588629361,1.029862011517297,1.0287231986364018,1.0303899137988584
