country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,28374268.393743,28950140.231792003,-575871.838049002,16253972230000.0,209586568.0,0.0268165993690491,1.0
2.0,35717870.650038,35561342.731396,156527.91864199936,19517877222353.207,403242995.0,0.019614879857292454,1.0136377117757107
3.0,11304002.699053,11386023.013566002,-82020.31451300159,6272362996105.03,79572883.0,0.031737101078033396,1.30684768566661
4.0,22800400.370282,22492924.883177,307475.48710500076,8532229986993.65,983744113.0,0.0191214001178741,0.564131603727752
5.0,4161986.052288,4210061.826153,-48075.77386499988,2465188674415.03,137882323.0,0.011268399953842202,0.822131189783134
6.0,3614679.668148,3675622.0651469994,-60942.39699899964,1827637859506.25,824603950.0,0.00743990004062653,0.297024491603671
7.0,3203326.283005,3239187.5078660003,-35861.2248610002,1828366481521.6,23910513.0,0.0177232003211975,1.24539814715215
8.0,3085794.724277,3004521.328217,81273.39606000017,1278427634342.59,36677793.0,0.038503999710082996,0.758907614826767
9.0,3553797.0505600004,3453974.759251,99822.29130900046,2208295773643.15,102348284.0,0.0102766001224518,0.634513193989585
10.0,2942687.91323,2954575.342666,-11887.429436000064,1546892142709.84,15217504.0,0.0223563003540039,1.58807486079604
11.0,2048201.0724819999,2071039.1101239999,-22838.03764200001,1201089987015.45,74688097.0,0.0042096000909805295,0.596735487300201
12.0,1725332.408433,1728769.312255,-3436.9038219999056,917869910105.749,166359505.0,0.0008470000326633451,0.380316778479435
13.0,9581659.54143,9385824.715359,195834.82607099973,11650177279272.156,1607648445.0,0.013895010640380786,0.5473090889067252
