,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-0.0003111181406913,-0.00037775136561,-0.0003468374626206,-0.0002823089126506,-0.0002700493945904,-0.000278716652533,-0.0003048283937944,-0.0004081082364162,0.0266277978621466,-0.0002844851576863,-0.0002817959132058,-0.000291624612921,-1.7702373197218694e-05,0.00044854065651
1,0.52,-0.0003172943780667,-0.0003822818405165,-0.0003539569511592,-0.000288071681539,-0.0002760261488616,-0.0002848794656861,-0.0003094362674674,-0.0004136747841277,0.0267015355460129,-0.0002915857237986,-0.000287982736933,-0.0002971629174622,-2.19298236098918e-05,0.0004469620256044
2,0.54,-0.0003238585619081,-0.0003868127721482,-0.0003599848182609,-0.0002945492489307,-0.0002834805914374,-0.0002919913767662,-0.0003159861667707,-0.0004186285056711,0.0267693073880603,-0.0002992988555584,-0.0002944534665716,-0.0003038805537456,-2.8594485840519807e-05,0.000442175640805
3,0.56,-0.0003300145501421,-0.0003923016802611,-0.0003647437306109,-0.0003019784612159,-0.00029083744274,-0.000298656625083,-0.0003232361415443,-0.000425613577172,0.0268360702283004,-0.0003056766666681,-0.0003017650840384,-0.0003124400906914,-3.583546859559422e-05,0.0004395538719752
4,0.58,-0.0003368042619487,-0.0003974216586448,-0.0003722112831217,-0.0003095058288383,-0.0002976698932382,-0.000305722295976,-0.0003300116781449,-0.0004317134081313,0.026894749599735,-0.0003129905005772,-0.0003100495870155,-0.0003171071700067,-4.09306363703091e-05,0.000436616461416
5,0.6,-0.0003433728660836,-0.0004036937653005,-0.000379479447568,-0.0003165936708621,-0.0003059006880963,-0.0003129410210681,-0.0003358073084031,-0.000436892641646,0.0269530873609025,-0.0003197791639331,-0.0003160713970021,-0.0003242081891982,-4.783190537417479e-05,0.0004313632220273
6,0.62,-0.0003496000464821,-0.0004103990038389,-0.0003855513704996,-0.0003231695679683,-0.000312380938281,-0.0003203172967329,-0.0003428054122516,-0.0004432905457501,0.0270077857673319,-0.0003276111703629,-0.0003246007638782,-0.0003317891368426,-5.362441774725905e-05,0.0004288909359947
7,0.64,-0.0003558612813267,-0.000415317835705,-0.0003916670811081,-0.0003298030528546,-0.0003196217195325,-0.0003270995408507,-0.0003496823230452,-0.0004495915286716,0.0270632923676449,-0.0003347865249317,-0.0003314141600127,-0.0003384921084778,-6.036411616961878e-05,0.0004246126706073
8,0.66,-0.0003629959111703,-0.0004214490904799,-0.0003976020501472,-0.00033669994031,-0.0003271764964066,-0.0003350544269374,-0.0003559382703288,-0.0004559776571396,0.0271171250401006,-0.0003424853965089,-0.0003378472009945,-0.0003463179115626,-6.699673495503354e-05,0.0004211109942994
9,0.6799999999999999,-0.0003698871930342,-0.0004281131020168,-0.0004047841584648,-0.0003432104511316,-0.0003347758740696,-0.0003424917297495,-0.0003632093748314,-0.0004620563423759,0.02717021578151,-0.0003499460320263,-0.0003452760297665,-0.0003534131474797,-7.384532022682685e-05,0.0004162040999529
10,0.7,-0.0003759583421823,-0.000434637110759,-0.0004112902703342,-0.0003509358342121,-0.0003422918151019,-0.0003491030813264,-0.0003701932042535,-0.0004684739062295,0.0272231599924294,-0.0003577253744611,-0.0003535509361657,-0.0003611110940849,-8.077127679848042e-05,0.0004116115657828
11,0.72,-0.0003837118584204,-0.0004407547562394,-0.0004182817634554,-0.0003581723947292,-0.0003499844684583,-0.0003568564466678,-0.0003767382012104,-0.0004748376871478,0.0272738965791735,-0.0003647680577085,-0.0003605872435869,-0.0003683036817556,-8.755776313789152e-05,0.0004070744879271
12,0.74,-0.000390078153977,-0.0004468358267045,-0.0004251138685049,-0.0003652590650667,-0.0003571128479475,-0.0003642580752268,-0.0003838846429073,-0.0004815459154257,0.0273273854305105,-0.0003729145218336,-0.0003686528953435,-0.0003757261682449,-9.469228826768986e-05,0.0004020087944634
13,0.76,-0.0003968820672409,-0.0004530640399487,-0.0004328300687098,-0.000372505862452,-0.000365313957317,-0.0003724638710495,-0.0003911998328455,-0.0004884991835356,0.0273778994911823,-0.0003799174809706,-0.0003757470111048,-0.0003831874543588,-0.0001019446807925,0.0003973484999609
14,0.78,-0.0004047350523572,-0.0004604088671508,-0.0004400069414344,-0.0003802148975394,-0.0003730296512107,-0.000379580779224,-0.0003978792183524,-0.0004954418312642,0.0274308812878435,-0.0003876970723559,-0.0003830738280186,-0.0003910139349234,-0.0001089576922603,0.0003932530254027
15,0.8,-0.0004110897082014,-0.0004667702436865,-0.0004466926817664,-0.0003874723824901,-0.0003806037260515,-0.0003872841583562,-0.0004051094152453,-0.000502162430501,0.0274834818338886,-0.0003954658030627,-0.0003910045423284,-0.0003982454932416,-0.0001161222271805,0.000388328792803
16,0.8200000000000001,-0.0004186012131408,-0.0004738652335213,-0.0004540765126247,-0.0003952824346546,-0.0003883070976485,-0.0003950165079674,-0.0004124672453838,-0.000509005424814,0.0275360997508552,-0.0004036342690944,-0.0003992263802185,-0.0004066844511713,-0.0001226067532761,0.0003823731139595
17,0.8400000000000001,-0.0004258023917674,-0.0004805589669585,-0.0004612856856203,-0.0004031009850688,-0.0003961392174939,-0.0004025889095264,-0.0004202245996211,-0.0005155162988767,0.0275892661502736,-0.0004112387811854,-0.0004068917946169,-0.0004142526382184,-0.0001302739798942,0.0003772749012687
18,0.86,-0.0004326597793186,-0.000487724251258,-0.000468724300126,-0.0004109695641804,-0.0004039775530808,-0.000410928142384,-0.0004272491937288,-0.000523196972128,0.0276415838492612,-0.0004190181511356,-0.0004143829091436,-0.0004222018653845,-0.0001377142781336,0.0003724374055346
19,0.88,-0.0004405212089663,-0.0004944148218425,-0.0004760315494131,-0.0004185264214757,-0.0004124495518621,-0.0004183074676805,-0.0004348812906154,-0.0005301132862791,0.0276966112805637,-0.0004264360676986,-0.0004225703662441,-0.0004301720393464,-0.0001448340921405,0.0003676120880063
20,0.9,-0.0004473467225881,-0.0005014127265695,-0.0004834171141745,-0.0004259460253699,-0.0004200525673332,-0.0004262889682343,-0.0004420314138728,-0.0005373647230596,0.0277498254968557,-0.0004352656953338,-0.0004308739208624,-0.0004381039202866,-0.0001520964969872,0.0003618861832387
21,0.92,-0.0004546974805099,-0.0005086579595189,-0.0004908443386475,-0.0004335725489931,-0.0004279475883821,-0.0004342668782325,-0.0004495221365248,-0.0005439349606132,0.0278037775683282,-0.000442988754536,-0.0004384837031108,-0.0004460011603056,-0.0001598152330746,0.0003567790005515
