,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-0.0005885270383211,-0.0006511293794596,-0.0006588490919652,-0.0005373844097697,-0.0005053195413222,0.0280247754718464,-0.0005753338104754,-0.0008550008429202,-0.000589043650886,-0.0005290869995316,-0.0004620854393479,-0.0004992202993024,0.0083686032048745,0.001396115363855
1,0.52,-0.0005997071302135,-0.0006608082308879,-0.0006700585324234,-0.0005484537697844,-0.0005181219023729,0.0280750002487114,-0.0005862194354521,-0.000864722491813,-0.0006005130051954,-0.0005433915211396,-0.0004734952176698,-0.0005110801938744,0.0083694524248933,0.0013930438659153
2,0.54,-0.0006095731790575,-0.0006724574724212,-0.0006825417970056,-0.0005602999472761,-0.0005309367225311,0.0281178465748084,-0.0005968885132481,-0.0008755576158555,-0.0006125752980278,-0.0005544874597996,-0.0004874230556295,-0.000523034536466,0.008370569620916,0.0013886166998241
3,0.56,-0.0006218181011276,-0.0006825719099403,-0.0006938328827764,-0.000572771766943,-0.0005429615796442,0.0281596628857469,-0.0006081358609808,-0.0008865129132611,-0.0006253703074186,-0.0005677705316462,-0.0004976678564523,-0.0005351314283513,0.0083699697725366,0.0013830993518396
4,0.58,-0.0006330483175586,-0.000694153767585,-0.0007055274764666,-0.0005852936943584,-0.0005568909090251,0.0282012869915945,-0.0006198656253285,-0.0008967034526999,-0.0006393507123365,-0.0005816825847947,-0.0005107716129564,-0.0005472654215357,0.0083708936657404,0.0013776885808057
5,0.6,-0.0006447697065059,-0.0007054068584863,-0.0007179300077573,-0.0005976952151009,-0.0005703925018689,0.0282393476203649,-0.0006321995640673,-0.0009071597731938,-0.0006517747872902,-0.0005949047270598,-0.0005240075516402,-0.0005599858378179,0.0083692126228337,0.0013725526753823
6,0.62,-0.0006575358419306,-0.0007174451678193,-0.0007298848514716,-0.000611212290025,-0.0005844457676457,0.0282758695041307,-0.0006448668347292,-0.0009178385714507,-0.0006651252561255,-0.0006079565343372,-0.0005355922345577,-0.0005733591509103,0.0083693755886333,0.0013659154970677
7,0.64,-0.0006698979979729,-0.0007289101997609,-0.0007426729014656,-0.0006237208982507,-0.0005974450524773,0.0283139965134835,-0.0006562751159563,-0.000929221031298,-0.0006782717147958,-0.0006209793640474,-0.0005491212569958,-0.0005863574072964,0.0083680676510343,0.0013594141909006
8,0.66,-0.0006818612340623,-0.0007409350896242,-0.0007552279394649,-0.000636839673029,-0.0006109606301221,0.0283490890895247,-0.0006688844057451,-0.0009403208964184,-0.0006920338246923,-0.0006359877130721,-0.0005626277290974,-0.0005994708654417,0.0083666785863584,0.0013524620520863
9,0.6799999999999999,-0.0006940511002586,-0.0007535604449526,-0.0007671313543561,-0.0006508907768379,-0.0006252863902175,0.0283879631825828,-0.000681579520636,-0.0009527616797361,-0.0007068336238344,-0.0006496548880335,-0.000576004971787,-0.0006136457558262,0.008366674865301,0.0013445982210958
10,0.7,-0.0007066855541188,-0.0007657792024587,-0.0007804512844592,-0.0006635230335353,-0.0006393807256372,0.0284253190928109,-0.0006948003283576,-0.0009645340504445,-0.0007203519791491,-0.0006636241087916,-0.0005897243099117,-0.0006269875266495,0.0083658398748786,0.0013370138965436
11,0.72,-0.0007193932516451,-0.0007782032069765,-0.0007937040744083,-0.0006779689872896,-0.0006540869238803,0.0284634819244099,-0.000707237622913,-0.0009764751902706,-0.0007341606029547,-0.0006777541620723,-0.0006041425292652,-0.0006406742637543,0.0083654913280884,0.0013295806264405
12,0.74,-0.0007322968656791,-0.00079124251068,-0.0008069880491891,-0.0006917451072647,-0.0006682290741723,0.0285022296529057,-0.0007203705035294,-0.0009889549534978,-0.000748511389156,-0.0006922122184193,-0.0006175654383281,-0.0006539554229489,0.0083656564277186,0.0013215144911502
13,0.76,-0.000745115279077,-0.0008042337472432,-0.0008201818214706,-0.0007056519745498,-0.0006827338668985,0.0285416847368343,-0.0007335392213832,-0.0010009970579218,-0.0007624794701183,-0.0007067863595328,-0.0006314245924507,-0.0006691111472946,0.0083664779038806,0.001313142464371
14,0.78,-0.000758091836537,-0.0008176606779725,-0.0008337587120115,-0.0007190376815725,-0.0006967408535983,0.0285822353258856,-0.0007466766177774,-0.0010138050455323,-0.0007774040449353,-0.0007213335711137,-0.0006459664556632,-0.0006834193557339,0.0083662704944395,0.0013053923580639
15,0.8,-0.0007716612203393,-0.0008305247774861,-0.0008471353634003,-0.0007332956781087,-0.0007118485064216,0.0286227654645738,-0.000760273717207,-0.0010258554799678,-0.0007918559887755,-0.0007355491871267,-0.0006596516478858,-0.0006976877116349,0.0083674990659024,0.0012967565092854
16,0.8200000000000001,-0.000785262501634,-0.0008441360802659,-0.0008612757904372,-0.0007483342494811,-0.0007261528424612,0.0286652363258797,-0.0007742387590059,-0.0010394154556345,-0.0008066377035879,-0.0007502179832772,-0.0006743216098477,-0.0007119711373339,0.0083684709661432,0.0012877909479774
17,0.8400000000000001,-0.0007987587201861,-0.0008579493183303,-0.0008746360832422,-0.0007622130586007,-0.0007410453515609,0.0287079612811131,-0.00078778018257,-0.0010528052552667,-0.0008219033274514,-0.0007650007148188,-0.0006891590833234,-0.0007265283306386,0.0083704798163536,0.0012790320402751
18,0.86,-0.0008121911837453,-0.0008715167519794,-0.0008891054414649,-0.0007765553555142,-0.0007557279570918,0.0287516653312773,-0.0008018481807727,-0.0010662511499657,-0.0008370079450783,-0.0007803402786339,-0.0007033327891229,-0.0007417091262023,0.0083714211432209,0.0012700448285665
19,0.88,-0.000826333148561,-0.0008854350142705,-0.0009036148897334,-0.0007917208056716,-0.0007710586290697,0.0287955678646808,-0.000815804257162,-0.0010794010356343,-0.0008519482464021,-0.0007952407550955,-0.0007181934692749,-0.0007566129047967,0.0083731005762063,0.0012615211478729
20,0.9,-0.0008398380766106,-0.0008990618757013,-0.000917756224225,-0.0008059990646961,-0.000786563859184,0.0288407037879635,-0.0008298318475968,-0.0010927564278248,-0.0008674490912778,-0.0008105552868544,-0.0007333007175191,-0.0007718495529381,0.0083758199800124,0.0012523542522217
21,0.92,-0.0008534638815047,-0.0009133318304991,-0.0009322154643267,-0.0008210036602362,-0.0008017206136359,0.0288859180781814,-0.000844229710686,-0.0011065849892006,-0.0008823747322259,-0.000825575931236,-0.0007479008702398,-0.0007865051228907,0.0083777598275105,0.0012433952850315
22,0.94,-0.0008674835605757,-0.0009271939872988,-0.0009463462747344,-0.0008357250225608,-0.0008165229296925,0.0289331599184568,-0.0008582143311418,-0.0011200473981156,-0.0008979934233162,-0.0008407344779026,-0.0007631780677126,-0.000801879979369,0.0083799718278036,0.0012334305194921
23,0.96,-0.0008817588908185,-0.0009417821793593,-0.00096116544201,-0.000850528573573,-0.0008319364561075,0.0289803668612381,-0.0008725782527171,-0.0011341957001683,-0.0009129428961446,-0.0008561410286843,-0.0007777983465702,-0.0008167606884225,0.008382799418666,0.0012243444404837
24,0.98,-0.0008955861580118,-0.0009556989427105,-0.0009755317433185,-0.0008657207581923,-0.0008471289750085,0.0290265588348113,-0.0008871634427925,-0.0011478787545472,-0.0009287846438906,-0.0008718627706001,-0.0007929954431514,-0.0008327146136171,0.0083855406646683,0.001215165238359
25,1.0,-0.0009094337964144,-0.0009704627209378,-0.000990418212792,-0.0008807019075191,-0.0008624252706341,0.0290744107512768,-0.0009016267752732,-0.0011620525464195,-0.0009449155946882,-0.0008870809057084,-0.0008084732168255,-0.0008477837405119,0.0083886929734389,0.0012058149818974
26,1.02,-0.000923864847304,-0.0009845828191561,-0.0010047705949381,-0.0008958973910424,-0.0008780934720372,0.0291233180137672,-0.000916024393567,-0.0011759768500897,-0.0009600073460916,-0.0009025926102412,-0.000823815574455,-0.0008630739158815,0.0083916339743993,0.0011957132867972
27,1.04,-0.0009382013965285,-0.0009993791145446,-0.0010201112933828,-0.0009108410964395,-0.0008937798675981,0.029171022111586,-0.0009307607319136,-0.0011909120483479,-0.0009758996091172,-0.0009183125223027,-0.0008390446147015,-0.0008790548013753,0.0083950010099063,0.0011860878502319
