,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-0.0086220656290098,-0.007558216787696,-0.007662432053866,-0.00668558909658,-0.0067360127511593,-0.0067374874757046,0.2181551182475577,-0.0082250414166331,-0.0071685090743354,-0.0061864488007297,-0.0068585010129587,-0.0070271909561937,-0.0066464192942132,-0.0040776111641171
1,0.52,-0.0088006514459857,-0.007745497262234,-0.007852778343395,-0.006865697707846,-0.006934705036693,-0.0069235838141815,0.2213572318244842,-0.0084167095868297,-0.0073604152157201,-0.0063953570114584,-0.0070482611893837,-0.0072218091743379,-0.0068343526911144,-0.0042231067352159
2,0.54,-0.0089761805230398,-0.0079234911443775,-0.0080355728422838,-0.0070511840817043,-0.0071203039343468,-0.0071152998511905,0.2243675393532564,-0.0086039660086029,-0.0075506579236307,-0.0066036184073702,-0.0072390604409922,-0.0074151638673415,-0.0070175890905085,-0.0043654579174909
3,0.56,-0.0091484668682742,-0.008103839981568,-0.0082200072552868,-0.0072279427808847,-0.0073079381078144,-0.0073054911028169,0.2272010021462416,-0.0087861954387981,-0.007741811252813,-0.006802562167125,-0.0074223438165595,-0.0076016799093123,-0.0072011306908956,-0.0045054695769095
4,0.58,-0.0093181018771522,-0.0082768352095704,-0.0083995577295221,-0.0074105475072465,-0.0074956964002094,-0.0074901764304858,0.2298682307550678,-0.008966341862318,-0.0079245395201959,-0.0070037993406517,-0.0076077465033616,-0.0077891970037869,-0.0073830074522686,-0.0046479151490512
5,0.6,-0.0094888417821141,-0.0084534184473159,-0.0085804700514018,-0.0075922035043244,-0.0076759048779169,-0.0076711633360611,0.2323882153063325,-0.0091466330937762,-0.008112193009249,-0.0071966230476638,-0.0077907273056581,-0.0079740865638718,-0.0075622873296895,-0.0047908326757259
6,0.62,-0.0096551137987133,-0.008625166541518,-0.0087577481660628,-0.007766248415048,-0.0078620090298262,-0.0078604657026621,0.234766981890186,-0.0093240372007042,-0.0082965836799985,-0.0073906773104135,-0.0079695453329583,-0.0081595612534426,-0.0077422671070232,-0.0049348667448465
7,0.64,-0.0098171105197322,-0.0087953113144302,-0.0089340304469621,-0.0079409166128177,-0.0080395886498779,-0.0080382599756394,0.2370191832464499,-0.0094967401031393,-0.0084757037089333,-0.0075821303565205,-0.0081522179119913,-0.008340298129333,-0.0079184040097242,-0.0050764749801555
8,0.66,-0.0099793688155613,-0.0089679478168353,-0.0091067836094967,-0.0081152236210515,-0.0082195732423829,-0.0082170038778682,0.2391545328089721,-0.009672710172779,-0.0086587806456728,-0.0077717264210439,-0.0083319217209957,-0.0085224336837977,-0.0080971295238618,-0.0052184201971691
9,0.6799999999999999,-0.0101400241442764,-0.0091334279837373,-0.0092827291484788,-0.008289725701605,-0.0083983479404819,-0.0083970898223349,0.2411798908429971,-0.0098458778504975,-0.0088377671536558,-0.007959027786302,-0.0085089113058581,-0.0087015905843404,-0.008269949889898,-0.0053633447675868
