delt,growth,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW
0.09999999999999974,0.016992579513041967,1.0027428742284703,1.0031736896793437,1.0033367047981823,1.0025660932259175,1.0026031602345928,0.9042817263771561,1.0029117936257328,1.0043100065169164,1.002858053847457,1.0027080320791018,1.0028738739251777
0.10427538888537663,0.01698723650648501,1.0026482641645005,1.0030660431158522,1.0032239267251952,1.002479954170575,1.0025155830269665,0.9074417129131167,1.0028117777994126,1.004161358351472,1.0027620981592544,1.0026168604968457,1.0027762694720797
0.10873356727196536,0.016981965493247944,1.0025551731295177,1.0029599233655553,1.0031127793238221,1.002395010003837,1.0024292121650167,0.9105705950848952,1.0027132287655236,1.0040149011126087,1.0026674369734143,1.0025269445853924,1.0026800643112497
0.11338235012178483,0.016976768982720682,1.002463643664631,1.0028553823025692,1.00300331776262,1.0023113012899765,1.002344087027479,0.9136655186409015,1.0026161920254755,1.0038707101507778,1.0025741161466852,1.0024383260439569,1.0025853001538187
0.1182298865168703,0.01697164934932061,1.0023737152970411,1.0027524688095892,1.002895593960637,1.0022288663266168,1.0022602447482063,0.9167237011360073,1.0025207102432616,1.003728856330603,1.0024821790883762,1.0023510442198627,1.0024920160946147
0.12328467394420635,0.016966608831615257,1.0022854245301458,1.0026512287490383,1.0027896565511951,1.0021477411281179,1.002177720212413,0.9197424416216757,1.0024268232358204,1.0035894059635482,1.002391666738782,1.0022651361006083,1.0024002486204808
0.12855557319138983,0.016961649531827237,1.0021988048429125,1.0025517049435346,1.002685550856122,1.0020679594154767,1.0020965460591547,0.9227191300448122,1.0023345679719087,1.0034524207558253,1.0023026175547247,1.0021806363125807,1.0023100316258557
0.134051823879147,0.016956773415686615,1.0021138866979482,1.002453937165106,1.0025833188698867,1.00198955261224,1.0020167526893318,0.9256512562896538,1.0022439785787618,1.003317957770986,1.0022150675015618,1.0020975771256848,1.002221396434757
0.13978306065792118,0.016951982312595586,1.002030697557613,1.002357962132533,1.0024829992530997,1.0019125498459096,1.0019383682785585,0.9285364187987234,1.0021550863558681,1.0031860694066739,1.002129050051144,1.0020159884632516,1.002134371828362
0.14575933009692915,0.01694727791606949,1.0019492619075254,1.002263813516225,1.0023846273347334,1.0018369779542702,1.0018614187942683,0.9313723327109716,1.0020679197951352,1.0030568033849045,1.0020445961850788,1.0019358979165698,1.0020489840773021
0.1519911082952933,0.016942661784421782,1.0018696012868475,1.0021715219500438,1.0022882351224986,1.0017628614961929,1.0017859280163868,0.9341568374583814,1.0019825046067115,1.0029302027552347,1.0019617344028366,1.0018573307633902,1.001965256977981
0.15848931924611093,0.016938135341654573,1.0017917343246694,1.0020811150493583,1.0021938513207163,1.001690222766282,1.001711917560925,0.9368879037657873,1.0018988637498287,1.0028063059101182,1.0018804907339953,1.0017803099897415,1.001883211891963
0.1652653539856689,0.01693369987852586,1.0017156767818767,1.001992617434813,1.002101501355092,1.00161908181297,1.0016394069059258,0.9395636400031213,1.0018170174679084,1.0026851466117703,1.0018008887541918,1.0017048563144728,1.0018028677878017
0.17233109056135062,0.01692935655376149,1.0016414415979413,1.0019060507611814,1.0020112074037926,1.0015494564595295,1.001568413419187,0.9421822978441781,1.0017369833273377,1.0025667540298386,1.001722949604229,1.0016309882159602,1.0017242412845522
0.1796989148532591,0.016925106395382132,1.001569038941951,1.0018214337507179,1.0019229884342173,1.001481362327571,1.0014989523872215,0.9447422771914825,1.0016587762593017,1.0024511527891429,1.001646692011824,1.001558721960408,1.0016473466963094
0.1873817422860384,0.016920889933206285,1.0014973953136785,1.0017375184326418,1.0018326112224114,1.001413809964629,1.0014300574973296,0.9473344060558927,1.0015812947193556,1.0023366083576235,1.0015709702436084,1.0014870655639014,1.0015711939017462
0.195393040468961,0.01691676255166961,1.001427481577033,1.0016554339279875,1.0017434947684773,1.0013477099458628,1.0013626256489971,0.949884267400283,1.0015055457423554,1.00222465979556,1.0014968319001714,1.0014169412648661,1.0014967088114828
0.2037468528039708,0.016912743507160863,1.001359631670518,1.0015755775765605,1.0016569329617437,1.0012833800263028,1.001296967750476,0.9523628192987628,1.0014318786495955,1.0021158537566435,1.0014246456654416,1.0013486687765873,1.0014242080093112
0.21245782310305672,0.016908821770685437,1.0012936478978591,1.00149773465222,1.0015726997008316,1.0012201754855277,1.0012329014292862,0.9547831064333204,1.0013600958985283,1.0020099104756852,1.0013542211880169,1.0012820718915065,1.0013535080146092
0.2215412212581181,0.016905008046606537,1.0012297018578264,1.0014221054335868,1.0014909942289532,1.0011586789154114,1.0011706025718208,0.9571322787025489,1.0012903794812948,1.0019070819731288,1.0012857436451865,1.001217320815026,1.0012847814944712
0.23101297000831575,0.016901304038461292,1.0011678121872647,1.0013487192080586,1.001411839757679,1.0010990061084981,1.0011100980460477,0.9594073525509093,1.001222753822321,1.0018074019909569,1.0012192421767148,1.0011544410843287,1.0012180517596811
0.24088967285182994,0.01689770911532387,1.0011079576101252,1.0012775603542823,1.0013352131989215,1.0010411443446832,1.0010513763967979,0.9616082025980895,1.0011572024431985,1.0017108460351283,1.0011547054482584,1.0010934210108937,1.001153303986389
0.2511886431509576,0.016894222966657664,1.0010500610314963,1.001208616941716,1.0012610947739184,1.0009850852599809,1.0009944293677457,0.9637355288843925,1.0010937150246852,1.0016173902672023,1.0010921268233346,1.001034253793322,1.001090529775073
