delt,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW
0.09999999999999823,1.0008375301607917,1.0007969025633836,1.0008040962572309,1.0007256126945858,1.000741322146237,1.00074291350489,0.9794139074744453,1.0008691387451119,1.0007729967769075,1.0007313339899815,1.000745820862067,1.0007770066284685
0.1042753888853756,1.000829674815871,1.000789408780992,1.0007965324099364,1.0007187647595843,1.0007343153037873,1.000735895088756,0.9795909235247848,1.000860996834352,1.0007657096525115,1.0007244131637543,1.0007387695676813,1.0007696718318204
0.1087335672719648,1.0008215705242711,1.000781669225293,1.000788721070447,1.0007116938887066,1.0007270787273201,1.0007286448984856,0.9797740727825426,1.000852587067032,1.0007581836148876,1.0007172649303837,1.0007314869016553,1.0007620972949518
0.11338235012178344,1.0008131969189198,1.0007736770886408,1.000780656047896,1.0007043901007946,1.0007196071690971,1.0007211617129554,0.9799634971578449,1.0008439032415541,1.0007504136734144,1.000709885468223,1.000723968744985,1.0007542755905952
0.11822988651686885,1.0008045577478826,1.0007654288568146,1.0007723310639607,1.0006968533519198,1.0007118967739692,1.0007134359275371,0.980159316814227,1.0008349400505594,1.0007423944868692,1.000702268896778,1.0007162103071927,1.000746203984707
0.12328467394420618,1.000795643976898,1.0007569200163386,1.0007637433494918,1.0006890796852663,1.0007039410808383,1.0007054682689065,0.9803617298187686,1.0008256929273904,1.0007341207104374,1.0006944114991254,1.000708205217842,1.0007378768875301
0.12855557319138855,1.0007864567905789,1.0007481438624917,1.0007548853560577,1.0006810606048142,1.0006957393892053,1.0006972512217318,0.9805707160984316,1.000816154758647,1.000725588746464,1.000686309003429,1.0006999499761149,1.000729288959331
0.13405182387914516,1.0007769793845758,1.0007390961426592,1.0007457547552094,1.0006727961786397,1.0006872824829711,1.0006887801458073,0.9807866606932235,1.0008063215130982,1.0007167928967302,1.0006779583507497,1.0006914428980085,1.000720437573338
0.1397830606579188,1.0007672133624412,1.00072977248334,1.0007363460189396,1.0006642799227556,1.0006785688669722,1.000680053096811,0.9810096333635907,1.000796187501067,1.0007077295629025,1.000669353460106,1.0006826745378667,1.0007113167722752
0.14575933009692724,1.0007571584079697,1.0007201687425042,1.0007266550399967,1.000655507822971,1.0006695965499437,1.0006710637620981,0.9812396888119914,1.0007857484721,1.0006983933092592,1.0006604903707859,1.0006736452684213,1.0007019206546286
0.1519911082952925,1.0007468013884868,1.0007102828063108,1.0007166763408635,1.0006464769088534,1.0006603592453507,1.0006618088858277,0.9814770079402282,1.0007749998207889,1.0006887824562851,1.000651368345036,1.000664350437447,1.0006922490224348
0.1584893192461103,1.0007361433682262,1.0007001069057522,1.000706406731191,1.0006371835792454,1.0006508536224261,1.00065228515658,0.9817216987059113,1.0007639371234451,1.0006788936456887,1.0006419781710258,1.000654785203574,1.0006822966898348
0.16526535398566872,1.0007251841667164,1.0006896408256587,1.000695844020315,1.0006276256708466,1.0006410743309384,1.0006424892400616,0.9819740389267603,1.0007525558001986,1.0006687183795457,1.0006323216267339,1.0006449456241528,1.0006720589657496
0.17233109056135018,1.0007139158478917,1.0006788780485378,1.0006849832456968,1.0006177982523357,1.0006310232526467,1.000632421130694,0.9822340030119978,1.000740853453267,1.0006582589903894,1.0006223966432697,1.000634831426438,1.0006615331749467
0.17969891485325934,1.0007023358065623,1.0006678181836863,1.00067382168515,1.0006077001145608,1.000620693859241,1.000622073430635,0.9825018481987767,1.0007288266274912,1.000647511388201,1.0006121968873458,1.00062443946858,1.0006507193209444
0.18738174228603743,1.0006904398181002,1.0006564595595027,1.0006623574173368,1.0005973288118772,1.0006100859925497,1.000611445631705,0.9827775245049778,1.0007164716408223,1.0006364712912206,1.0006017241099223,1.0006137671581996,1.0006396114589646
0.19539304046896047,1.0006782289376266,1.0006447970949452,1.0006505883884327,1.0005866829264924,1.0005991972541972,1.0006005362671957,0.9830612662244474,1.000703787383469,1.0006251378013478,1.0005909703364515,1.0006028102486488,1.0006282097231793
0.2037468528039686,1.0006656992389027,1.0006328302463705,1.0006385144524652,1.0005757592273894,1.0005880274747319,1.0005893446737324,0.9833529758556376,1.000690770347058,1.000613510151008,1.0005799401686775,1.0005915708022208,1.0006165105301685
0.212457823103056,1.000652855861873,1.0006205593669966,1.0006261302017296,1.0005645593276478,1.000576572273973,1.0005778682637343,0.9836531134264397,1.0006774197870518,1.0006015868096112,1.0005686290121414,1.000580045078455,1.0006045156109167
0.2215412212581176,1.0006396879261596,1.0006079821946983,1.0006134380046208,1.000553079194935,1.0005648325885275,1.0005661076475478,0.9839613282483772,1.0006637362426194,1.0005893663384031,1.00055703851348,1.0005682349404945,1.0005922221215877
0.2310129700083159,1.0006262010694638,1.000595098503173,1.0006004362427166,1.0005413227052116,1.0005528091655702,1.0005540623095046,0.9842779272231121,1.0006497165797597,1.0005768492667777,1.0005451680788837,1.000556136780413,1.0005796303954522
0.240889672851828,1.000612393776304,1.0005819096395943,1.0005871269655606,1.000529286427209,1.0005405047528872,1.000541732589726,0.9846030003040145,1.0006353630005786,1.000564035877813,1.0005330181152492,1.0005437543194229,1.0005667412564951
0.25118864315095574,1.00059827043616,1.0005684141459448,1.0005735085237155,1.0005169743697397,1.000527914944003,1.000529117592342,0.9849365326431996,1.000620675641394,1.000550926902353,1.0005205906661885,1.0005310882466825,1.000553556407225
0.2619279344815602,1.0005838277674903,1.0005546166673782,1.0005595848836732,1.0005043855228917,1.0005150437968882,1.0005162257931068,0.9852785390945307,1.0006056555787235,1.0005375237070173,1.0005078840174697,1.0005181392148013,1.0005400749230513
