,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0006078912997633,-0.0006741861697152,-0.0006812282914106,-0.0005442463367711,-0.0005170838652368,0.0294211219519067,-0.0005960460529413,-0.0009028012944066,-0.000593716254609,-0.0005382070669767,-0.0005523991498718,0.0078350086645394,0.0015008663029269
1,0.52,-0.0006193363139432,-0.000683787231535,-0.0006903754201799,-0.000555149491142,-0.0005292174398693,0.0294618850341523,-0.0006071408033616,-0.0009134157831279,-0.0006057605335032,-0.0005501136895486,-0.0005628753923823,0.0078322019073698,0.0014970984100495
2,0.54,-0.0006282514507593,-0.0006922615659929,-0.0007029437109366,-0.0005670212152484,-0.0005409813242815,0.0294996777562739,-0.0006167682562484,-0.0009228716049165,-0.000616721791259,-0.0005629402554943,-0.0005745498245348,0.0078276375819962,0.0014946066170614
3,0.56,-0.0006389107231599,-0.0007025708915243,-0.0007136873203176,-0.000576876064536,-0.0005533757227172,0.0295294567304994,-0.0006277675687381,-0.0009321215740073,-0.0006290052193835,-0.0005755544454359,-0.0005842729430801,0.0078237543659941,0.0014895772929342
4,0.58,-0.0006498551899039,-0.0007132930682636,-0.0007255837443004,-0.0005891726589324,-0.0005661523393041,0.0295593875995972,-0.000639372554482,-0.0009413308404695,-0.0006419633296711,-0.0005876061463873,-0.0005957445571963,0.0078171390848101,0.0014851389269167
5,0.6,-0.0006603709061485,-0.0007232255737065,-0.0007368827614464,-0.0006006689392456,-0.0005784730825457,0.029585656073392,-0.0006502439732112,-0.0009515019090546,-0.0006529155621066,-0.0005997541113409,-0.0006073395207761,0.0078119199726332,0.0014795148361995
6,0.62,-0.0006713451259621,-0.000734067164787,-0.0007477894258857,-0.0006126569348204,-0.0005913683544282,0.0296110966467265,-0.000660908839148,-0.000961602727628,-0.0006656782810703,-0.000613389201449,-0.0006195071141719,0.007804228238127,0.0014741139018884
7,0.64,-0.0006827806901953,-0.0007444990597403,-0.0007597924719264,-0.0006248020150784,-0.0006036923971589,0.0296355088481971,-0.0006711482693704,-0.0009719270260059,-0.0006781979127361,-0.0006260887996041,-0.0006304098911339,0.0077983839242945,0.0014677109243619
8,0.66,-0.0006942565647324,-0.00075556368543,-0.0007709273738491,-0.0006371868806277,-0.0006168941030231,0.0296590966612711,-0.0006836006141471,-0.0009821574225001,-0.0006908987161293,-0.0006390451578976,-0.0006430561925585,0.0077927399956957,0.0014603991933841
9,0.6799999999999999,-0.0007049782926189,-0.0007663632743033,-0.0007832709627473,-0.0006495979159289,-0.0006301738364186,0.0296826156580595,-0.0006946298069661,-0.0009932369912995,-0.0007034947959571,-0.0006521698105107,-0.0006554610997283,0.0077861434926083,0.0014539497906279
10,0.7,-0.0007161448273875,-0.0007778921224103,-0.0007950167078315,-0.0006617411725589,-0.0006436618495192,0.0297063405711044,-0.000706856197856,-0.0010033313478452,-0.0007162976577302,-0.0006658805170087,-0.0006672287787025,0.0077794560904719,0.0014473789238848
11,0.72,-0.0007279244467792,-0.0007886006323895,-0.0008072486907851,-0.0006745787521448,-0.0006567522817201,0.0297306194623684,-0.0007185404118565,-0.0010145545493749,-0.0007302782115465,-0.0006788135645944,-0.0006801380703376,0.0077745234287045,0.0014398628071872
12,0.74,-0.0007393755544136,-0.000800138794158,-0.0008196775071491,-0.0006868842877341,-0.000670528919998,0.0297553000585727,-0.0007312409597328,-0.0010261121126653,-0.0007433537821522,-0.0006919279373412,-0.0006928002087775,0.007767847769707,0.0014319795198115
13,0.76,-0.0007517015340663,-0.0008124846100296,-0.0008317944102866,-0.0006997501440062,-0.0006834927957341,0.0297803144520632,-0.0007430237292177,-0.0010368420573288,-0.0007565946095181,-0.000705597513924,-0.0007062353765654,0.0077623258026383,0.0014245312995574
14,0.78,-0.0007639500744609,-0.0008240440831654,-0.0008440665756669,-0.0007128203533162,-0.0006967841244401,0.0298071677405404,-0.0007548764627004,-0.001048054910826,-0.0007701139770038,-0.0007190508902513,-0.0007189239399417,0.0077575298234832,0.001415657778989
