,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,0.1825949350177083,-0.1168397955280169,-0.1229610301035381,-0.0895394186604765,-0.099229764900636,-0.0977574759287555,-0.1504523279121168,-0.1348777463909918,-0.1044846852494141,-0.0941049750082442,-0.1149516770100918,-0.1046609288733775,-0.0578106754810883
1,0.52,0.185917632055882,-0.1201320263398576,-0.1266279572014252,-0.0927978119007642,-0.1027454456066878,-0.1012945536465662,-0.1534474645677901,-0.1385490899222774,-0.1080408273391021,-0.0980936160969344,-0.118486786869053,-0.1081171368242257,-0.0601794973928724
2,0.54,0.1889762687836521,-0.1233865065624577,-0.1302474898749286,-0.0960652913451379,-0.1062494579921942,-0.1048216566829703,-0.1563845999972175,-0.142157044626486,-0.1115853305286848,-0.1020219134170808,-0.1220009392173246,-0.1115599527931054,-0.0625757402674915
3,0.56,0.1917820514689942,-0.1266093269733095,-0.1338253831212322,-0.099342109268191,-0.1097438819421595,-0.1083406990411876,-0.1592743425260918,-0.1457089033706429,-0.1151205401284048,-0.1058963188005394,-0.1254980897007005,-0.1149922887630225,-0.0650002108816584
4,0.58,0.1943460286025005,-0.1298057723489378,-0.1373667182383199,-0.1026282919344754,-0.1132304676756088,-0.1118532822444248,-0.16212581714788,-0.1492111227464647,-0.1186484103032039,-0.1097226504360146,-0.1289815980960261,-0.118416588720439,-0.0674533466406965
5,0.6,0.1966790297072788,-0.1329803902801112,-0.1408759493269849,-0.1059236744850442,-0.1167106629369489,-0.1153607205412776,-0.1649468239453203,-0.1526693873292561,-0.1221705419767141,-0.1135061149999925,-0.1324542888871152,-0.121834874847919,-0.0699352614426766
6,0.62,0.1987916168189279,-0.1361370604033659,-0.144356953147308,-0.1092279318085301,-0.120185640786053,-0.1188640669759568,-0.1677439868614179,-0.1560886756162408,-0.1256882196990766,-0.1172513399432813,-0.1359185088975445,-0.1252487921095419,-0.072445789171488
7,0.64,0.2006940471848103,-0.1392790620461459,-0.1478130798257755,-0.1125406057587483,-0.1236563270730263,-0.1223641394129821,-0.170522891471003,-0.1594733253451756,-0.1292024467897966,-0.1209624117230874,-0.1393761813013184,-0.1286596505224119,-0.0749845241764326
8,0.66,0.2023962457474426,-0.1424091388584658,-0.151247202980268,-0.1158611290046369,-0.1271234269403465,-0.1258615458042864,-0.1732882110369633,-0.162827096638211,-0.1327139783092492,-0.1246429171638867,-0.1428288555535327,-0.1320684645833449,-0.0775508583444426
9,0.6799999999999999,0.2039077860120039,-0.1455295594891118,-0.1546617680623543,-0.1191888457932462,-0.1305874499957844,-0.1293567081621361,-0.1760438209110104,-0.1661532319298649,-0.1362233516333039,-0.1282959858876587,-0.1462777532393327,-0.1354759896815102,-0.080144014641657
