,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0224116016768526,-0.0226588319603342,0.1565754902280193,-0.0201274492157996,-0.0199515049285373,-0.0214095707341984,-0.0224880061629083,-0.0293060717071306,-0.0215361561526045,-0.0220697856661006,-0.0244531416982243,-0.0223919293346681,-0.0129398553779741
1,0.52,-0.0229266918347273,-0.023197614989626,0.1591046314196209,-0.0206755904777115,-0.0205500619603451,-0.0219926556168416,-0.0230154810166284,-0.0298370262722517,-0.0221356970272528,-0.0226597026841094,-0.0250214566076634,-0.0229526959337699,-0.0133487062987339
2,0.54,-0.023433256637444,-0.0237295139034563,0.1614620111789015,-0.0212219794422853,-0.0211442512786719,-0.022571359270335,-0.023536294131318,-0.0303551735859107,-0.0227300928002652,-0.0232432707027754,-0.0255836837248737,-0.0235088074033367,-0.0137607257277603
3,0.56,-0.0239327308841177,-0.0242558238763031,0.1636601048459238,-0.0217671101177189,-0.0217347448070539,-0.0231464754874732,-0.0240517474591023,-0.0308626223540508,-0.0233201925052444,-0.0238215307482941,-0.0261410374322129,-0.0240612343179201,-0.0141762483150928
4,0.58,-0.0244263502867307,-0.0247776455113689,0.165710477707279,-0.0223113769877287,-0.0223221162109962,-0.0237186737419488,-0.0245629445309965,-0.031361179064629,-0.0239067180955513,-0.0243953754656503,-0.0266945420097185,-0.0246107910752621,-0.0145955082348287
5,0.6,-0.0249151719620247,-0.0252959071765148,0.167623825225417,-0.0228550896453535,-0.0229068513511697,-0.0242885141421814,-0.0250708135827767,-0.0318523841339489,-0.0244902790073646,-0.0249655649886488,-0.0272450556470684,-0.025158155605415,-0.015018654332044
6,0.62,-0.0254000939592817,-0.025811385763681,0.1694100189021929,-0.0233984854880161,-0.023489358035996,-0.0248564609910902,-0.0255761290431071,-0.0323375448171306,-0.0250713855652037,-0.0255327420073597,-0.0277932919220819,-0.0257038870405999,-0.0154457635674944
7,0.64,-0.0258818735320668,-0.0263247257048946,0.1710781555343142,-0.0239417407694684,-0.024069975102166,-0.0254228950437078,-0.026079531048001,-0.0328177649672308,-0.0256504612058501,-0.026097445579412,-0.0283398390848155,-0.0262484415865805,-0.0158768528906148
8,0.66,-0.0263611440347165,-0.0268364561646067,0.1726366079801564,-0.0244849801323096,-0.0246489806986173,-0.0259881245043876,-0.0265815431084416,-0.0332939716554375,-0.0262278535151806,-0.0266601237865491,-0.0288851770626302,-0.0267921865647698,-0.0163118895863763
9,0.6799999999999999,-0.0268384303607424,-0.0273470064611938,0.1740930760311267,-0.0250282848259209,-0.0252265998646398,-0.0265523947472644,-0.0270825879191825,-0.0337669388701684,-0.0268038441586199,-0.0272211452242461,-0.0294296925784565,-0.027335412860248,-0.0167508002664789
10,0.7,-0.0273141628150177,-0.0278567198166856,0.1754546364262661,-0.0255716997816404,-0.0258030112700243,-0.0271158970446192,-0.0275830013526105,-0.0342373083445478,-0.0273786576571918,-0.0277808092735687,-0.0299736922810657,-0.027878345810728,-0.0171934785774153
11,0.72,-0.0277886896821273,-0.0283658655185614,0.176727791140117,-0.0261152396538679,-0.0263783533751555,-0.0276787761297621,-0.0280830449083302,-0.0347056080281795,-0.0279524692600175,-0.0283393552960906,-0.030517414382219,-0.0284211547926909,-0.0176397918431229
12,0.74,-0.0282622883512954,-0.0288746495606637,0.177918513518499,-0.0266588940304875,-0.0269527297812445,-0.0282411369059501,-0.0285829165646303,-0.0351722681005678,-0.0285254117910278,-0.0288969708164567,-0.0310610386821547,-0.0289639615287585,-0.0180895866731175
13,0.76,-0.0287351751681464,-0.0293832240614297,0.1790322918695185,-0.0272026318299609,-0.0275262140993451,-0.0288030503249601,-0.0290827602917495,-0.0356376350414323,-0.0290975817302531,-0.029453798700987,-0.0316046953373551,-0.0295068473449886,-0.0185426937409536
14,0.78,-0.029207514198443,-0.0298916954091787,0.1800741703584743,-0.0277464051178035,-0.028098854164094,-0.0293645584686728,-0.029582674364509,-0.0361019838059366,-0.0296690445195047,-0.0300099435189199,-0.032148472461152,-0.0300498594530913,-0.0189989318058813
15,0.8,-0.0296794248392129,-0.0304001313547497,0.181048787083305,-0.0282901522797633,-0.02867067578784,-0.0299256790358268,-0.0300827185345365,-0.036565528452953,-0.0302398392067346,-0.0305654771189799,-0.0326924226714556,-0.0305930163839413,-0.0194581110698242
16,0.8200000000000001,-0.0301509885369577,-0.0309085671923018,0.1819604093496069,-0.0288338007830713,-0.0292416860491156,-0.0304864091826735,-0.030582920270506,-0.0370284312687885,-0.0308099824730659,-0.0311204434961557,-0.033236568778252,-0.0311363126847726,-0.0199200359996356
17,0.8400000000000001,-0.0306222546329804,-0.0314170110568251,0.1828129662139526,-0.0293772694840144,-0.0298118761750045,-0.031046728883985,-0.0310832801316526,-0.0374908107150169,-0.0313794721503994,-0.0316748630281636,-0.0337809086541865,-0.0316797229575139,-0.0203845076524691
18,0.86,-0.0310932454547086,-0.0319254485414119,0.1836100783689394,-0.029920470595332,-0.030381224067549,-0.0316066038455311,-0.0315837763962376,-0.0379527482656762,-0.0319482902995568,-0.0322287362009203,-0.0343254194631921,-0.0322232053559108,-0.0208513256136244
19,0.88,-0.0315639607117787,-0.0324338466217524,0.1843550855022774,-0.0304633113582132,-0.030949696486626,-0.0321659880000414,-0.0320843690385429,-0.0384142942778939,-0.0325164058263507,-0.0327820468149657,-0.0348700612434665,-0.0327667045538597,-0.0213202895653383
20,0.9,-0.0317256920338376,-0.0330013584632208,0.1848788962889877,-0.0310571558603097,-0.0315721474797525,-0.0327780491391506,-0.0326477006725938,-0.0389429694832826,-0.0331429067319467,-0.0333847722407415,-0.0354739410092728,-0.0333643496000587,-0.0217926308869764
21,0.92,-0.0303497841512623,-0.0338625936388948,0.1844991489151526,-0.0319075967344401,-0.0324673949184707,-0.0336551643838997,-0.0335202012129157,-0.0398059167211432,-0.0340634209400681,-0.034236442111108,-0.0363723058953851,-0.0342319307733846,-0.0222741323927615
22,0.94,-0.029017472910806,-0.0347137312062207,0.18410034854819,-0.0327515317969545,-0.0333544754442996,-0.0345250667373552,-0.0343789143061641,-0.0406565258565307,-0.034975282664545,-0.0350812049061441,-0.0372620271297601,-0.0350919321135808,-0.0227575187188181
23,0.96,-0.027728533613354,-0.0355549788832,0.183684653112216,-0.0335888574599624,-0.0342333993336877,-0.0353877176644582,-0.0352244007013719,-0.0414951102602311,-0.0358785182415892,-0.0359190063999705,-0.0381431954638504,-0.0359443792908363,-0.0232426467451779
24,0.98,-0.0264826116959111,-0.036386534190973,0.1832540064687804,-0.0344194840464903,-0.0351041842303006,-0.0362430882008385,-0.0360571809699558,-0.0423219696372544,-0.0367731599244913,-0.0367498071728939,-0.0390158998264456,-0.0367893008574831,-0.0237293679003378
25,1.0,-0.0252793465143045,-0.0372085653316941,0.1828102186357598,-0.0352433172442715,-0.0359668357079077,-0.0370911400163929,-0.0368777180592831,-0.04313736821051,-0.0376592252818074,-0.0375735635859956,-0.0398802075725767,-0.0376267097290981,-0.0242175292761486
26,1.02,-0.0256963705542766,-0.0377236508878565,0.1832355649757179,-0.035794958070654,-0.0365405604845603,-0.0376586849772051,-0.0373791869068974,-0.0436039791820349,-0.0382344639191562,-0.0381339940681294,-0.0404357671616211,-0.0381802696664001,-0.0246995269304705
27,1.04,-0.0261148536754275,-0.0382379204480463,0.1836288814343528,-0.0363451543769022,-0.0371126590259416,-0.0382248743676047,-0.0378801526121781,-0.044069750795754,-0.0388082142141,-0.0386931073275275,-0.0409905874573229,-0.0387329275942161,-0.0251822851483216
28,1.06,-0.02653461793734505,-0.038751285045527654,0.1839918366223143,-0.03689381831004898,-0.03768306789233784,-0.038789632966330284,-0.038380513854398064,-0.04453462329287571,-0.03938040807002818,-0.03925083886410123,-0.041544578310448076,-0.0392845937446799,-0.025665632002074515
