,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0551646801954034,0.1706632509463005,-0.0609607045749132,-0.0497706006862704,-0.0523222310938431,-0.0539064704181766,-0.0635126567758507,-0.0775597287768922,-0.0543050610439339,-0.0540241650592486,-0.0620806713153662,-0.0533022667490589,-0.0100774022273424
1,0.52,-0.0562000999463655,0.1734486218757286,-0.0623032717527607,-0.0509887279514438,-0.0536431242221836,-0.0552057445945251,-0.064642360317869,-0.0789220654297506,-0.0556687766394731,-0.0553890352832037,-0.0633212298550901,-0.0544716603664968,-0.0105313807749518
2,0.54,-0.057217066441505,0.1760122022492868,-0.0636227143420131,-0.052208975030546,-0.0549563115949452,-0.0564984608178175,-0.0657534177591565,-0.0802486740198819,-0.0570194427741826,-0.056739928788164,-0.0645526256213921,-0.0556384588394279,-0.0110206827252083
3,0.56,-0.05821973995388,0.1783685972374938,-0.0649229247918034,-0.0534323261789442,-0.056263754762192,-0.0577866442045895,-0.0668502033272201,-0.0815450916905145,-0.0583597832020933,-0.0580795493994121,-0.0657778793813137,-0.0568048226786508,-0.0115445233694614
4,0.58,-0.0592116602210713,0.1805315586852072,-0.0662072378856199,-0.0546594884799642,-0.0575670732843102,-0.0590719490116521,-0.067936390505867,-0.0828160672373665,-0.0596920820399868,-0.0594101889887649,-0.0669994632673186,-0.0579724742520756,-0.0121019317910592
5,0.6,-0.0601958164824514,0.1825139855492763,-0.067478493354018,-0.0558909401397625,-0.0588675897106649,-0.0603557100039837,-0.0690150413300709,-0.0840656566557319,-0.0610182393300408,-0.0607337753646162,-0.0682193798966051,-0.0591427633084484,-0.0126917972369097
6,0.62,-0.061174712625807,0.1843279391808342,-0.06873909419883,-0.0571269711789742,-0.0601663698536126,-0.0616389878660665,-0.0700886870467678,-0.085297309829074,-0.0623398211895039,-0.062051916422535,-0.0694392314907962,-0.0603167240116052,-0.0133129076723387
7,0.64,-0.0621504270834939,0.1859846694031932,-0.0699910601537099,-0.0583677177333856,-0.0614642584405514,-0.0629226090670912,-0.0711594002543508,-0.086513948573105,-0.0636581048252854,-0.0633659403172003,-0.0706602800653969,-0.0614951244027082,-0.0139639816168559
8,0.66,-0.0631246672418924,0.1874946482128585,-0.071236076211881,-0.059613190822276,-0.0627619105958353,-0.0642072007274705,-0.0722288589708261,-0.0877180362269467,-0.0649741184568505,-0.064676931708018,-0.0718834994849994,-0.0626785090230372,-0.0146436941228331
9,0.6799999999999999,-0.064098818442243,0.1888676084866932,-0.0724755362801473,-0.060863300454264,-0.06405981949049,-0.0654932209125002,-0.0732984031354228,-0.0889116393505014,-0.0662886766086987,-0.0659857642349547,-0.0731096205085834,-0.0638672356006165,-0.0153506978213861
