,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.00069496261838,-0.0004971068333789,-0.0005790098711775,-0.0003571287605078,-0.000366619307258,-0.000384575973589,-0.0005797931049707,-0.0006858848871574,-0.0004263307164213,0.0326823149153841,-0.000453100942388,-0.0001764435830409,0.0002222117720013
1,0.52,-0.0007055038749701,-0.0005094531154113,-0.0005928266113325,-0.0003693943709224,-0.0003803059845854,-0.0003980681079845,-0.0005898582602062,-0.0006995340753922,-0.0004397728251571,0.0328561185144516,-0.0004662477737712,-0.0001881616395785,0.0002146219363217
2,0.54,-0.0007159456264289,-0.0005217841759735,-0.0006065582950002,-0.0003818399023936,-0.0003940852289067,-0.0004116669676267,-0.0005999736161095,-0.0007130236783631,-0.0004533140415066,0.033014621947033,-0.0004794896239857,-0.0002000935331008,0.0002066066899153
3,0.56,-0.0007263276100418,-0.0005341221501649,-0.0006202313994556,-0.0003944607002497,-0.0004079584222577,-0.0004253745290775,-0.000610163713527,-0.0007263886697284,-0.0004669597015178,0.0331599969717379,-0.0004928344239441,-0.0002122287981353,0.0001982022241812
4,0.58,-0.0007366834490988,-0.0005464855558156,-0.0006338684696481,-0.0004072515596075,-0.0004219263764481,-0.0004391918442665,-0.0006204482147654,-0.0007396590039841,-0.0004807135552969,0.0332941065747091,-0.0005062880664387,-0.0002245576187614,0.0001894406667149
5,0.6,-0.0007470413971888,-0.0005588897236646,-0.0006474885434677,-0.0004202068831346,-0.0004359893376076,-0.0004531191476701,-0.0006308425975623,-0.0007528602117206,-0.0004945779982439,0.0334185480799293,-0.0005198547110597,-0.0002370707478218,0.0001803506222708
6,0.62,-0.0007574249972095,-0.0005713471582457,-0.0006611075832817,-0.0004333207647658,-0.0004501470405328,-0.0004671559597275,-0.0006413587753221,-0.0007660139394882,-0.0005085542513395,0.0335346902905444,-0.0005335370236366,-0.0002497594223709,0.0001709576570785
7,0.64,-0.0007678536754759,-0.000583867898825,-0.0006747388352002,-0.0004465871005389,-0.0004643987263503,-0.0004813011671595,-0.0006520056253285,-0.0007791384251771,-0.0005226425366227,0.0336437055350428,-0.0005473364193883,-0.0002626153143966,0.0001612846949494
8,0.66,-0.0007783432720743,-0.0005964598274027,-0.0006883931583989,-0.0004599996523487,-0.0004787431945118,-0.0004955531230401,-0.0006627894467226,-0.0007922489267328,-0.0005368422250261,0.0337465972801755,-0.0005612532280553,-0.0002756304685301,0.0001513523734593
9,0.6799999999999999,-0.0007889065255443,-0.0006091289462491,-0.0007020793425265,-0.0004735521044887,-0.0004931788517071,-0.0005099097009873,-0.0006737143712943,-0.0008053581205094,-0.0005511519737063,0.0338442238958934,-0.0005752868937298,-0.0002887972736705,0.0001411793350183
10,0.7,-0.0007995534649099,-0.0006218796331789,-0.0007158043543574,-0.0004872381186771,-0.0005077037393506,-0.0005243683952868,-0.000684782687683,-0.0008184764090625,-0.0005655698226668,0.0339373191333307,-0.0005894360806751,-0.0003021084167377,0.0001307824930679
11,0.72,-0.0008102918047403,-0.0006347148822465,-0.0007295735943723,-0.0005010513620672,-0.00052231559467,-0.0005389263521414,-0.0006959951630711,-0.0008316122478061,-0.0005800933208016,0.0340265097368149,-0.0006036988311941,-0.0003155568635983,0.0001201772394355
12,0.74,-0.0008211272623493,-0.0006476364719081,-0.0007433911009258,-0.0005149855509335,-0.0005370118797607,-0.0005535804429879,-0.0007073512874843,-0.000844772388478,-0.0005947195912684,0.0341123305913416,-0.0006180726555109,-0.000329135832049,0.0001093776418651
13,0.76,-0.0008320638345996,-0.000660645162814,-0.0007572597438054,-0.0005290344599737,-0.0005517898265267,-0.0005683273041594,-0.0007188494932703,-0.0008579621247458,-0.0006094454167718,0.0341952377675482,-0.0006325546283933,-0.0003428387691895,9.839660590934276e-05
14,0.78,-0.0008431040627925,-0.0006737408482557,-0.0007711813834062,-0.0005431919615534,-0.0005666464670946,-0.0005831633879406,-0.0007304873478744,-0.0008711854766742,-0.0006242673062951,0.0342756197318462,-0.0006471414755859,-0.0003566593441587,8.724600849742103e-05
15,0.8,-0.0008542492416951,-0.0006869226825089,-0.0007851570217525,-0.0005574520207941,-0.0005815786699744,-0.0005980849991998,-0.0007422617096167,-0.000884445382664,-0.0006391815454762,0.034353806960317,-0.0006618296299861,-0.0003705914239399,7.593682554669367e-05
16,0.8200000000000001,-0.0008654996097552,-0.0007001892057272,-0.0007991869259813,-0.0005718087250983,-0.0005965831704739,-0.0006130883262725,-0.000754168867009,-0.0008977438458759,-0.000654184256859,0.0344300802487994,-0.0006766153049606,-0.0003846290699638,6.4479230623291e-05
17,0.8400000000000001,-0.0008768545223851,-0.0007135384431255,-0.0008132707432544,-0.0005862562812753,-0.0006116565997006,-0.0006281694739355,-0.0007662046609313,-0.0009110820714042,-0.0006692714259706,0.0345046778142781,-0.0006914945360981,-0.0003987665236338,5.288268628709333e-05
18,0.86,-0.0008883125919049,-0.000726967997161,-0.0008274075909021,-0.0006007890294415,-0.0006267955020157,-0.000643324490633,-0.0007783645760811,-0.0009244605864157,-0.0006844389538383,0.0345778014202184,-0.0007064632317944,-0.0004129982021973,4.11560213273063e-05
19,0.88,-0.0008998718095626,-0.0007404751190729,-0.0008415961494396,-0.0006154014487165,-0.000641996366963,-0.0006585493871316,-0.0007906438274062,-0.0009378793382356,-0.0006996826779978,0.0346496216337067,-0.0007215172030908,-0.0004273186861521,2.9307498487295515e-05
20,0.9,-0.0009115296564229,-0.0007540567811535,-0.0008558347284636,-0.0006300881533036,-0.0006572556368984,-0.0006738401573194,-0.0008030374332119,-0.0009513377830271,-0.0007149983970009,0.0347202823450377,-0.0007366521984772,-0.0004417227136026,1.7344874664439535e-05
21,0.92,-0.0009232831989449,-0.0007677097361119,-0.0008701213384,-0.0006448439047706,-0.0006725697381349,-0.0006891927999442,-0.0008155402744205,-0.0009648349661105,-0.0007303819058984,0.0347899046453797,-0.0007518639383294,-0.0004562051821409,5.275445119396931e-06
22,0.94,-0.000935129166531,-0.0007814305605518,-0.0008844537387381,-0.0006596636031134,-0.0006879350830854,-0.0007046033233689,-0.0008281471445808,-0.0009783695907851,-0.0007458289996364,0.0348585901638945,-0.0007671481233222,-0.0004707611294596,-6.8939038490223465e-06
23,0.96,-0.0009470640190957,-0.0007952157001736,-0.0008988294878302,-0.0006745422941244,-0.0007033480904857,-0.0007200677698191,-0.0008408527900015,-0.0009919400640019,-0.000761335502425,0.0349264239366371,-0.0007825004698598,-0.000485385744326,-1.91566621388328e-05
