,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0152918138195587,-0.0182129632280029,-0.0238097849766307,-0.0135844653659659,-0.01486684515405,-0.0159664930243811,-0.0169630247783242,0.4805547907171383,-0.0154797498844885,-0.0159400203617679,-0.017220468930809,-0.0155066133060766,-0.006289601684115
1,0.52,-0.0155501057998457,-0.018530299029893,-0.0241460791040843,-0.0139017674231311,-0.0152382046967731,-0.0163189783407957,-0.0172749155192824,0.4885764162416267,-0.0158637611452559,-0.016305113168967,-0.0175524590415807,-0.0158259855570522,-0.0064636300438568
2,0.54,-0.015802395458226,-0.018840135825585,-0.0244706310453498,-0.0142177425450666,-0.0156043961060171,-0.0166666015175975,-0.0175800890726702,0.496098381071886,-0.0162417455453962,-0.0166634244643742,-0.0178794803328065,-0.0161416461861668,-0.0066420222442114
3,0.56,-0.0160498457711102,-0.0191437216212991,-0.0247852461958719,-0.0145326678970833,-0.0159660266313657,-0.0170100573613293,-0.0178796799476041,0.5031578152573417,-0.0166144213180553,-0.0170158610511877,-0.0182024039518929,-0.0164542951569738,-0.0068248685316498
4,0.58,-0.0162934426189015,-0.0194421132319168,-0.0250914669353605,-0.0148467523624307,-0.0163236156464969,-0.0173499304644687,-0.0181746473086941,0.5097889411387093,-0.0169824041709475,-0.0173632017103112,-0.0185219567951667,-0.0167645106651327,-0.0070121874965748
5,0.6,-0.0165340157685878,-0.0197362004131426,-0.0253906055964946,-0.0151601484564536,-0.0166776050647978,-0.0176867098286707,-0.01846579700756,0.5160232403825648,-0.0173462194605543,-0.0177061118511841,-0.0188387415701649,-0.0170727663691438,-0.0072039395121194
6,0.62,-0.0167722582000882,-0.0200267277442663,-0.0256837743409104,-0.0154729623095509,-0.017028368886497,-0.0180208018485406,-0.0187538016467995,0.5218896304732003,-0.0177063132922326,-0.0180451572037238,-0.0191532544211836,-0.0173794465107437,-0.0074000382684018
7,0.64,-0.0170087437653553,-0.020314314244748,-0.0259719117950253,-0.0157852621614695,-0.0173762218657611,-0.0183525418442127,-0.0190392185753725,0.5274146441900088,-0.0180630626193056,-0.0183808162100635,-0.0194659004331174,-0.017684859202712,-0.0076003606617203
8,0.66,-0.0172439430961631,-0.0205994708564189,-0.0262558066895202,-0.0160970854841861,-0.017721427217596,-0.018682204194926,-0.0193225059287399,0.5326226076368422,-0.0184167842777578,-0.0187134911966144,-0.019777007074172,-0.0179892479513831,-0.0078047551350595
9,0.6799999999999999,-0.01747823790132,-0.0208826158414395,-0.0265361187714687,-0.0164084449168036,-0.0180642036012951,-0.0190100111662462,-0.0196040368675433,0.5375358132573351,-0.0187677431244874,-0.0190435185195727,-0.0200868359685373,-0.0182928016871386,-0.0080130487193252
10,0.7,-0.0177119335062289,-0.021164088322505,-0.0268133970267685,-0.0167193332743659,-0.0184047311569278,-0.0193361407295582,-0.0198841118947797,0.5421746857875568,-0.0191161590777953,-0.0193711774105955,-0.020395592936946,-0.0185956633849007,-0.0082250528621738
