,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0003078355573126,-0.0004464504120144,-0.0003696188544183,-0.0002496883790319,-0.0002364836755424,-0.0002558498164836,-0.000299702219286,-0.0004671935790606,0.0325472082261388,-0.0002581043068107,-0.0003047905745137,3.4171400123057867e-06,0.0006480217803149
1,0.52,-0.0003125816681145,-0.0004485783587827,-0.0003740155380537,-0.0002543331726624,-0.0002422256634289,-0.0002610820516322,-0.0003042236114336,-0.0004708298241654,0.0325987019246371,-0.0002638601871054,-0.0003093988292071,-1.11599705056106e-06,0.0006473339791221
2,0.54,-0.0003173510886474,-0.000450857548165,-0.0003784940983545,-0.0002591446745059,-0.0002480615844616,-0.0002664387285933,-0.0003088146636774,-0.0004745523946002,0.0326416494394805,-0.0002696855006719,-0.0003141496282679,-5.842640192150808e-06,0.0006461584963418
3,0.56,-0.0003221554742907,-0.0004532988586326,-0.0003830631936919,-0.000264116092991,-0.0002539901948735,-0.0002719173983384,-0.0003134835803485,-0.0004783727209749,0.0326779017718751,-0.0002755836255109,-0.0003190431287511,-1.0746956667265764e-05,0.0006445553203773
4,0.58,-0.0003270041237201,-0.0004559094695502,-0.0003877289481782,-0.000269240411973,-0.0002600098099209,-0.0002775150604835,-0.0003182363593281,-0.0004822989043851,0.0327089924622014,-0.0002815567920461,-0.0003240780988278,-1.581475101546722e-05,0.0006425763510612
5,0.6,-0.000331904339155,-0.0004586935777074,-0.0003924953981725,-0.0002745105396174,-0.0002661183933214,-0.0002832283054211,-0.0003230771656527,-0.0004863363630768,0.0327361886460569,-0.0002876062618049,-0.0003292522572393,-2.103327654630808e-05,0.0006402665094126
6,0.62,-0.0003368617218767,-0.0004616529908989,-0.0003973649028736,-0.0002799194035624,-0.0002723136308397,-0.0002890534254334,-0.0003280086595675,-0.0004904883472052,0.0327605339852278,-0.0002937325094745,-0.0003345625131851,-2.63910537721639e-05,0.0006376647062885
7,0.64,-0.0003418804280167,-0.0004647876015346,-0.0004023384494277,-0.0002854600342414,-0.0002785929931586,-0.0002949865055975,-0.0003330322487439,-0.0004947563779028,0.0327828847889393,-0.0002999353474699,-0.0003400051878138,-3.187772548719969e-05,0.0006348046736497
8,0.66,-0.000346963398562,-0.0004680957947383,-0.0004074159179643,-0.0002911256192406,-0.0002849537810872,-0.0003010234991818,-0.000338148320584,-0.0004991405907947,0.0328039403979538,-0.0003062140402752,-0.0003455761624717,-3.74839162008174e-05,0.0006317156831962
9,0.6799999999999999,-0.0003521125526645,-0.0004715747621635,-0.0004125963139004,-0.000296909531872,-0.0002913931798205,-0.0003071602660538,-0.0003433564377806,-0.0005036400397353,0.0328242687339244,-0.0003125674183453,-0.0003512710263144,-4.32011171108669e-05,0.0006284231652915
