,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.000595399049263,-0.0007022241903235,-0.0007053875539539,-0.0004832451022542,-0.0004470362525341,0.0361263283297203,-0.0005794298083416,-0.0010535276978418,-0.0005470575557255,-0.0004792721119717,-0.0005535969679003,0.0097207515993869,0.0019806795540919
1,0.52,-0.0006034957147595,-0.0007092536124135,-0.0007147921012963,-0.000491697678202,-0.0004574464372875,0.0361535853979602,-0.0005872001473942,-0.0010612838634231,-0.0005568002733562,-0.0004901923045109,-0.0005605264097104,0.0097144024512386,0.0019801046270934
2,0.54,-0.0006117797352655,-0.0007165403232993,-0.00072435551263,-0.0005005710305633,-0.0004681566870051,0.0361732539770707,-0.0005952419728927,-0.0010691725975517,-0.0005668674911901,-0.000501325479996,-0.0005679613431309,0.0097062160155945,0.0019783718531063
3,0.56,-0.0006202603882456,-0.0007240950543125,-0.0007340922859172,-0.0005098423054161,-0.0004791524644874,0.0361872309590176,-0.00060355807562,-0.0010772197173671,-0.0005772489557249,-0.0005126700943523,-0.0005758786024321,0.0096966841617674,0.0019756435041544
4,0.58,-0.0006289436575656,-0.0007319241584624,-0.0007440125961382,-0.0005194893573884,-0.0004904198395245,0.03619707165336,-0.0006121483121179,-0.0010854443025129,-0.0005879336854322,-0.0005242233473915,-0.0005842548481196,0.009686207824204,0.0019720582001997
5,0.6,-0.0006378328204358,-0.0007400304537032,-0.0007541230769004,-0.0005294909045171,-0.0005019454550262,0.0362040466668715,-0.0006210102038388,-0.0010938599617961,-0.0005989102409053,-0.0005359814260729,-0.0005930669805873,0.0096751124528286,0.0019677343591669
6,0.62,-0.0006469289461891,-0.0007484139186113,-0.0007644274592548,-0.0005398265723303,-0.0005137165346702,0.0362091894116409,-0.0006301394644254,-0.001102475853687,-0.0006101669369112,-0.0005479397313767,-0.0006022923763964,0.0096636608955813,0.0019627731654815
7,0.64,-0.000656231292786,-0.0007570722466463,-0.0007749271361702,-0.0005504769604936,-0.0005257208502201,0.0362133357831155,-0.0006395303793996,-0.001111297551058,-0.0006216920060844,-0.0005600930323544,-0.0006119091230804,0.009652064064386,0.0019572610860018
8,0.66,-0.0006657376490717,-0.0007660013274957,-0.0007856215862095,-0.000561423627087,-0.0005379466929765,0.0362171573514623,-0.0006491761478493,-0.0011203277199974,-0.0006334737031962,-0.000572435609968,-0.000621896085222,0.0096404898816161,0.0019512720448821
9,0.6799999999999999,-0.0006754446326172,-0.0007751956288069,-0.0007965087681349,-0.0005726490790564,-0.0005503828575785,0.0362211891285983,-0.0006590691646898,-0.001129566709935,-0.0006455004180674,-0.0005849613897163,-0.0006322330104313,0.0096290706881384,0.0019448692594565
10,0.7,-0.0006853478967845,-0.0007846485125544,-0.0008075854059712,-0.000584136751218,-0.0005630185957833,0.0362258527385749,-0.0006692012077285,-0.0011390129985047,-0.0006577607225972,-0.0005976640194453,-0.0006429005336208,0.0096179094378536,0.0019381068252131
11,0.72,-0.0006954423612562,-0.000794352515829,-0.0008188472627163,-0.0005958709541946,-0.0005758436271073,0.036231475870783,-0.0006795636543731,-0.0011486636006378,-0.0006702434413986,-0.0006105369680108,-0.0006538802054601,0.0096070848545872,0.001931031048625
