,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0003128808281337,-0.0003890145689866,-0.0003555154170743,-0.0002817570003067,-0.0002691261230483,-0.0002809749928587,-0.0003096075445085,-0.0004227648318163,0.0263411710582416,-0.0002852297018787,-0.0003077426918461,-6.311894678791665e-05,0.0004668587861787
1,0.52,-0.0003185197007909,-0.0003924286863532,-0.0003623814690539,-0.0002881269822077,-0.0002751693162879,-0.0002875847261577,-0.0003151176117233,-0.0004270422685348,0.0264100265071999,-0.000291712695178,-0.0003129839268257,-6.954496180452968e-05,0.0004644137785122
2,0.54,-0.000325157583068,-0.0003962946739109,-0.0003656354700598,-0.0002925245538636,-0.000282664803664,-0.0002945981309768,-0.000320359374329,-0.000432149773986,0.0264716986862256,-0.0002974971057859,-0.0003191103221074,-7.58779543486084e-05,0.0004624043602204
3,0.56,-0.0003305368429045,-0.000400888145289,-0.0003713120561898,-0.0002990994679029,-0.000289803859618,-0.0003002968017121,-0.0003257284192875,-0.0004369115508396,0.0265257153780091,-0.0003039216909671,-0.0003258407916536,-7.89438216286218e-05,0.0004595428850253
4,0.58,-0.0003369320433158,-0.0004048443635099,-0.0003776040844211,-0.0003046951170057,-0.0002965090499357,-0.0003079120401952,-0.0003316059710153,-0.000442022611602,0.0265749697164841,-0.0003109859430089,-0.0003315288182276,-8.699595245468752e-05,0.0004569232801969
5,0.6,-0.0003423957030679,-0.0004100791272908,-0.0003831382372963,-0.0003116733518092,-0.0003036728852825,-0.0003140706153831,-0.0003379357981454,-0.0004475908357937,0.0266211078966556,-0.0003171158839632,-0.0003383654691447,-9.246384652344852e-05,0.000453793620459
6,0.62,-0.0003479867361276,-0.0004151009948328,-0.0003884414612449,-0.0003171781384577,-0.0003090097542979,-0.0003197022873927,-0.0003427776904481,-0.0004524405187028,0.0266651642935238,-0.0003239860306226,-0.0003443821169315,-9.841933665568125e-05,0.0004508753364145
7,0.64,-0.0003543491347248,-0.0004206784473924,-0.0003939576323164,-0.0003236801059909,-0.0003157039075236,-0.0003261599471059,-0.0003497769463361,-0.0004586531316268,0.0267058984581956,-0.000330596489701,-0.000349967766532,-0.0001041441223862,0.0004469423194052
8,0.66,-0.0003602709901139,-0.0004253570442209,-0.0003997656863847,-0.0003297083915434,-0.0003224356886981,-0.0003323994796255,-0.0003547437640433,-0.0004638118402917,0.0267466348694858,-0.0003372309138843,-0.0003569489991753,-0.0001097051170635,0.0004437776647115
9,0.6799999999999999,-0.0003661182100944,-0.0004302239451383,-0.0004060432947775,-0.0003368041247196,-0.0003292445006859,-0.0003388953563655,-0.0003618458141032,-0.000467690374723,0.0267858445695912,-0.0003437104521233,-0.0003625940022564,-0.0001165586618002,0.0004400911162049
10,0.7,-0.0003719064299433,-0.0004356399292953,-0.0004115926398978,-0.0003427923804602,-0.0003360707192457,-0.0003457849162785,-0.0003677259504355,-0.0004741423046734,0.02682463536816,-0.0003504318769237,-0.0003694448206967,-0.000122009256838,0.0004355609779604
11,0.72,-0.0003777371067134,-0.0004410828194953,-0.0004173812601632,-0.0003493422311846,-0.0003430459967696,-0.0003514597041547,-0.0003739216691484,-0.0004800418171728,0.0268621700015851,-0.0003568145403447,-0.0003767176921435,-0.0001287006008854,0.0004319720128779
12,0.74,-0.0003840423076403,-0.0004468501219844,-0.000423755221717,-0.0003557276221251,-0.0003502020870119,-0.0003588097394466,-0.0003792614002808,-0.0004853641567537,0.0268995357159933,-0.0003644580070183,-0.0003826934193581,-0.000135244065397,0.0004276128982834
13,0.76,-0.0003902064210428,-0.0004519529077167,-0.0004300692407121,-0.0003617316621734,-0.0003564902182765,-0.0003661695633665,-0.0003857416046574,-0.0004906419293495,0.026937236220886,-0.0003711421671511,-0.0003897004230905,-0.0001415921913273,0.0004231133644059
14,0.78,-0.0003960270087745,-0.0004570962343007,-0.0004357338109216,-0.0003687601307071,-0.0003630344398806,-0.0003724370096244,-0.0003922151873856,-0.0004966784367977,0.0269767162907006,-0.0003777039866307,-0.0003963632893721,-0.0001481572325355,0.0004192046302319
