target,moment
0.0251697,0.04578214506493871
0.0170519152063842,0.01754393130235095
0.0318099,0.032316218748538544
0.0130792,0.012538279216013717
0.0100246,0.009285919762897124
0.0082411,0.008130146554954028
0.0142723639866622,0.014561582994329482
