origin_code,destination_code,patent flows
1.0,1.0,170533.05012833627
1.0,2.0,17222.57218546871
1.0,3.0,21393.566901756003
1.0,4.0,10948.14246959369
1.0,5.0,5218.379174010713
1.0,6.0,2522.4616926957156
1.0,7.0,17185.782338838308
1.0,8.0,7737.6049454601525
1.0,9.0,1657.475228442061
1.0,10.0,6274.293632639266
1.0,11.0,3438.9050582987934
2.0,1.0,41424.74545212114
2.0,2.0,39424.725209824675
2.0,3.0,20972.569482942155
2.0,4.0,13157.414312149764
2.0,5.0,5753.435595309478
2.0,6.0,3064.170191527312
2.0,7.0,10273.838984862656
2.0,8.0,7872.471519374468
2.0,9.0,3427.7631058282877
2.0,10.0,4074.6356252244054
2.0,11.0,2890.4653785937858
3.0,1.0,41817.301975288145
3.0,2.0,10237.567767430482
3.0,3.0,372787.38865477825
3.0,4.0,16699.769615578545
3.0,5.0,818.2558825874145
3.0,6.0,768.8517433690669
3.0,7.0,3114.2936481436445
3.0,8.0,12328.532410847227
3.0,9.0,356.3149871959171
3.0,10.0,474.87593158492837
3.0,11.0,1238.6455838905154
4.0,1.0,894.8121347244193
4.0,2.0,198.36883284593577
4.0,3.0,242.30125060197818
4.0,4.0,29549.883203042642
4.0,5.0,41.433271543667935
4.0,6.0,37.782748142240145
4.0,7.0,118.93708231910064
4.0,8.0,110.39154350427414
4.0,9.0,64.59371522532724
4.0,10.0,23.457454940335424
4.0,11.0,100.31436496777313
5.0,1.0,177.00316764002255
5.0,2.0,59.579520306019354
5.0,3.0,47.669453574491136
5.0,4.0,45.034729502267055
5.0,5.0,3305.9131953504316
5.0,6.0,11.394061603602735
5.0,7.0,35.4178604365991
5.0,8.0,16.175496788450513
5.0,9.0,9.360688448642168
5.0,10.0,48.39311010523113
5.0,11.0,15.499529748509667
6.0,1.0,538.9519997674196
6.0,2.0,165.20214446430512
6.0,3.0,145.51287791159345
6.0,4.0,131.65747116453662
6.0,5.0,91.48508463616344
6.0,6.0,3053.3654878735892
6.0,7.0,118.49915486808088
6.0,8.0,54.37277348748066
6.0,9.0,44.395226246763436
6.0,10.0,51.334252238360136
6.0,11.0,38.2036070722718
7.0,1.0,4970.370863782326
7.0,2.0,827.1238808774771
7.0,3.0,634.1833035748456
7.0,4.0,445.88649060483726
7.0,5.0,189.3241378192702
7.0,6.0,84.37211097899406
7.0,7.0,4398.495118920481
7.0,8.0,213.74813265728392
7.0,9.0,110.36032870224561
7.0,10.0,223.70372937002946
7.0,11.0,167.26752478336888
8.0,1.0,6156.3968703343635
8.0,2.0,997.9627109679803
8.0,3.0,3442.2296161804225
8.0,4.0,3032.3206107376645
8.0,5.0,191.9850349006098
8.0,6.0,151.49588943122413
8.0,7.0,293.01474813245983
8.0,8.0,62396.45898645893
8.0,9.0,195.66805408906362
8.0,10.0,124.1027457301988
8.0,11.0,208.15254653107164
9.0,1.0,196.29096203975374
9.0,2.0,78.2211952351537
9.0,3.0,55.68299995847395
9.0,4.0,60.79471264624647
9.0,5.0,13.04358753502826
9.0,6.0,32.65932664019504
9.0,7.0,52.010320096814354
9.0,8.0,34.13540543740585
9.0,9.0,19387.44106800281
9.0,10.0,10.558026272791414
9.0,11.0,28.50578883987775
10.0,1.0,87.65422665652481
10.0,2.0,14.011764871221638
10.0,3.0,9.601100306443648
10.0,4.0,9.34337562752332
10.0,5.0,18.57297681962451
10.0,6.0,2.3554914820446493
10.0,7.0,16.937402013713097
10.0,8.0,5.1944662471623255
10.0,9.0,2.4805508012497266
10.0,10.0,367.02866465031235
10.0,11.0,7.172111260465303
11.0,1.0,13104.451057306607
11.0,2.0,1892.7970107490544
11.0,3.0,2032.7401954338495
11.0,4.0,1356.7571448947963
11.0,5.0,435.8063537602564
11.0,6.0,343.97936079354713
11.0,7.0,1539.095201778462
11.0,8.0,564.4840985544598
11.0,9.0,659.727855098428
11.0,10.0,329.12284944772796
11.0,11.0,2038.7989896059269
