,beta,alpha,UUPCOSTS
0,0.6230533555386941,0.6193680302531493,0.0
1,0.3483513887013273,0.4079458766159925,0.0019271452046881045
2,0.028595255759978584,0.3959879998879219,0.0006668579786163791
