,Change,KM_target,JUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,SRDUS_target,kappa,gamma,rho,zeta
0,-50,0.16516545347427,0.1738094002369407,0.1754521102702685,0.0663961814906012,0.1852471253137332,0.20724702760076,0.1776632196938229,0.1404818282410762,0.186032924636666,
1,-40,0.1666977309637908,0.1741315194558316,0.1753615892374822,0.083941678585777,0.1831601832861668,0.1979956059158895,0.1767169731636425,0.1507239293077262,0.1837609566468968,
2,-30,0.1684721563200583,0.1743666659698408,0.1752849393274143,0.1031369051476792,0.1811338210896365,0.1906165398159084,0.175962150610506,0.158931365243824,0.1815807260174676,
3,-20,0.1704870182161385,0.1746234888491295,0.1752150026204098,0.124362129020116,0.1791014227842972,0.1845616491445814,0.1756276983207552,0.1654698506271658,0.1793792675749727,
4,-10,0.1727194437191504,0.1748648060298025,0.175143981947688,0.1481471076009132,0.1772617071595059,0.1794823438200681,0.1753866073850619,0.1708050861571821,0.1772169213042259,0.1593227778129628
5,0,0.1751408916556801,0.1751408916556801,0.1751408916556801,0.1751408916556801,0.1751408916556801,0.175140897959921,0.1751408916556801,0.1751408916556801,0.1751409280977292,
6,10,0.1776927215086193,0.1753570176068666,0.1750710703674391,0.2062720508109851,0.1731235452057158,0.1714255906625769,0.1749767118051861,0.1790718099143184,0.1730908533798073,
7,20,0.1804048362239701,0.1755626436405183,0.1750339286809612,0.2429607806640248,0.171206152293353,0.1679294426560944,0.1750045197762822,0.1817852570590533,0.1710966837727293,
8,30,0.183330792306202,0.175785678037385,0.1750039866276016,0.2869721070541765,0.169256359643769,0.1649327583150496,0.1749604125967904,0.184397544329818,0.1692089792351555,
9,40,0.1862682582136132,0.1760356853771608,0.1749619381573597,0.3413099334621808,0.1674191537848458,0.1622606129051017,0.1749816809210784,0.1866591769379472,0.1673513772121805,
10,50,0.189440119969432,0.1762479202108123,0.1749366774360719,0.4087212541945533,0.1654791289581393,0.1596644524398499,0.176665928424129,0.1886016365994173,0.1652936846385619,
11,-100,,,,,,,,,,0.0447803707386563
12,-95,,,,,,,,,,0.0507129442632726
13,-90,,,,,,,,,,0.0565274352578767
14,-86,,,,,,,,,,0.0622139295144944
15,-81,,,,,,,,,,0.0677911593365672
16,-76,,,,,,,,,,0.0733052296625666
17,-71,,,,,,,,,,0.0787364042874438
18,-67,,,,,,,,,,0.0841698626377991
19,-62,,,,,,,,,,0.0895966467766327
20,-57,,,,,,,,,,0.0950944744347637
21,-52,,,,,,,,,,0.1006799938360259
22,-48,,,,,,,,,,0.1063926129597464
23,-43,,,,,,,,,,0.1122705728400551
24,-38,,,,,,,,,,0.1183260908955401
25,-33,,,,,,,,,,0.1245862374333527
26,-29,,,,,,,,,,0.1310694540502524
27,-24,,,,,,,,,,0.137764863753571
28,-19,,,,,,,,,,0.1446965373104354
29,-14,,,,,,,,,,0.151881148484074
30,-5,,,,,,,,,,0.1670605806005716
