delt,growth,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW
0.09999999999999967,0.016954556525371246,1.0032641062704275,1.0037397008066513,1.0039125680232202,1.0033240882660313,1.0033325996806541,0.910463872581771,1.003560286300231,1.004613151798733,1.0035545065935016,1.0034481888436788,1.003186294971798,1.0035169040080016
0.1042753888853767,0.016950282429417842,1.0031456578096638,1.0036054286057372,1.0037719654384443,1.0032055553197676,1.0032135420789647,0.913591080494847,1.0034316077053047,1.0044453905514683,1.0034277355680563,1.0033245014928487,1.003071593180731,1.0033899217635593
0.1087335672719656,0.01694606906434538,1.0030288819763147,1.0034731411804747,1.0036334563573206,1.0030887419476902,1.0030962061046194,0.9166906428964279,1.0033046978491107,1.0042801985235306,1.0033027631847176,1.0032026151327236,1.0029586474091496,1.0032648922139782
0.11338235012178469,0.01694191923143571,1.0029136771198888,1.003342918843042,1.0034971255718355,1.0029737220128925,1.0029806669231138,0.9197629350733477,1.0031796239132609,1.0041176664615146,1.0031796682562866,1.0030826054231752,1.0028475290275611,1.003141891021734
0.11822988651687037,0.016937844569188155,1.0028008530904489,1.0032151285744886,1.0033633582900667,1.002860822831654,1.0028672399894627,0.922787492367481,1.0030569285948123,1.0039582592835703,1.003058803040346,1.0029648146236818,1.0027385109352005,1.003021239115527
0.12328467394420661,0.01693384645995313,1.002690441235724,1.0030898130644,1.003232199725447,1.0027500822578812,1.0027559620383455,0.9257620021561027,1.002936650174644,1.0038020308510494,1.002940209181982,1.0028492809691063,1.0026316225041814,1.002902971458847
0.12855557319138997,0.016929922689884105,1.0025831187831142,1.0029669209496226,1.003103599223296,1.0026414417916378,1.0026467687287517,0.928678315251315,1.0028187282135046,1.0036489433623286,1.0028238277596249,1.002735956026714,1.002526781164747,1.0027870675728634
0.13405182387914735,0.01692606680496793,1.002480014026723,1.0028462846330433,1.002977387757543,1.0025347281684651,1.002539476111486,0.9315246216728655,1.0027029834016201,1.0034988391090245,1.002709479029474,1.0026246822661036,1.0024237777009695,1.0026733895368356
0.13978306065792098,0.016922288794076583,1.0023793133006298,1.0027281644539174,1.0028538312879802,1.0024302080884946,1.0024343629211854,0.9343159927279165,1.0025896860695107,1.003351972672286,1.002597442839882,1.0025156982948467,1.0023229156007085,1.002562067412746
0.1457593300969295,0.01691858969945441,1.0022810346362054,1.0026125913646047,1.002732962240158,1.0023279095725492,1.00233145663711,0.9370505916468581,1.002478863392592,1.0032083814139585,1.0024877505533805,1.0024090322752683,1.0022242158926782,1.002453127308703
0.15199110829529316,0.016914970451727955,1.0021851924382714,1.0024995925756444,1.002614809012165,1.0022278574513397,1.0022307816833969,0.939726721172211,1.0023705390019813,1.003068097615857,1.0023804301731505,1.002304709102589,1.0021276968187778,1.002346592086985
0.15848931924611134,0.016911431870180335,1.0020917975331745,1.002389191573223,1.0024993959942554,1.0021300733759948,1.0021323594428528,0.9423428283975062,1.00226473301169,1.0029311485097567,1.0022755063492175,1.002202750421309,1.0020333738705516,1.0022424813919437
0.16526535398566888,0.016907974663137225,1.002000857222451,1.0022814081418083,1.0023867435947114,1.0020345758322717,1.0020362082732923,0.9448975088824949,1.0021614620498112,1.0027975563167777,1.0021730003884586,1.0021031746447917,1.0019412598258992,1.0021408116800632
0.17233109056135054,0.016904599428457363,1.0019123753417631,1.0021762583915492,1.0022768682714973,1.0019413801583055,1.0019423435260326,0.9473895100153603,1.002060739293349,1.0026673382958993,1.002072930268186,1.0020059969777093,1.0018513647857175,1.0020415962519489
0.1796989148532593,0.016901306654126275,1.0018263523247641,1.0020737547904088,1.0021697825696592,1.0018504985657832,1.001850777566608,0.9498177335990398,1.0019625745065344,1.0025405068011717,1.0019753106533884,1.001911229441297,1.0017636962103993,1.0019448452860644
0.18738174228603804,0.016898096718950466,1.0017427852717515,1.0019739062008286,1.002065495164169,1.0017619401644922,1.0017615197975718,0.9521812376454404,1.0018669740824109,1.0024170693474446,1.0018801529174062,1.0018188809012767,1.0016782589559292,1.001850565874078
0.19539304046896072,0.016894969893356197,1.0016616680228951,1.0018767179208603,1.0019640109081984,1.00167571099033,1.001674576683439,0.9544792373682451,1.0017739410878355,1.0022970286842572,1.0017874651662197,1.0017289570986052,1.0015950553096398,1.0017587620578685
0.2037468528039705,0.016891926340295762,1.001582991235866,1.0017821917298806,1.00186533088677,1.0015918140367601,1.0015899517779967,0.9567111053721769,1.0016834753115533,1.0021803828777902,1.0016972522665426,1.0016414606830337,1.0015140850257647,1.001669434868236
0.2124578231030564,0.016888966116268785,1.0015067424678294,1.0016903259388517,1.0017694524757677,1.0015102492899877,1.0015076457539736,0.9588763710434978,1.0015955733158608,1.0020671254007014,1.0016095158775535,1.0015563912495695,1.0014353453609752,1.0015825823654723
0.22154122125811823,0.01688608540201141,1.0014320823628131,1.001600980055368,1.0016758049151457,1.0014307842189794,1.0014275579704106,0.9609960829436087,1.0015101173743755,1.001957045932768,1.0015241290555081,1.001473634455399,1.0013587796297174,1.001498113469885
0.23101297000831592,0.016883275903312175,1.0013558231060207,1.0015138072298198,1.0015823746669286,1.001352733440284,1.001349482758455,0.9631512222143507,1.0014268520279062,1.0018495622500556,1.0014407870066226,1.001392934441668,1.0012843609498119,1.0014158737273442
0.24088967285183027,0.016880560434691456,1.0012823312783237,1.0014296010914732,1.001492246823914,1.0012773462207292,1.0012740201795423,0.9652284718985716,1.001346441209079,1.0017458060992719,1.0013602360366538,1.0013149567628543,1.0012124390783244,1.0013364000081835
