origin_code,destination_code,patent flows
1.0,1.0,188739.6318974973
1.0,2.0,17137.769623533084
1.0,3.0,21353.687741601032
1.0,4.0,20412.65566558814
1.0,5.0,6590.08601670675
1.0,6.0,7544.580573823802
1.0,7.0,17726.719278335233
1.0,8.0,10837.457037804224
1.0,9.0,3336.2044909466863
1.0,10.0,10225.99882743706
1.0,11.0,4824.325040974672
1.0,12.0,973.8883043578775
1.0,13.0,874.2321682328183
2.0,1.0,45581.69402742788
2.0,2.0,39059.08624571376
2.0,3.0,22342.632692703297
2.0,4.0,23248.677505244767
2.0,5.0,7894.755196595273
2.0,6.0,6921.513603075407
2.0,7.0,11267.654165806522
2.0,8.0,10148.813320637082
2.0,9.0,6547.827993251103
2.0,10.0,7370.967768458823
2.0,11.0,3318.932259813693
2.0,12.0,1323.2864662605346
2.0,13.0,782.4058151474211
3.0,1.0,51857.55249774693
3.0,2.0,10025.376022472044
3.0,3.0,358944.97073050047
3.0,4.0,28565.18100797164
3.0,5.0,1075.5314540402585
3.0,6.0,1518.9349766401428
3.0,7.0,2373.9052175829747
3.0,8.0,15633.610682079165
3.0,9.0,1055.3080163191296
3.0,10.0,1581.2088579973574
3.0,11.0,375.62108355231766
3.0,12.0,1083.6863393471797
3.0,13.0,795.6569912269655
4.0,1.0,3736.430088410909
4.0,2.0,757.3103321906797
4.0,3.0,763.8188921154587
4.0,4.0,86726.29012812903
4.0,5.0,145.7215610802653
4.0,6.0,237.6877761809369
4.0,7.0,262.9179789461166
4.0,8.0,790.8149086959794
4.0,9.0,185.47713858594383
4.0,10.0,230.79377366842124
4.0,11.0,39.0040869673214
4.0,12.0,61.2860864513098
4.0,13.0,43.00784317799927
5.0,1.0,236.9619977339004
5.0,2.0,84.6302207642564
5.0,3.0,62.08979822612244
5.0,4.0,75.93539834299055
5.0,5.0,3885.953812153122
5.0,6.0,55.97937312743578
5.0,7.0,56.715965569881305
5.0,8.0,30.20307422046553
5.0,9.0,23.57360029991001
5.0,10.0,33.95228349490059
5.0,11.0,36.30514593410911
5.0,12.0,6.328673374014355
5.0,13.0,5.113037836292965
6.0,1.0,1072.3816695745434
6.0,2.0,265.12913693469926
6.0,3.0,192.4464457109471
6.0,4.0,226.2464151651912
6.0,5.0,124.47992654589754
6.0,6.0,5372.625029186322
6.0,7.0,168.41105657359765
6.0,8.0,131.88602718993926
6.0,9.0,62.75966182169139
6.0,10.0,154.4870641052182
6.0,11.0,51.76053873508374
6.0,12.0,31.595587596734877
6.0,13.0,13.717138362873436
7.0,1.0,5271.467337989049
7.0,2.0,996.4962387630771
7.0,3.0,678.5013297733734
7.0,4.0,828.3558018364793
7.0,5.0,230.68676068271023
7.0,6.0,499.10033640271604
7.0,7.0,4435.843044306621
7.0,8.0,361.2969120300965
7.0,9.0,135.7334825771103
7.0,10.0,520.3130182105145
7.0,11.0,163.45691661164872
7.0,12.0,33.89656777674793
7.0,13.0,28.70079835389546
8.0,1.0,15630.83745292378
8.0,2.0,2480.073045969352
8.0,3.0,6727.267682693646
8.0,4.0,9064.154055918729
8.0,5.0,328.57514100074985
8.0,6.0,647.5546172708424
8.0,7.0,462.2014283395866
8.0,8.0,100504.45391363036
8.0,9.0,545.7511613721437
8.0,10.0,431.0709428095632
8.0,11.0,201.16910880354
8.0,12.0,147.86233026621892
8.0,13.0,146.14163607174785
9.0,1.0,273.9729022284986
9.0,2.0,108.01747416581168
9.0,3.0,72.87798493526437
9.0,4.0,107.85788822232192
9.0,5.0,21.17099159616256
9.0,6.0,49.765363344237876
9.0,7.0,57.584026018122174
9.0,8.0,50.5050171777587
9.0,9.0,22562.189752438066
9.0,10.0,22.75591299406888
9.0,11.0,8.858369974228227
9.0,12.0,8.381859799210122
9.0,13.0,5.27266930573299
10.0,1.0,1713.9299218556746
10.0,2.0,496.74489933996193
10.0,3.0,464.587392662629
10.0,4.0,553.4958603291532
10.0,5.0,185.1863123290429
10.0,6.0,352.41898965475986
10.0,7.0,561.1118803498792
10.0,8.0,221.2148339815404
10.0,9.0,108.06101117704368
10.0,10.0,6245.84427197385
10.0,11.0,71.27845749602639
10.0,12.0,87.04659493797038
10.0,13.0,29.3944459024759
11.0,1.0,144.81405993935198
11.0,2.0,34.92612194062231
11.0,3.0,19.77320254309508
11.0,4.0,33.49696185571528
11.0,5.0,45.49423399702128
11.0,6.0,9.45880407148533
11.0,7.0,41.460622328369546
11.0,8.0,12.044890693266202
11.0,9.0,12.636126044578056
11.0,10.0,11.302061900363784
11.0,11.0,432.97704733837503
11.0,12.0,2.5226207964514673
11.0,13.0,2.1040525143398345
12.0,1.0,8.367897685389943
12.0,2.0,1.804568762217524
12.0,3.0,1.5666666666666669
12.0,4.0,5.257393483709273
12.0,5.0,0.7714285714285715
12.0,6.0,2.141691834213615
12.0,7.0,0.2254901960784313
12.0,8.0,1.4588235294117646
12.0,9.0,0.0666666666666666
12.0,10.0,3.1781217750258
12.0,11.0,0.06971671789884515
12.0,12.0,247.22104336510336
12.0,13.0,0.147685716360699
13.0,1.0,18053.583248987103
13.0,2.0,1800.678795959056
13.0,3.0,2461.6544398689007
13.0,4.0,2846.395917912016
13.0,5.0,469.2121647013132
13.0,6.0,475.30183425599927
13.0,7.0,1069.2498456470923
13.0,8.0,1129.1155583308653
13.0,9.0,742.1608984999195
13.0,10.0,1151.7520951748052
13.0,11.0,222.31194379896223
13.0,12.0,77.47628459852096
13.0,13.0,1578.250116853397
