origin_code,destination_code,patent flows
1.0,1.0,205119.5700798512
1.0,2.0,14975.05648271004
1.0,3.0,16053.270785183957
1.0,4.0,25135.432367782298
1.0,5.0,7526.171299753366
1.0,6.0,9199.888617915702
1.0,7.0,3689.9818976601655
2.0,1.0,47157.47552997798
2.0,2.0,37463.74138341216
2.0,3.0,16623.586509250443
2.0,4.0,29497.922109757827
2.0,5.0,10340.179504586144
2.0,6.0,12982.628520430037
2.0,7.0,3445.370102046776
3.0,1.0,50896.251136864965
3.0,2.0,9220.636914279596
3.0,3.0,274370.9314783336
3.0,4.0,35613.44765145639
3.0,5.0,2385.234743622256
3.0,6.0,4556.477398242581
3.0,7.0,1735.6007083503475
4.0,1.0,9745.746973927377
4.0,2.0,1939.6753894345309
4.0,3.0,1857.7459031296949
4.0,4.0,348661.7933351712
4.0,5.0,518.2160228541868
4.0,6.0,1107.4431505794616
4.0,7.0,291.75998758008177
5.0,1.0,366.79769021301377
5.0,2.0,99.21301034900948
5.0,3.0,89.84627405251457
5.0,4.0,133.2308408652065
5.0,5.0,3960.757962356161
5.0,6.0,81.69987560899824
5.0,7.0,26.09181877692968
6.0,1.0,2274.9667217238457
6.0,2.0,395.2596158606436
6.0,3.0,305.701903596476
6.0,4.0,528.1584243462572
6.0,5.0,180.72584093870356
6.0,6.0,10778.037778970713
6.0,7.0,72.96888759916058
7.0,1.0,43054.1918674431
7.0,2.0,5807.76465949175
7.0,3.0,7768.917146453381
7.0,4.0,18150.01527061984
7.0,5.0,1563.714625889211
7.0,6.0,2261.8589203366696
7.0,7.0,12198.739638621166
