,Change,KM_target,UUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,DOMPATINUS_target,DOMPATINEU_target,TE_target,OUT_target,gamma,rho
0,-50,2.621685765332619,1.6448530595513442,1.2211048553777537,1.4196517255821617,1.5202521409111283,1.392683441135384,,0.8836307932858224,1.230547030207321,1.2977111634885574,1.5395767124087854
1,-40,2.246742635125419,1.5943428528219015,1.2719016756476866,1.4135982547700539,1.501201014874529,1.3990407795204949,,1.0114381110425061,1.2686056533548926,1.2351642315815545,1.5127534955825497
2,-30,1.9616486078720827,1.5582647933694775,1.347877117948791,1.3555877054790753,1.4904759060959059,1.4177531422288974,,1.212104224078759,1.3037854120207166,1.293637739710297,1.5036053098130806
3,-20,1.7428949316292788,1.533689328056358,1.36645709674605,1.342891425958796,1.4680372390923602,1.4221802233946759,,1.3112109081477683,1.3362641937882143,1.3462234784359859,1.4816595813970057
4,-10,1.5435994888985418,1.4341501960600354,1.40612787289043,1.3812466488545412,1.436818202802214,1.4210679744386907,,1.3825465098406198,1.3923215034672294,1.3882959201161105,1.4749373913568706
5,0,1.4291852188685445,1.428286722135661,1.428286722135661,1.42922324594547,1.428286722135661,1.428286722135661,1.428286722135661,1.428286722135661,1.4286534899912975,1.428286722135661,1.4290046737992954
6,0,1.4291852188685445,1.428286722135661,1.428286722135661,1.42922324594547,1.428286722135661,1.428286722135661,1.428286722135661,1.428286722135661,1.4286534899912975,1.428286722135661,1.4290046737992954
7,0,1.4291852188685445,1.428286722135661,1.428286722135661,1.42922324594547,1.428286722135661,1.428286722135661,1.428286722135661,1.428286722135661,1.4286534899912975,1.428286722135661,1.4290046737992954
8,0,1.4291852188685445,1.428286722135661,1.428286722135661,1.42922324594547,1.428286722135661,1.428286722135661,1.428286722135661,1.428286722135661,1.4286534899912975,1.428286722135661,1.4290046737992954
9,0,1.4291852188685445,1.428286722135661,1.428286722135661,1.42922324594547,1.428286722135661,1.428286722135661,1.428286722135661,1.428286722135661,1.4286534899912975,1.428286722135661,1.4290046737992954
10,0,1.4291852188685445,1.428286722135661,1.428286722135661,1.42922324594547,1.428286722135661,1.428286722135661,1.428286722135661,1.428286722135661,1.4286534899912975,1.428286722135661,1.4290046737992954
11,0,1.4291852188685445,1.428286722135661,1.428286722135661,1.42922324594547,1.428286722135661,1.428286722135661,1.428286722135661,1.428286722135661,1.4286534899912975,1.428286722135661,1.4290046737992954
12,0,1.4291852188685445,1.428286722135661,1.428286722135661,1.42922324594547,1.428286722135661,1.428286722135661,1.428286722135661,1.428286722135661,1.4286534899912975,1.428286722135661,1.4290046737992954
13,0,1.4291852188685445,1.428286722135661,1.428286722135661,1.42922324594547,1.428286722135661,1.428286722135661,1.428286722135661,1.428286722135661,1.4286534899912975,1.428286722135661,1.4290046737992954
14,0,1.4291852188685445,1.428286722135661,1.428286722135661,1.42922324594547,1.428286722135661,1.428286722135661,1.428286722135661,1.428286722135661,1.4286534899912975,1.428286722135661,1.4290046737992954
15,0,1.4291852188685445,1.428286722135661,1.428286722135661,1.42922324594547,1.428286722135661,1.428286722135661,1.428286722135661,1.428286722135661,1.4286534899912975,1.428286722135661,1.4290046737992954
16,10,1.3730156583390403,1.4006346903179778,1.4492884421643817,1.4626320775559578,1.4117167861200055,1.4291787493906718,,1.433595240464598,1.4552715874138995,1.4667718837828163,1.4129730930737625
17,20,1.192494574960083,1.3520106509747896,1.4642997642671454,1.5006262466218154,1.3910255326729921,1.4631829413310933,,1.4459401435253678,1.485248698623363,1.4864869849502067,1.380104743827595
18,30,1.138357460463764,1.3266017236740593,1.4957879314712643,1.5274853298989448,1.3701236005802588,1.4692637801273645,,1.4452424151300491,1.5166800492446408,1.5147570828799295,1.3627143456471775
19,40,1.0041493165969495,1.308614097737596,1.5268580007243346,1.5502225286493108,1.3579745565453665,1.4969190763340012,,1.4451231666540894,1.5416090505565543,1.5429055664803748,1.3487376233631887
20,50,0.9438963135521523,1.2923889392884742,1.5605550026491188,1.5675660282085728,1.3462921424419638,1.5180780185411809,,1.447578642552968,1.5743226817963232,1.5187554150125533,1.3304251835301955
