,Change,KM_target,UUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,DOMPATINUS_target,DOMPATINEU_target,TE_target,OUT_target,gamma,rho
0,-50,0.0124651571518113,0.0124983537366295,0.0124692666580122,0.0144864237730665,0.0033849695865075,0.0124360565736589,,0.0125309028568418,0.0124624804639425,0.0120360600223817,0.0124983193826023
1,-40,0.0124692956225174,0.0124953162777083,0.0124764448818843,0.0136609405099278,0.0052155559587676,0.0124535417708995,,0.012499363648296,0.0124665527255711,0.0123370224055773,0.0124970388002954
2,-30,0.0124734753509282,0.0124954140065681,0.0124698248515454,0.0128271216956277,0.0070325540368315,0.0124644593001795,,0.0124920684915025,0.012470174340419,0.0123938549316308,0.0124964480986295
3,-20,0.0124774874227872,0.0124907089464921,0.0124692799415033,0.0124512040143418,0.0088507729090769,0.0124543400198931,,0.0124849307285739,0.012473261852421,0.0124330303774152,0.0124867132653868
4,-10,0.0124803644232778,0.0124856909219624,0.0124707630517555,0.0124511979351652,0.010664922369596,0.0124738361215749,,0.0124832775526348,0.0124800740467297,0.0124526982480785,0.0124834894375269
5,0,0.0124770226917368,0.0124775365977769,0.0124775365977769,0.01246713034175,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124736283365506,0.0124775365977769,0.0124729565838853
6,0,0.0124770226917368,0.0124775365977769,0.0124775365977769,0.01246713034175,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124736283365506,0.0124775365977769,0.0124729565838853
7,0,0.0124770226917368,0.0124775365977769,0.0124775365977769,0.01246713034175,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124736283365506,0.0124775365977769,0.0124729565838853
8,0,0.0124770226917368,0.0124775365977769,0.0124775365977769,0.01246713034175,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124736283365506,0.0124775365977769,0.0124729565838853
9,0,0.0124770226917368,0.0124775365977769,0.0124775365977769,0.01246713034175,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124736283365506,0.0124775365977769,0.0124729565838853
10,0,0.0124770226917368,0.0124775365977769,0.0124775365977769,0.01246713034175,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124736283365506,0.0124775365977769,0.0124729565838853
11,0,0.0124770226917368,0.0124775365977769,0.0124775365977769,0.01246713034175,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124736283365506,0.0124775365977769,0.0124729565838853
12,0,0.0124770226917368,0.0124775365977769,0.0124775365977769,0.01246713034175,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124736283365506,0.0124775365977769,0.0124729565838853
13,0,0.0124770226917368,0.0124775365977769,0.0124775365977769,0.01246713034175,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124736283365506,0.0124775365977769,0.0124729565838853
14,0,0.0124770226917368,0.0124775365977769,0.0124775365977769,0.01246713034175,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124736283365506,0.0124775365977769,0.0124729565838853
15,0,0.0124770226917368,0.0124775365977769,0.0124775365977769,0.01246713034175,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124775365977769,0.0124736283365506,0.0124775365977769,0.0124729565838853
16,10,0.012475282895352,0.0124758052067705,0.0124826845814134,0.0124872314668363,0.0142960560310987,0.0124767632869195,,0.0124705168765959,0.0124453729642198,0.0125001105460053,0.0124749268133419
17,20,0.012478161397623,0.0124764589923845,0.0124852951083312,0.0124936455806562,0.0160946308322257,0.0124849644094032,,0.0124076573555449,0.0124276661912198,0.0125075862407432,0.0124667157099343
18,30,0.0124737437752392,0.0124725511776043,0.0124845918704823,0.0125091171795154,0.0179127701946343,0.0124880571185765,,0.0124857081854378,0.0124348127592567,0.0125154792875947,0.0124713355495692
19,40,0.0124806418877603,0.0124706312651972,0.0124890553587728,0.0125079939262592,0.0197188598282195,0.0124889171074146,,0.0124835789328495,0.0124954504176369,0.0125253378629172,0.0124684162950774
20,50,0.0124672267870214,0.0124690493242581,0.0124788415076019,0.0125139499558049,0.02152134910551,0.0124904823691646,,0.0124827450029429,0.0124453332663937,0.0125240778792761,0.0124635194474965
