,Change,KM_target,UUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,DOMPATINUS_target,DOMPATINEU_target,TE_target,OUT_target,gamma,rho
0,-50,6.814316440542701,6.680039414417047,6.714439348211512,7.606307854956004,6.48797378565485,6.719842467920576,,3.0000000000012133,6.778617154980231,6.958999072493303,6.525268765214385
1,-40,6.787744221426816,6.687944985233713,6.756873476240777,7.330082852202539,6.563635889609596,6.720489440318543,,3.545663832464729,6.766002243267691,7.252381473269673,6.576052960846488
2,-30,6.7745721066179785,6.6959767007667415,6.727672207375873,7.108587660371085,6.631324589927812,6.713932203145767,,4.31074397798058,6.756836341881599,7.066870233515101,6.615492432643053
3,-20,6.763682435674828,6.725693278585957,6.682159986062682,6.952282724518575,6.665830224151309,6.712019248671487,,5.098863505041667,6.750085173997295,6.928433423360235,6.648733841096052
4,-10,6.7151525112109205,6.708566065747228,6.705519368681996,6.732809544641454,6.70226055079367,6.711644336879004,,5.920912378293262,6.761074455818423,6.78913588285357,6.70693367920603
5,0,6.712118538597897,6.711982401233178,6.711982401233178,6.712343972207399,6.711982401233178,6.711982401233178,6.711982401233178,6.711982401233178,6.712116433558911,6.711982401233178,6.712209775711671
6,0,6.712118538597897,6.711982401233178,6.711982401233178,6.712343972207399,6.711982401233178,6.711982401233178,6.711982401233178,6.711982401233178,6.712116433558911,6.711982401233178,6.712209775711671
7,0,6.712118538597897,6.711982401233178,6.711982401233178,6.712343972207399,6.711982401233178,6.711982401233178,6.711982401233178,6.711982401233178,6.712116433558911,6.711982401233178,6.712209775711671
8,0,6.712118538597897,6.711982401233178,6.711982401233178,6.712343972207399,6.711982401233178,6.711982401233178,6.711982401233178,6.711982401233178,6.712116433558911,6.711982401233178,6.712209775711671
9,0,6.712118538597897,6.711982401233178,6.711982401233178,6.712343972207399,6.711982401233178,6.711982401233178,6.711982401233178,6.711982401233178,6.712116433558911,6.711982401233178,6.712209775711671
10,0,6.712118538597897,6.711982401233178,6.711982401233178,6.712343972207399,6.711982401233178,6.711982401233178,6.711982401233178,6.711982401233178,6.712116433558911,6.711982401233178,6.712209775711671
11,0,6.712118538597897,6.711982401233178,6.711982401233178,6.712343972207399,6.711982401233178,6.711982401233178,6.711982401233178,6.711982401233178,6.712116433558911,6.711982401233178,6.712209775711671
12,0,6.712118538597897,6.711982401233178,6.711982401233178,6.712343972207399,6.711982401233178,6.711982401233178,6.711982401233178,6.711982401233178,6.712116433558911,6.711982401233178,6.712209775711671
13,0,6.712118538597897,6.711982401233178,6.711982401233178,6.712343972207399,6.711982401233178,6.711982401233178,6.711982401233178,6.711982401233178,6.712116433558911,6.711982401233178,6.712209775711671
14,0,6.712118538597897,6.711982401233178,6.711982401233178,6.712343972207399,6.711982401233178,6.711982401233178,6.711982401233178,6.711982401233178,6.712116433558911,6.711982401233178,6.712209775711671
15,0,6.712118538597897,6.711982401233178,6.711982401233178,6.712343972207399,6.711982401233178,6.711982401233178,6.711982401233178,6.711982401233178,6.712116433558911,6.711982401233178,6.712209775711671
16,10,6.709933947757062,6.746694144961338,6.736198851200616,6.636713197411093,6.778976044296976,6.710001900335405,,7.490187933196482,6.486571118348836,6.676103137794188,6.795155339794099
17,20,6.7113836988475,6.749810408529536,6.730229799678156,6.557521468100477,6.763905236762329,6.735007304774384,,7.786225432930093,6.278683450126445,6.608379706824714,6.739553311985671
18,30,6.6886628393754535,6.752517049784863,6.725918372417649,6.563059190766231,6.855344914957202,6.732453637618512,,9.265425318930792,6.286185211663672,6.578032162733847,6.878192075737048
19,40,6.735839415016758,6.7558874673376375,6.739099961079899,6.477233635094282,6.894546523928434,6.7390151505483455,,10.150486843311402,6.740373087690192,6.543414738861568,6.9224864206123
20,50,6.66051786011585,6.759769662852857,6.732471434837385,6.466299577853058,6.929181969050757,6.738294968508368,,10.92299196575021,6.317858558088609,6.493020662127889,6.958420835102475
