,Change,KM_target,UUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,DOMPATINUS_target,DOMPATINEU_target,TE_target,OUT_target,gamma,rho
0,-50,0.1045509809587933,0.0713992886400555,0.0509504764574424,0.023435940348482,0.070916080529398,0.0624459124796826,,0.012910273696892,0.0525784589276805,0.0399211170204993,0.0737650395662286
1,-40,0.0913116411713924,0.0689370981279729,0.0535188540051245,0.0298484899021338,0.0691227786200922,0.061877460460475,,0.0188647616886023,0.0540316317140723,0.041306094393897,0.0709418837889021
2,-30,0.0809990250569665,0.0668438514993514,0.0571774613779439,0.0349626348673132,0.0672373822860389,0.0618284095471373,,0.0300430764814435,0.0554230217888165,0.0471568497866771,0.0686967887155681
3,-20,0.072978249346252,0.0657918982724892,0.0579130833132833,0.0416162163370043,0.0651170672893965,0.0616984137835802,,0.0404967583328321,0.056742916797926,0.0524219361538649,0.0663405744105399
4,-10,0.0652368946860773,0.0612437493451763,0.0598358286615615,0.0505323132289538,0.0625030182432974,0.0609164992202026,,0.0513119308811457,0.0595699459032697,0.056822183446211,0.0647291707425906
5,0,0.0609064726828617,0.0608237587397549,0.0608237587397549,0.0610751083161272,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0609691052164082,0.0608237587397549,0.0609801948478207
6,0,0.0609064726828617,0.0608237587397549,0.0608237587397549,0.0610751083161272,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0609691052164082,0.0608237587397549,0.0609801948478207
7,0,0.0609064726828617,0.0608237587397549,0.0608237587397549,0.0610751083161272,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0609691052164082,0.0608237587397549,0.0609801948478207
8,0,0.0609064726828617,0.0608237587397549,0.0608237587397549,0.0610751083161272,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0609691052164082,0.0608237587397549,0.0609801948478207
9,0,0.0609064726828617,0.0608237587397549,0.0608237587397549,0.0610751083161272,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0609691052164082,0.0608237587397549,0.0609801948478207
10,0,0.0609064726828617,0.0608237587397549,0.0608237587397549,0.0610751083161272,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0609691052164082,0.0608237587397549,0.0609801948478207
11,0,0.0609064726828617,0.0608237587397549,0.0608237587397549,0.0610751083161272,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0609691052164082,0.0608237587397549,0.0609801948478207
12,0,0.0609064726828617,0.0608237587397549,0.0608237587397549,0.0610751083161272,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0609691052164082,0.0608237587397549,0.0609801948478207
13,0,0.0609064726828617,0.0608237587397549,0.0608237587397549,0.0610751083161272,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0609691052164082,0.0608237587397549,0.0609801948478207
14,0,0.0609064726828617,0.0608237587397549,0.0608237587397549,0.0610751083161272,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0609691052164082,0.0608237587397549,0.0609801948478207
15,0,0.0609064726828617,0.0608237587397549,0.0608237587397549,0.0610751083161272,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0608237587397549,0.0609691052164082,0.0608237587397549,0.0609801948478207
16,10,0.0592205659907002,0.0598256170800065,0.0621131811612788,0.0716006700128268,0.0592722870163484,0.0607041632944643,,0.0687574487390215,0.0611703875727669,0.064880061891419,0.0592531907736153
17,20,0.0514334595908712,0.0574856488982811,0.0629562272211591,0.0823275902995462,0.0571242123886561,0.0619135780185303,,0.0748796468125214,0.0617168281799307,0.0676045678888932,0.0560866545278132
18,30,0.0493450927866839,0.0563488704169919,0.0644321307703307,0.0937624327828584,0.0553320109932728,0.0620175448709856,,0.0815792899975009,0.0631106659098224,0.0706374628545822,0.0544102513842291
19,40,0.0434047792420453,0.0556173300668116,0.0659145876880601,0.1048036856896306,0.0538306995099235,0.0632151087410676,,0.0877267427067265,0.0665873188824303,0.0733567058975255,0.0527219323606835
20,50,0.0403914980027856,0.0549680190618189,0.067676041591596,0.1164024603808518,0.0524275114492008,0.0640997292124497,,0.0916564862562791,0.0657380223669836,0.0736210474664036,0.0508487740338869
