,Change,KM_target,UUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,DOMPATINUS_target,DOMPATINEU_target,TE_target,OUT_target,gamma,rho
0,-50,0.057634138480916,0.0844709393728009,0.1757591953221428,0.2069571560068065,0.0884835723021951,0.0834985374871158,,0.1242176660889431,0.1184560642520831,0.0905583929247537,0.0940386415918748
1,-40,0.0605378201916409,0.0829568806051037,0.144670951427658,0.1673383353717176,0.0913080855690248,0.0862941655380874,,0.0922514540293672,0.103889218803952,0.0934760400254428,0.095096666239973
2,-30,0.0640469240126827,0.081779260631394,0.124197815818364,0.1288313999144226,0.0867451759327203,0.0839579162111119,,0.0793407314451883,0.0939342887429474,0.0876634845205305,0.0881582647835013
3,-20,0.0699890479512766,0.0799770987870348,0.1091337301813833,0.1065710101308121,0.0867078248057502,0.08531136299552,,0.0744357874855444,0.0867962270579912,0.0847901663938461,0.0878512650706565
4,-10,0.079963145582798,0.08383308902316,0.0944947597725139,0.0912020782125392,0.087822498282823,0.085045808474257,,0.0803381481796895,0.0893130711325148,0.083162757533353,0.0882069117089798
5,0,0.085584609760546,0.0855559027177165,0.0855559027177165,0.0857774595276772,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0859868003530169,0.0855559027177165,0.0856902639089124
6,0,0.085584609760546,0.0855559027177165,0.0855559027177165,0.0857774595276772,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0859868003530169,0.0855559027177165,0.0856902639089124
7,0,0.085584609760546,0.0855559027177165,0.0855559027177165,0.0857774595276772,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0859868003530169,0.0855559027177165,0.0856902639089124
8,0,0.085584609760546,0.0855559027177165,0.0855559027177165,0.0857774595276772,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0859868003530169,0.0855559027177165,0.0856902639089124
9,0,0.085584609760546,0.0855559027177165,0.0855559027177165,0.0857774595276772,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0859868003530169,0.0855559027177165,0.0856902639089124
10,0,0.085584609760546,0.0855559027177165,0.0855559027177165,0.0857774595276772,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0859868003530169,0.0855559027177165,0.0856902639089124
11,0,0.085584609760546,0.0855559027177165,0.0855559027177165,0.0857774595276772,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0859868003530169,0.0855559027177165,0.0856902639089124
12,0,0.085584609760546,0.0855559027177165,0.0855559027177165,0.0857774595276772,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0859868003530169,0.0855559027177165,0.0856902639089124
13,0,0.085584609760546,0.0855559027177165,0.0855559027177165,0.0857774595276772,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0859868003530169,0.0855559027177165,0.0856902639089124
14,0,0.085584609760546,0.0855559027177165,0.0855559027177165,0.0857774595276772,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0859868003530169,0.0855559027177165,0.0856902639089124
15,0,0.085584609760546,0.0855559027177165,0.0855559027177165,0.0857774595276772,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0855559027177165,0.0859868003530169,0.0855559027177165,0.0856902639089124
16,10,0.0883062936054531,0.0866001631639307,0.0791338965870808,0.0835465086253289,0.0859108311791478,0.0865291861055487,,0.099222053297225,0.0825346235343795,0.089525093856513,0.0858339468943029
17,20,0.1032446393529169,0.0873534852633052,0.0731024780394522,0.0747042255311597,0.0837104944517879,0.0880919391599039,,0.0932377071090929,0.0852564990325346,0.0879716311999512,0.08364637559006
18,30,0.107102877788299,0.088764314842103,0.0689336257109631,0.0709540301492532,0.0826561214084952,0.0901978604066733,,0.1042123985530035,0.0843124702479813,0.0885318292945043,0.0830953239716522
19,40,0.1285190470399295,0.0927698182875747,0.0627023419572937,0.0658852742568864,0.0836099998221659,0.0943582655808292,,0.1202220752894389,0.0890661997816178,0.0891342974366762,0.0845566991636066
20,50,0.1261387940935029,0.0968745996165943,0.0588655357998887,0.0631028423055414,0.0847802076599655,0.0991907666499804,,0.1176912170014291,0.0800136842672665,0.094813797055487,0.0851496891465779
