target,moment
0.027820599079132,0.027657453167091065
0.0201410956216747,0.020396108807724227
0.0324071002006531,0.03258391389200838
0.0205700993537903,0.0036917235607565576
0.0137092995643615,0.0008946673024981422
0.0069309997558593,0.002254594512438182
0.0169324004650116,0.016659652584762076
0.0397819995880127,0.03883132220848733
0.0110084998607635,0.001351575606273196
0.0042943000793457,0.0007976859738219979
0.0073146998882293,0.002550088395918078
0.0135465587074145,0.0038453468335514487
