0,734159.6818692975
1,1310538.0401708146
2,253121.14479599657
3,133330.1664466962
4,462887.9031067846
5,583707.4341662582
6,5215.676132820279
7,4496.63806284312
8,25474.740831154715
9,21573.17728611602
10,318.5651512454743
11,596.0287203433076
12,754594.0011176063
13,182008.37546844024
14,350428.30297002976
15,268182.22066028655
16,17345.774118349367
17,13354.016355122005
18,714935.4608895283
19,625469.6369212649
20,28662.6021850215
21,22515.456090576597
22,357.3994797231068
23,346.2157729981044
