,beta,alpha,UUPCOSTS
0,0.6168674868774365,0.6304801802765804,0.0
1,0.3532940884433338,0.4122662270222119,0.0014999127603436667
2,0.029838424679229564,0.4055627258312445,0.0005524660776429
