,beta,alpha,UUPCOSTS
0,0.6272231907943334,0.6180689759802876,0.0
1,0.3441110668130902,0.41108909792009957,0.0020004390259132664
2,0.028665742392576198,0.39907364243568333,0.0006921795971015334
