,beta,alpha,UUPCOSTS
0,0.6323196688066197,0.603272245978889,0.0
1,0.337368876624974,0.3825938019744649,0.0022235267445007705
2,0.008432968853209464,0.5138220601229159,0.0007015057747597133
3,0.02187848571519683,0.30610811026564716,0.00043202894833527754
