delt_dom,delt_int,growth,World Equal,World Negishi,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW
0.09999999999999976,1.0,,,,1.0077247678104089,1.0062988595378375,1.0074810257405094,1.0045246168672224,1.0048726289317922,1.0054959178752898,1.006992719002087,1.0081681614507698,1.0038019405676073,1.005039564295369,1.0050090815237114,1.0052060309209805
0.15848931924611098,1.0,,,,1.0077198464338772,1.0062938532251897,1.0074760265025415,1.004519682473938,1.0048833967243291,1.0054907288428796,1.0069876967625004,1.0081631994418725,1.0037967792394928,1.0050344326638139,1.0050039382043272,1.005200810567877
0.2511886431509579,1.0,,,,1.0077144755633884,1.0062883893030645,1.0074705679330616,1.004514295469595,1.0048947937509594,1.0054850642993343,1.0069822182185855,1.0081577816978269,1.0037911485483395,1.0050288326016645,1.0049983267889508,1.0051951177517464
0.3981071705534968,1.0,,,,1.0077095416709612,1.006283167797122,1.0074653513770366,1.004509141899475,1.0049049969540926,1.0054796534982129,1.0069769814367122,1.0081525974429213,1.0037857653972386,1.005023483581829,1.00499296459284,1.0051896725943776
0.6309573444801934,1.0,,,,1.0077066610717758,1.006278467036172,1.0074606515937556,1.0045045356519815,1.0049111272312419,1.005474815877474,1.006972289110174,1.0081479090242358,1.0037809272234899,1.0050187175487215,1.004988159595009,1.0051848006639106
1.0,1.0,,,,1.0077043668839916,1.0062751108317172,1.007457296785326,1.0045012274114438,1.0049158020900677,1.0054713555024906,1.006968926876931,1.0081445608355264,1.00377747136138,1.00501530659546,1.0049847248920432,1.0051813105283665
1.5848931924611136,1.0,,,,1.0077025711328693,1.0062732920294086,1.0074554822280168,1.0044994438448644,1.0049193591708618,1.005469469780062,1.006967104396452,1.00814276094555,1.0037755985217998,1.0050134436373828,1.0049828577947824,1.005179419320121
2.5118864315095806,1.0,,,,1.0077016965068784,1.0062724071755222,1.0074545984141572,1.0044985661029235,1.0049211660375827,1.0054685517871158,1.006966217171166,1.0081418776923792,1.0037746869392417,1.0050125369820269,1.0049819498706312,1.005178493062648
3.981071705534973,1.0,,,,1.0077013208343464,1.006272027466667,1.0074542173937486,1.0044981864831122,1.0049219993098932,1.0054681606152274,1.0069658360484675,1.0081415016740432,1.0037742955981548,1.0050121470756135,1.0049815598491323,1.0051781000981717
6.309573444801933,1.0,,,,1.0077011754654874,1.006271879838462,1.007454070788678,1.0044980481646422,1.0049223548086612,1.0054680061371413,1.0069656823328332,1.008141353698132,1.0037741427073046,1.0050119962111055,1.0049814077219805,1.005177947327715
10.0,1.0,,,,1.0077011224064363,1.006271824866904,1.0074540171770647,1.0044979923674113,1.0049225105507709,1.0054679517338725,1.0069656318662694,1.008141307269408,1.0037740894514044,1.0050119411543832,1.0049813520469404,1.0051778977395263
