origin_code,destination_code,sectors,patent flows
1.0,1.0,1,159691.91077393683
1.0,1.0,2,43847.62846527607
1.0,1.0,3,27646.794350409084
1.0,2.0,1,12616.835779268831
1.0,2.0,2,3211.136276810834
1.0,2.0,3,2321.3278169535397
1.0,3.0,1,9607.947976660922
1.0,3.0,2,3694.061691755891
1.0,3.0,3,2455.988041168496
1.0,4.0,1,23417.50577509698
1.0,4.0,2,4430.968890590546
1.0,4.0,3,3856.8820531474935
1.0,5.0,1,3750.029456095647
1.0,5.0,2,1557.2445592593306
1.0,5.0,3,1157.0034140366613
1.0,6.0,1,7473.152088005653
1.0,6.0,2,1771.4580422771962
1.0,6.0,3,1411.1269645550835
1.0,7.0,1,9621.717168567957
1.0,7.0,2,3696.983723879604
1.0,7.0,3,2126.6568238636214
1.0,8.0,1,6289.0393208384385
1.0,8.0,2,2047.8626791707477
1.0,8.0,3,1585.774939402019
1.0,9.0,1,1988.067494053007
1.0,9.0,2,721.3474981183618
1.0,9.0,3,454.6700050835571
1.0,10.0,1,4021.62198011743
1.0,10.0,2,1603.287631926211
1.0,10.0,3,991.8803081890436
1.0,11.0,1,462.8745799720147
1.0,11.0,2,273.23111092112754
1.0,11.0,3,134.24869042921776
1.0,12.0,1,715.5257115002972
1.0,12.0,2,371.1795585842096
1.0,12.0,3,171.8964150200977
2.0,1.0,1,38619.90763062424
2.0,1.0,2,6179.844916612048
2.0,1.0,3,6179.045868684468
2.0,2.0,1,29893.450154229056
2.0,2.0,2,4509.102360762192
2.0,2.0,3,4343.413274768202
2.0,3.0,1,10823.321066219574
2.0,3.0,2,3148.9020607275093
2.0,3.0,3,2654.612936913807
2.0,4.0,1,26115.58627769304
2.0,4.0,2,4019.2506670325415
2.0,4.0,3,4606.068377089704
2.0,5.0,1,4466.7494752824505
2.0,5.0,2,1620.4093312957646
2.0,5.0,3,1336.737368412031
2.0,6.0,1,8091.501292448543
2.0,6.0,2,1589.7447880252012
2.0,6.0,3,1604.1806789092543
2.0,7.0,1,5647.456606950095
2.0,7.0,2,2256.1683894232497
2.0,7.0,3,1437.7279258052924
2.0,8.0,1,6772.341696112414
2.0,8.0,2,1814.6645133985892
2.0,8.0,3,1955.4030957211237
2.0,9.0,1,3645.0963742767008
2.0,9.0,2,921.6098726169348
2.0,9.0,3,808.0875606102894
2.0,10.0,1,2384.1771502171846
2.0,10.0,2,1104.4355420155036
2.0,10.0,3,791.0497448418739
2.0,11.0,1,863.5195691158561
2.0,11.0,2,359.43953688210405
2.0,11.0,3,282.0734797369773
2.0,12.0,1,517.3905215972158
2.0,12.0,2,265.07776474224033
2.0,12.0,3,137.4418953455658
3.0,1.0,1,42689.054682471855
3.0,1.0,2,2605.28410126643
3.0,1.0,3,7645.868618810313
