,beta,alpha,UUPCOSTS
0,0.6239856447371883,0.601697406875519,0.0
1,0.3459005426853026,0.3858538819386271,0.002299851125423237
2,0.00813885833875922,0.5031956893269458,0.000664571934389685
3,0.021974954238749806,0.3005251012101928,0.00042051219369387426
