origin_code,destination_code,sector,value
5.0,13.0,1,34446.403748000004
6.0,1.0,0,15586.821845999999
6.0,1.0,1,72744.389819
6.0,2.0,0,27256.523138
6.0,2.0,1,82343.367662
6.0,3.0,0,2354.062654
6.0,3.0,1,8632.392414
6.0,4.0,0,11016.699507
6.0,4.0,1,16469.838775
6.0,5.0,0,2476.961953
6.0,5.0,1,8757.211510000001
6.0,6.0,0,2132792.802427
6.0,6.0,1,1222066.703906
6.0,7.0,0,1210.40312
6.0,7.0,1,5947.862844
6.0,8.0,0,3231.9462459999995
6.0,8.0,1,13535.50273
6.0,9.0,0,1307.800034
6.0,9.0,1,3639.803144
6.0,10.0,0,1267.900553
6.0,10.0,1,3977.909343
6.0,11.0,0,456.29560000000004
6.0,11.0,1,3088.468839
6.0,12.0,0,1712.991231
6.0,12.0,1,5917.168573
6.0,13.0,0,14785.559713999999
6.0,13.0,1,47019.677686
7.0,1.0,0,158052.684079
7.0,1.0,1,186428.54642700002
7.0,2.0,0,33641.366965
7.0,2.0,1,24449.615855
7.0,3.0,0,9286.013861
7.0,3.0,1,5711.987614
7.0,4.0,0,11509.451532000001
7.0,4.0,1,11741.981173
7.0,5.0,0,1903.571985
7.0,5.0,1,2490.3839120000002
7.0,6.0,0,1461.1927230000001
7.0,6.0,1,1682.6182880000001
7.0,7.0,0,2007152.002115
7.0,7.0,1,611414.193186
7.0,8.0,0,4923.690573
7.0,8.0,1,2946.0636320000003
7.0,9.0,0,1053.853756
7.0,9.0,1,1586.5755530000001
7.0,10.0,0,1856.944342
7.0,10.0,1,1692.450014
7.0,11.0,0,3867.7448240000003
7.0,11.0,1,7837.16253
7.0,12.0,0,1176.255247
7.0,12.0,1,1239.5546359999998
7.0,13.0,0,10819.069175
7.0,13.0,1,8351.577028
8.0,1.0,0,6806.704363
8.0,1.0,1,67927.04614399999
8.0,2.0,0,10243.411337
8.0,2.0,1,79422.897898
8.0,3.0,0,8715.836122
8.0,3.0,1,46569.88705
8.0,4.0,0,16067.633633
8.0,4.0,1,148423.34035299998
8.0,5.0,0,1578.38681
8.0,5.0,1,12573.802357
8.0,6.0,0,1898.489114
8.0,6.0,1,18658.306171
8.0,7.0,0,908.6216079999999
8.0,7.0,1,8088.505244
8.0,8.0,0,1244209.583287
8.0,8.0,1,1185181.231291
8.0,9.0,0,1843.680047
8.0,9.0,1,19691.6964
8.0,10.0,0,766.8655650000001
8.0,10.0,1,9814.00127
8.0,11.0,0,987.6446579999999
8.0,11.0,1,15000.122841
8.0,12.0,0,1817.3990370000001
8.0,12.0,1,17135.133595
8.0,13.0,0,15168.489752
8.0,13.0,1,79262.98745
9.0,1.0,0,15737.730132
9.0,1.0,1,33904.823324
9.0,2.0,0,182461.532871
9.0,2.0,1,113131.22906099999
9.0,3.0,0,12172.802687
9.0,3.0,1,8870.216806
9.0,4.0,0,20677.152113
9.0,4.0,1,18277.6809
9.0,5.0,0,1244.873456
9.0,5.0,1,3368.535836
9.0,6.0,0,2349.619837
9.0,6.0,1,5368.800445
9.0,7.0,0,1051.7064890000001
9.0,7.0,1,1200.90465
9.0,8.0,0,6990.585208
9.0,8.0,1,5640.4699120000005
9.0,9.0,0,2072700.6671850001
9.0,9.0,1,780143.1671800001
9.0,10.0,0,574.195302
9.0,10.0,1,405.062249
9.0,11.0,0,243.49452399999998
9.0,11.0,1,844.874709
9.0,12.0,0,867.4355850000001
9.0,12.0,1,2190.7774
9.0,13.0,0,18826.04531
9.0,13.0,1,26177.044064
10.0,1.0,0,8093.911884
10.0,1.0,1,7962.277704
10.0,2.0,0,17368.657625
10.0,2.0,1,8566.339962
10.0,3.0,0,46899.125776999994
10.0,3.0,1,9838.266559
10.0,4.0,0,69565.88955200001
10.0,4.0,1,13409.063016
10.0,5.0,0,2008.0924329999998
10.0,5.0,1,389.032851
10.0,6.0,0,11772.669624
10.0,6.0,1,2563.6393310000003
10.0,7.0,0,1777.495853
10.0,7.0,1,1276.3641080000002
10.0,8.0,0,21320.501067999998
10.0,8.0,1,6025.424522
10.0,9.0,0,527.880094
10.0,9.0,1,789.77382
10.0,10.0,0,1864886.008007
10.0,10.0,1,537374.089835
10.0,11.0,0,488.007656
10.0,11.0,1,315.714518
10.0,12.0,0,3386.346587
10.0,12.0,1,2890.621886
10.0,13.0,0,21527.351105
10.0,13.0,1,21343.948711999998
11.0,1.0,0,85186.140489
11.0,1.0,1,168076.62770900002
11.0,2.0,0,10051.396391
11.0,2.0,1,11554.570231
11.0,3.0,0,1352.160976
11.0,3.0,1,2442.256851
11.0,4.0,0,5318.871749
11.0,4.0,1,3819.206402
11.0,5.0,0,930.488907
11.0,5.0,1,4544.640737
11.0,6.0,0,1964.954937
11.0,6.0,1,841.37607
11.0,7.0,0,5864.285226
11.0,7.0,1,19597.934596
11.0,8.0,0,1255.63436
11.0,8.0,1,1333.820418
11.0,9.0,0,228.485061
11.0,9.0,1,767.8738250000001
11.0,10.0,0,1481.019393
11.0,10.0,1,1525.388374
11.0,11.0,0,1118446.698312
11.0,11.0,1,540127.723749
11.0,12.0,0,109.502085
11.0,12.0,1,353.42616899999996
11.0,13.0,0,3594.267815
11.0,13.0,1,14930.99873
12.0,1.0,0,6688.9247940000005
12.0,1.0,1,14267.955834
12.0,2.0,0,8595.29878
12.0,2.0,1,17055.914957
12.0,3.0,0,24451.985125
12.0,3.0,1,15496.207384000001
12.0,4.0,0,18681.688539
12.0,4.0,1,11411.858771
12.0,5.0,0,774.063209
12.0,5.0,1,1481.237686
12.0,6.0,0,9889.277209
12.0,6.0,1,9862.041954
12.0,7.0,0,599.2670760000001
12.0,7.0,1,1074.206821
12.0,8.0,0,15488.53411
12.0,8.0,1,5712.572089
12.0,9.0,0,487.691822
12.0,9.0,1,1550.137708
12.0,10.0,0,4403.912271
12.0,10.0,1,3275.406366
12.0,11.0,0,338.37190499999997
12.0,11.0,1,1039.213599
12.0,12.0,0,974644.9535960001
12.0,12.0,1,490911.308997
12.0,13.0,0,18824.954222
12.0,13.0,1,25014.740717999997
13.0,1.0,0,144148.584087
13.0,1.0,1,134097.796052
13.0,2.0,0,238110.95935999998
13.0,2.0,1,192614.739338
13.0,3.0,0,110830.06318699999
13.0,3.0,1,69013.500797
13.0,4.0,0,183002.162636
13.0,4.0,1,137727.435234
13.0,5.0,0,18324.92926
13.0,5.0,1,29700.549146
13.0,6.0,0,67131.96554599999
13.0,6.0,1,38637.853971000004
13.0,7.0,0,17307.096472
13.0,7.0,1,17865.866261
13.0,8.0,0,65041.337261999994
13.0,8.0,1,39521.16255
13.0,9.0,0,10448.180376
13.0,9.0,1,10457.119229
13.0,10.0,0,28911.825127
13.0,10.0,1,36663.240685
13.0,11.0,0,5054.3715329999995
13.0,11.0,1,15628.744571
13.0,12.0,0,27388.636765
13.0,12.0,1,43026.444391000005
13.0,13.0,0,5026773.928512
13.0,13.0,1,2316845.355878
