target,moment
0.1405057387354504,0.5391889802102536
0.048211461248327,0.0598797076230545
0.04866366549053,0.06591532959300715
0.0014377255951656,0.00711735769953028
0.0001994024685349,0.005631781083084525
0.0009889010558191,0.0018310907316810966
0.0241053926538778,0.01802568240820757
0.0539407335307079,0.012683082521310762
0.0984784577739925,0.04540851350662273
0.0255911100296061,0.015552689742674316
0.0007489421530059,0.00360291057595044
0.0001791242513958,0.0028288668991216194
0.000642819483311,0.0009747624643401305
0.0157527950142623,0.008849382614616165
0.0160948209433426,0.005887463038967425
0.0156351813548552,0.017576350759926255
0.248719092617377,0.04922052111108967
0.000268348406808,0.0028960978820269105
3.988049370699328e-05,0.0018600697761423863
0.0001040948479809,0.0005778416943472925
0.0078172527071419,0.006690170595603353
0.0122162739451947,0.003424165648534789
0.0137918914169066,0.01656481884399406
0.0209379351367427,0.023990513866874272
0.0631903043084452,0.0032781808483926017
4.123237484960322e-05,0.0015313366059449048
0.0001338362331183,0.0005165395172025454
0.0068959457084533,0.005765515550801301
0.0041590623352394,0.001743078544115921
0.0033418501845317,0.003762261655267709
0.0005035757256222,0.0011256578952128617
0.0001318084114044,0.0004099349014325611
0.0027402630760703,0.0006363539177747234
5.001960227656784e-05,0.00011852726446019125
0.0016709250922658,0.0010664148854370914
0.0054399697178624,0.0019049544991334808
0.0044064565843371,0.004422320565498124
0.0010510875883792,0.002229536071690437
0.0001514106879723,0.0004923810184791505
3.71767314217734e-05,0.00042235804720894114
0.0031911154371307,0.000231093618724238
0.0022028903218829,0.001312708786125842
0.0269720566167822,0.01814440764667981
0.0234145813900041,0.012344016438504872
0.012795555014803,0.01538988416154588
0.0003744710765029,0.0013926032997126294
8.990009598356112e-05,0.0011228433593265129
0.0003210717713698,0.0003773810226789946
0.0416223925592461,0.004081558987687474
