country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,18224464.185946,18577112.754074,-352648.56812800094,10250947997000.0,186952253.0,0.026287899017334002,1.0
2.0,17466821.507438,17416552.943563,50268.563875000924,9676240603852.87,376639211.0,0.0171240580930082,0.84894959341646
3.0,8389823.215376,8348427.292613,41395.922763001174,4968359075956.59,86028257.0,0.028584098815918,1.43544441402861
4.0,3064437.958682,3015898.5724990005,48539.386182999704,1211346869605.24,865485981.0,0.00893159985542297,0.328862778413275
5.0,1140579.923544,1154942.136676,-14362.213132000063,655448188237.371,113723821.0,0.010475100278854399,0.414332171021701
6.0,839909.4697609999,846673.611936,-6764.1421750000445,468394937262.37,640617507.0,0.007569900155067441,0.211781109531145
7.0,1345344.982491,1296985.741219,48359.24127200013,744773415931.587,20968129.0,0.0185847997665405,0.826610329270756
8.0,1176411.929996,1172689.443647,3722.486348999897,576178114168.494,33787596.0,0.0212519001960754,0.661152290089835
9.0,494187.612743,445034.98724000005,49152.62550299993,259710142196.943,101636477.0,0.0104982995986938,0.259559331674369
10.0,1210236.1505139999,1216563.99484,-6327.844326000195,707906744574.644,59464656.0,0.00306129992008209,0.645459304539109
11.0,284269.08883,280637.029526,3632.059303999995,151753369491.916,28369978.0,0.00642239987850189,0.397546585249572
12.0,6806507.519482,6671475.03697,135032.48251200002,4168483988981.086,1350696870.0,0.015459213973334787,0.45811787090250167
