,beta,alpha,UUPCOSTS
0,0.614425912575324,0.6203836520410227,0.0
1,0.3561234792216504,0.406930101972108,0.001769502745317537
2,0.007740241180679014,0.5302723064537546,0.0005558845644815148
3,0.02171036702234661,0.3336746098339149,0.0003414448475010617
