delt,growth,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,AUS,MEX,ROW
0.09999999999999987,0.016959182432270094,1.0038271362980222,1.0034923461949956,1.0036636674878165,1.003154877207736,1.003112477648596,1.0032249530464261,1.0035954726077814,1.0035664303685166,1.0033535737012795,1.0031556592918756,0.9076757819538819,1.0035405241238198
0.1042753888853768,0.016953567332462574,1.0036856922325705,1.003366212238851,1.0035294418113994,1.0030427343498476,1.003001983584768,1.0031099981131197,1.0034643940616417,1.0034358226364455,1.0032338649687298,1.0030427646899815,0.9112178384055416,1.0034134097496015
0.10873356727196541,0.01694804322065734,1.0035468506581022,1.0032422231372327,1.003397591613183,1.002932404190286,1.0028932720508394,1.0029969265787826,1.0033356182974666,1.0033075260774371,1.003116109436189,1.0029317382004785,0.9146994466752745,1.003288418616139
0.11338235012178494,0.01694261262033833,1.0034106658213364,1.0031204337517698,1.0032681739358733,1.0028239375221557,1.0027863927385186,1.002885789126744,1.0032091995626957,1.0031815958683044,1.0030003618398393,1.0028226295683305,0.9181180228158974,1.0031656066406356
0.1182298865168707,0.016937277915690586,1.00327718772557,1.0030008954915137,1.0031412418248904,1.0027173823571716,1.0026813926387326,1.002776633565459,1.0030851883859084,1.0030580833270202,1.0028866738310642,1.0027154856307794,0.9214711392981024,1.0030450263961581
0.12328467394420639,0.016932041349252292,1.0031464621154547,1.0028836562696357,1.0030168442896583,1.0026127838761656,1.0025783159943238,1.00266950478477,1.0029636315437889,1.0029370358756238,1.0027750939216244,1.0026103502754156,0.9247565322346624,1.0029267270637043
0.12855557319139,0.016926905019652022,1.0030185304675052,1.0027687604640754,1.002895026271245,1.0025101843813422,1.0024772042541088,1.0025644447138877,1.0028445720326429,1.0028184970090113,1.002665667431746,1.0025072644005255,0.9279721078032547,1.0028107543873888
0.13405182387914716,0.016921871206384387,1.0028933998337919,1.0026562556447722,1.0027758352204754,1.0024096298372867,1.0023781027827448,1.002461498667809,1.0027280553714615,1.002702513057595,1.0025584432670367,1.0024062722812004,0.9311161497068946,1.0026971578113648
0.13978306065792112,0.01691694147939627,1.0027711321815351,1.002546174142047,1.002659303121253,1.0023111519040389,1.0022810424100674,1.0023606979864366,1.0026141124508687,1.002589114645686,1.0024534552655993,1.002307404106565,0.9341867284115662,1.0025859708708067
0.14575933009692932,0.01691211746262229,1.0026517590535409,1.002438548902946,1.0025454619625123,1.00221478337046,1.0021860553166881,1.0022620748911162,1.0025027742116772,1.0024783327248192,1.002350738257824,1.0022106909979909,0.9371822710994965,1.002477228095082
0.15199110829529325,0.016907400655638328,1.0025353048223002,1.002333409795146,1.0024343401570777,1.0021205545345495,1.0020931712958001,1.0021656590318855,1.0023940682772277,1.0023701948307364,1.002250324286328,1.0021161614960044,0.9401014113579613,1.0023709610403766
0.15848931924611115,0.016902792403882788,1.0024217896174026,1.0022307830069648,1.0023259619735572,1.0020284926008514,1.002002417134744,1.0020714769093164,1.0022880184073575,1.0022647244956808,1.0021522419825692,1.0020238409828914,0.9429429717321854,1.0022671976434259
0.16526535398566886,0.016898293896892198,1.002311229344141,1.0021306910295913,1.0022203475380143,1.001938621643656,1.001913816577623,1.0019795518421395,1.0021846444937021,1.002161941248875,1.0020565165321622,1.0019337516557032,0.9457059647223535,1.0021659621942562
0.1723310905613506,0.01689390616666974,1.0022036357067887,1.0020331526434683,1.00211751284148,1.0018509625730525,1.0018273902904242,1.0018899039374545,1.0020839625593665,1.0020618606224643,1.001963169644116,1.0018459125020849,0.9483895928431332,1.0020672753127873
0.17969891485325934,0.016889630086216977,1.002099016236805,1.0019381829094103,1.002017469753622,1.001765533104472,1.0017431558292516,1.0018025500641081,1.0019859847633505,1.001964494163339,1.001872219524481,1.0017603392796561,0.9509932477564029,1.0019711539297413
0.1873817422860382,0.01688546636825762,1.0019973743263173,1.0018457931648417,1.001920226042858,1.0016823477322632,1.0016611276122682,1.0017175038298023,1.0018907194102282,1.0018698494510454,1.0017836808549891,1.0016770444992822,0.9535165084954143,1.0018776112725183
0.19539304046896097,0.016881415564191222,1.0018987092673324,1.0017559910258311,1.0018257854033787,1.0016014177081203,1.0015813168961345,1.0016347755627402,1.001798170965537,1.0017779301223686,1.0016975647774387,1.001596037413055,0.9559591388058243,1.0017866568567013
0.20374685280397065,0.016877478063313998,1.0018030162971663,1.0016687803955302,1.0017341474895178,1.0015227510250138,1.0015037317576858,1.0015543722985163,1.0017083400775562,1.0016887359029278,1.0016138788844755,1.0015173240075945,0.9583210836357176,1.0016982964839274
0.2124578231030566,0.01687365409234349,1.0017102866505216,1.0015841614796044,1.0016453079578593,1.0014463524074357,1.001428377081612,1.0014762977730027,1.0016212236059472,1.0016022626462697,1.0015326272175136,1.001440907003372,0.960602464813155,1.0016125322468181
0.2215412212581182,0.01686994371529295,1.0016205076189273,1.0015021308094905,1.001559258517768,1.0013722233088236,1.0013552545550541,1.0014005524221954,1.0015368146580315,1.0015185023811055,1.0014538102726398,1.0013667858608784,0.9628035759557999,1.001529362541874
0.23101297000831578,0.016866346833728618,1.0015336626179132,1.001422681273971,1.001475986990594,1.0013003619168281,1.0012843626698151,1.0013271333896407,1.0014551026331977,1.0014374433669695,1.0013774250151184,1.0012949567942888,0.9649248766622547,1.001448782090957
0.24088967285183033,0.01686286318745406,1.0014497312625819,1.0013458021598638,1.0013954773782099,1.0012307631672945,1.00121569673305,1.001256034542369,1.0013760732761405,1.0013590701589448,1.0013034649033299,1.0012254127933966,0.9669669860398261,1.0013707819721953
