,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-0.0208494080194915,-0.0210472904349058,0.0955529803066473,-0.0199834948507153,-0.0197675402296554,-0.0204155675634285,-0.0208881388643355,-0.0242309400680152,-0.0205483861522829,-0.0208543383870135,-0.0203391517537376,-0.0215349856504792,-0.020649487534493,-0.0147201365352597
1,0.52,-0.0213461809203534,-0.0215570860818473,0.0969517932854777,-0.02050302375781,-0.0203037782151862,-0.0209460232066005,-0.0213991121557648,-0.0247447700488224,-0.02108942535486,-0.0213860193241389,-0.0208712637569333,-0.0220731844854098,-0.02117261856529,-0.0151471203106679
2,0.54,-0.0218331079910549,-0.0220521849140677,0.0982462268794762,-0.0210102243748781,-0.0208308893084041,-0.0214676128714629,-0.0218996946323773,-0.0252424435903163,-0.0216210354517357,-0.0219039596752043,-0.0213928818942195,-0.022597860978384,-0.0216918437582568,-0.0155757858942527
3,0.56,-0.0223084459520638,-0.0225418763862181,0.099448712447418,-0.0215057291223816,-0.0213467128504497,-0.0219795618775175,-0.0223857971079347,-0.0257269866934207,-0.0221393624188432,-0.0224124123734341,-0.0219039556888552,-0.0231154548116658,-0.0221960193330553,-0.0159948510558592
4,0.58,-0.0227710925348524,-0.0230198576067449,0.1005666468411198,-0.0219933850197599,-0.0218546054190212,-0.0224818583488597,-0.0228643297811174,-0.0262000271968344,-0.0226506931447714,-0.0229110675683081,-0.0224067361011955,-0.0236202741101424,-0.0226945595113691,-0.0164112426529634
5,0.6,-0.0232287630295183,-0.0234911581377102,0.1016051003873271,-0.0224735186662127,-0.0223520529273334,-0.0229760133272859,-0.023337611096973,-0.026667559074671,-0.0231539384629561,-0.0234028182216206,-0.0229025572695151,-0.0241192182272576,-0.0231865648290818,-0.0168233631691856
6,0.62,-0.0236785854798035,-0.0239572837726563,0.1025682115521726,-0.0229469586269684,-0.0228460184614068,-0.0234646955455059,-0.0238024970394279,-0.0271217712096203,-0.0236506039522881,-0.0238880949488455,-0.0233896016086884,-0.0246096505115621,-0.0236654310063636,-0.0172305217947612
7,0.64,-0.0241226728625724,-0.0244129076391897,0.1034654033765516,-0.0234140901365329,-0.0233318470227591,-0.0239443573024597,-0.0242594327957344,-0.0275712749060683,-0.0241388382859911,-0.0243647520348499,-0.0238705484114945,-0.0250951984457761,-0.0241430829413403,-0.0176367680999396
8,0.66,-0.024562551642942,-0.0248651848499187,0.1043001116283011,-0.0238772290934585,-0.0238144413613481,-0.0244218718374417,-0.0247148021735691,-0.0280141089887862,-0.0246228950227313,-0.0248389932824745,-0.0243465032088167,-0.0255746316455239,-0.0246141345398204,-0.0180420768766862
9,0.6799999999999999,-0.0249958804662888,-0.0253136197938172,0.1050777831193349,-0.0243364481841451,-0.0242904006134855,-0.0248928475100649,-0.0251618402114768,-0.0284502103791022,-0.0251004864725066,-0.0253067158859369,-0.0248196405774948,-0.0260499716835989,-0.0250814317039418,-0.0184449908962417
