,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-0.0001316066597087,-0.0001506589519234,-0.0001475362442117,-0.0001209574786996,-0.0001136630484516,-0.0001169265862988,-0.0001296116657966,-0.0001651738269266,-0.0001292376776088,-0.0001223133804924,0.0289581929086821,-0.000128018654782,1.1348780189419936e-05,8.920135139003547e-05
1,0.52,-0.0001360642485505,-0.0001534364012081,-0.0001496556351044,-0.0001240577849758,-0.000114289601526,-0.0001190886986645,-0.0001320515440696,-0.000165778788301,-0.000132905204877,-0.0001266219754012,0.0290931407747215,-0.0001296135478674,8.439373243831121e-06,8.738613106044567e-05
2,0.54,-0.0001370225409813,-0.0001557587698171,-0.0001520430810378,-0.0001266226143391,-0.000118334928166,-0.0001209437873731,-0.0001344468080843,-0.0001695400262876,-0.0001352147293639,-0.0001279766874433,0.0292168440904971,-0.000130947350132,5.410270373644694e-06,8.815595127505553e-05
3,0.56,-0.0001394021729544,-0.0001594603945455,-0.0001529261540992,-0.000127892212731,-0.0001208993235612,-0.0001239944846061,-0.0001369037256092,-0.0001710695712703,-0.0001375985872789,-0.0001307446577125,0.0293307341076471,-0.0001339335246574,5.934183703013472e-06,8.559072908985812e-05
4,0.58,-0.0001419997130456,-0.0001602357215575,-0.0001566563571909,-0.000131705895103,-0.0001235634606575,-0.0001272624699757,-0.0001381072314007,-0.0001750242866555,-0.0001387078579766,-0.0001323047940488,0.0294367488729548,-0.0001362800355825,3.5319431689491567e-06,8.594631773100034e-05
5,0.6,-0.0001444889193762,-0.0001615581459351,-0.0001570821836037,-0.000132357018629,-0.0001251403242578,-0.000129207274868,-0.0001408006665054,-0.0001751089102927,-0.0001421544305381,-0.000136579241729,0.0295330104075312,-0.0001378920341087,1.3929716645110304e-06,8.448159964571455e-05
6,0.62,-0.0001461304525169,-0.0001644279482427,-0.0001591057825701,-0.0001330310063418,-0.0001278284247575,-0.0001324895292583,-0.0001423084412556,-0.0001774617907525,-0.0001444970523617,-0.0001377522963426,0.029626278752643,-0.0001409968397678,-2.3156400441265487e-06,8.337444445491819e-05
7,0.64,-0.0001482707379712,-0.0001653097447597,-0.0001620984287664,-0.0001364926725583,-0.0001303089541369,-0.000133728178281,-0.0001448285057873,-0.0001793959035477,-0.0001465285861909,-0.0001396147028488,0.0297126520952867,-0.000142386717738,-2.77298920925886e-06,8.22660631221907e-05
8,0.66,-0.0001508559173598,-0.0001679079566295,-0.0001637111570182,-0.000139170971784,-0.0001330649807439,-0.0001371826626279,-0.0001458190894965,-0.0001820100958383,-0.0001482659118918,-0.0001419266774006,0.0297956397488948,-0.0001454909192655,-4.559434954810972e-06,8.000264379087875e-05
9,0.6799999999999999,-0.0001535357233327,-0.0001701800397884,-0.0001667588546414,-0.0001423539358762,-0.0001352415098506,-0.0001388174430486,-0.0001494153234586,-0.0001839533587335,-0.0001513056669176,-0.0001449916810599,0.0298737083725169,-0.0001469189843928,-7.235917791393102e-06,7.90506948376313e-05
10,0.7,-0.0001551936584358,-0.0001715702399537,-0.0001685245584908,-0.0001434419673104,-0.0001381131916931,-0.000142092005332,-0.0001515449252479,-0.0001861638676947,-0.0001537470957466,-0.0001473373276627,0.0299497271958381,-0.0001499844956266,-9.181068780346204e-06,7.705917862927714e-05
11,0.72,-0.0001574072868314,-0.0001739869041393,-0.0001706723684244,-0.0001464278798066,-0.0001397460535251,-0.0001441857220553,-0.0001542800836674,-0.0001881011604072,-0.0001558158607986,-0.0001506094776671,0.0300236537998,-0.0001523810010625,-1.0622171207200302e-05,7.522175841041096e-05
12,0.74,-0.0001597009851481,-0.0001759569909498,-0.0001733669183419,-0.000148831952326,-0.000143979877741,-0.0001465852299539,-0.0001566083882235,-0.0001904749236998,-0.0001589019863693,-0.0001527531240437,0.0300956497831889,-0.0001551164098458,-1.40811576632617e-05,7.422750984291331e-05
13,0.76,-0.0001608867558807,-0.0001775696227079,-0.0001756302519574,-0.0001509705264438,-0.0001456035728623,-0.0001499917869234,-0.0001589117406644,-0.0001928862806689,-0.0001613249197919,-0.000155113894543,0.0301649930445205,-0.0001581558277776,-1.5645556269203748e-05,7.24910471328511e-05
14,0.78,-0.0001634588104153,-0.0001814503502544,-0.0001775437249926,-0.0001538673218793,-0.0001479956766769,-0.0001523426850781,-0.0001609927741096,-0.0001952042862667,-0.0001636788670079,-0.0001570862339296,0.0302330387954867,-0.000160313647442,-1.78861413381182e-05,7.082009780748211e-05
