,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-0.000669120443397,-0.0005765746994853,-0.0006240675757797,-0.0004903134994234,-0.0004938695208255,-0.0005043514906223,-0.0006111146695188,-0.000703936125131,-0.0005441140240666,0.0271645457239559,-0.0005093543739618,-0.0005464957096136,-0.0003265220539259,3.7263998929980846e-05
1,0.52,-0.000683587541264,-0.0005918810490507,-0.0006402428531335,-0.0005063829547521,-0.0005086475726054,-0.0005175680710195,-0.0006237839047383,-0.0007192005599036,-0.0005581779373849,0.0273737247204626,-0.0005234909205995,-0.0005618916377656,-0.0003412876388107,2.7808255579631503e-05
2,0.54,-0.0006967486110544,-0.0006046453401443,-0.000655276464948,-0.0005199723888294,-0.0005243902483752,-0.000534243520365,-0.0006370044096063,-0.0007330918032299,-0.000573310703573,0.0275671854652258,-0.0005376759302083,-0.0005767896078505,-0.0003535520697866,1.9243548065646657e-05
3,0.56,-0.0007093027271768,-0.0006185029024768,-0.0006696517407855,-0.0005352853839216,-0.00053905398494,-0.0005498184448241,-0.0006499898380318,-0.0007475494712768,-0.0005890728203862,0.0277487940556864,-0.0005514113922378,-0.000591510503115,-0.0003677469056114,9.446444933999013e-06
4,0.58,-0.0007208859161269,-0.0006325664780996,-0.000683981850566,-0.0005494064446812,-0.0005539059915831,-0.0005647455466759,-0.0006631812746504,-0.0007625042050658,-0.0006041369245515,0.027916449609532,-0.0005669996740125,-0.0006059697892324,-0.0003813095974438,-1.3386340909261132e-06
5,0.6,-0.0007340439730955,-0.0006466986062421,-0.0006988081305151,-0.000563112874141,-0.0005688322005498,-0.0005791645198276,-0.0006757918692086,-0.0007761770685801,-0.0006184339965224,0.0280713765802347,-0.0005815209402743,-0.0006196560637776,-0.0003953077062962,-1.0288954225943337e-05
6,0.62,-0.0007465068955295,-0.0006607574588891,-0.000713912183177,-0.0005774549652497,-0.0005852007535935,-0.0005941958693792,-0.0006888404354314,-0.0007901575818677,-0.0006323111609884,0.0282190212039701,-0.0005971449601342,-0.0006344511271986,-0.0004085153977237,-2.029522842830794e-05
7,0.64,-0.0007601330198377,-0.0006753635526997,-0.000727378665235,-0.0005935520487629,-0.000599935003149,-0.0006101119585303,-0.0007013842976312,-0.0008047531938995,-0.0006483913884614,0.0283565618516289,-0.0006121966500556,-0.0006507015881478,-0.0004223308347149,-3.147964488362394e-05
8,0.66,-0.0007724840339981,-0.0006894402077072,-0.0007426456742566,-0.000606697235159,-0.0006146830170582,-0.0006242704607517,-0.0007143432290316,-0.0008186614444981,-0.0006636830106612,0.0284887182819049,-0.0006270242139084,-0.0006652728051114,-0.0004345724459002,-4.247142855315662e-05
9,0.6799999999999999,-0.000785393786708,-0.0007034797222606,-0.0007556092469115,-0.0006216603787363,-0.0006301983534713,-0.0006402497645486,-0.0007281343601255,-0.0008317287976019,-0.0006784878637225,0.0286128364178776,-0.0006419563819766,-0.0006797204817633,-0.00044902328767,-5.314942186947004e-05
