origin_code,destination_code,sector,trade
1.0,1.0,0,11285375.355308
1.0,1.0,1,5929800.01228
1.0,2.0,0,111464.649643
1.0,2.0,1,182162.445217
1.0,3.0,0,44671.200231
1.0,3.0,1,61400.867036999996
1.0,4.0,0,10961.704341
1.0,4.0,1,17817.441059
1.0,5.0,0,7607.6777409999995
1.0,5.0,1,13697.342985
1.0,6.0,0,3111.839303
1.0,6.0,1,3367.8722820000003
1.0,7.0,0,51000.293944
1.0,7.0,1,121827.761338
1.0,8.0,0,10196.354738999999
1.0,8.0,1,23170.756125
1.0,9.0,0,2860.554543
1.0,9.0,1,4261.615684
1.0,10.0,0,36986.090769
1.0,10.0,1,99510.353328
1.0,11.0,0,1577.801402
1.0,11.0,1,3257.389847
1.0,12.0,0,80613.067759
1.0,12.0,1,117763.739041
2.0,1.0,0,124750.69529499998
2.0,1.0,1,250004.566773
2.0,2.0,0,10427488.131103
2.0,2.0,1,6044964.900713
2.0,3.0,0,30397.133356
2.0,3.0,1,50497.11507
2.0,4.0,0,9952.39394
2.0,4.0,1,28380.363758
2.0,5.0,0,8467.967736
2.0,5.0,1,17303.935186
2.0,6.0,0,5889.879645999999
2.0,6.0,1,9959.895946
2.0,7.0,0,19714.963885999998
2.0,7.0,1,22937.678522000002
2.0,8.0,0,8030.5572219999995
2.0,8.0,1,17686.177039
2.0,9.0,0,12301.355092000002
2.0,9.0,1,22083.472143
2.0,10.0,0,4325.442247
2.0,10.0,1,14659.414708
2.0,11.0,0,4372.2941
2.0,11.0,1,10903.834824
2.0,12.0,0,123664.148053
2.0,12.0,1,198085.19108000002
3.0,1.0,0,29151.430229
3.0,1.0,1,125597.76275600001
3.0,2.0,0,22992.231996000002
3.0,2.0,1,74118.136192
3.0,3.0,0,4869443.443968
3.0,3.0,1,3044798.984295
3.0,4.0,0,9111.384386
3.0,4.0,1,29777.819517
3.0,5.0,0,882.324466
3.0,5.0,1,2922.170928
3.0,6.0,0,1172.537064
3.0,6.0,1,4424.881112
3.0,7.0,0,1878.03075
3.0,7.0,1,7410.35072
3.0,8.0,0,8472.577457
3.0,8.0,1,30519.666419
3.0,9.0,0,304.327185
3.0,9.0,1,1424.837388
3.0,10.0,0,1253.559389
3.0,10.0,1,5358.478669
3.0,11.0,0,351.719154
3.0,11.0,1,1430.6426219999998
3.0,12.0,0,30166.19777
3.0,12.0,1,86859.720944
4.0,1.0,0,9088.354352
4.0,1.0,1,63321.898278
4.0,2.0,0,10026.813437
4.0,2.0,1,40311.714853
4.0,3.0,0,9745.014066
4.0,3.0,1,36426.652792
4.0,4.0,0,1349098.6551430002
4.0,4.0,1,1466797.417952
4.0,5.0,0,242.81713000000002
4.0,5.0,1,1137.029723
4.0,6.0,0,455.69283199999995
4.0,6.0,1,1310.880572
4.0,7.0,0,803.7934339999999
4.0,7.0,1,4648.3287359999995
4.0,8.0,0,4283.912351
4.0,8.0,1,7154.49401
4.0,9.0,0,1029.755455
4.0,9.0,1,1437.2633460000002
4.0,10.0,0,252.69993699999998
4.0,10.0,1,1967.1384870000002
4.0,11.0,0,180.78576600000002
4.0,11.0,1,926.80075
4.0,12.0,0,16411.055053
4.0,12.0,1,37378.990227
5.0,1.0,0,3890.715179
5.0,1.0,1,14825.125969
5.0,2.0,0,6946.408428
5.0,2.0,1,11752.91501
5.0,3.0,0,1470.600241
5.0,3.0,1,1860.046018
5.0,4.0,0,794.206578
5.0,4.0,1,594.0516359999999
5.0,5.0,0,648293.181892
5.0,5.0,1,425339.065786
5.0,6.0,0,70.642241
5.0,6.0,1,210.477662
5.0,7.0,0,465.945825
5.0,7.0,1,999.93301
5.0,8.0,0,749.475691
5.0,8.0,1,473.098051
5.0,9.0,0,106.40344300000001
5.0,9.0,1,405.85204699999997
5.0,10.0,0,447.09319999999997
5.0,10.0,1,1524.363693
5.0,11.0,0,61.607924999999994
5.0,11.0,1,251.862483
5.0,12.0,0,4710.416801
5.0,12.0,1,14336.434734999999
6.0,1.0,0,2779.244999
6.0,1.0,1,14020.471614999999
6.0,2.0,0,3658.4554239999998
6.0,2.0,1,10554.687609
6.0,3.0,0,939.2363829999999
6.0,3.0,1,3230.7802300000003
6.0,4.0,0,598.77947
6.0,4.0,1,941.791512
6.0,5.0,0,161.245409
6.0,5.0,1,632.748678
6.0,6.0,0,496653.89835499995
6.0,6.0,1,283796.004685
6.0,7.0,0,234.427345
6.0,7.0,1,902.2839490000001
6.0,8.0,0,474.445557
6.0,8.0,1,2233.300231
6.0,9.0,0,209.659778
6.0,9.0,1,492.82075499999996
6.0,10.0,0,68.111808
6.0,10.0,1,349.984914
6.0,11.0,0,65.285412
6.0,11.0,1,286.129706
6.0,12.0,0,3668.285978
6.0,12.0,1,12957.389959
7.0,1.0,0,76411.504248
7.0,1.0,1,170079.131423
7.0,2.0,0,13773.269923
7.0,2.0,1,14480.526133
7.0,3.0,0,4905.84758
7.0,3.0,1,5967.110178
7.0,4.0,0,1510.300699
7.0,4.0,1,2691.276211
7.0,5.0,0,629.2510219999999
7.0,5.0,1,933.309063
7.0,6.0,0,329.951821
7.0,6.0,1,407.218188
7.0,7.0,0,730328.79972
7.0,7.0,1,296548.125957
7.0,8.0,0,1249.303723
7.0,8.0,1,1294.151843
7.0,9.0,0,126.824322
7.0,9.0,1,275.90464599999996
7.0,10.0,0,1308.959569
7.0,10.0,1,3381.22531
7.0,11.0,0,146.859428
7.0,11.0,1,243.399799
7.0,12.0,0,8218.846761
7.0,12.0,1,10103.884924
8.0,1.0,0,7369.889877
8.0,1.0,1,41820.95437000001
8.0,2.0,0,5177.134168
8.0,2.0,1,27658.399524
8.0,3.0,0,7308.245256
8.0,3.0,1,17679.980547
8.0,4.0,0,3037.0473739999998
8.0,4.0,1,16586.194552
8.0,5.0,0,250.24696799999998
8.0,5.0,1,1780.6259020000002
8.0,6.0,0,534.886625
8.0,6.0,1,1428.781892
8.0,7.0,0,469.96494399999995
8.0,7.0,1,3370.262503
8.0,8.0,0,533173.578889
8.0,8.0,1,460736.566867
8.0,9.0,0,240.22709400000002
8.0,9.0,1,872.2261900000001
8.0,10.0,0,462.877122
8.0,10.0,1,3927.2661560000006
8.0,11.0,0,140.125813
8.0,11.0,1,629.362729
8.0,12.0,0,11478.616295
8.0,12.0,1,30278.468339
9.0,1.0,0,2353.163314
9.0,1.0,1,9234.682885
9.0,2.0,0,29150.171973
9.0,2.0,1,27553.528320999998
9.0,3.0,0,1385.9212440000001
9.0,3.0,1,2166.502731
9.0,4.0,0,1230.098688
9.0,4.0,1,3319.42512
9.0,5.0,0,176.44316
9.0,5.0,1,505.83732
9.0,6.0,0,352.671901
9.0,6.0,1,1194.099651
9.0,7.0,0,289.149976
9.0,7.0,1,375.784939
9.0,8.0,0,830.668628
9.0,8.0,1,1771.171812
9.0,9.0,0,279109.100569
9.0,9.0,1,102484.09836999999
9.0,10.0,0,109.465168
9.0,10.0,1,416.898669
9.0,11.0,0,21.592909
9.0,11.0,1,102.270799
9.0,12.0,0,11528.950337
9.0,12.0,1,18525.914258999997
10.0,1.0,0,41380.963612
10.0,1.0,1,103824.236054
10.0,2.0,0,4639.342002
10.0,2.0,1,4568.755730999999
10.0,3.0,0,1220.745134
10.0,3.0,1,1505.958934
10.0,4.0,0,175.866039
10.0,4.0,1,584.960005
10.0,5.0,0,304.717556
10.0,5.0,1,866.760381
10.0,6.0,0,141.501529
10.0,6.0,1,36.82257899999999
10.0,7.0,0,2084.279275
10.0,7.0,1,5759.1472300000005
10.0,8.0,0,142.593312
10.0,8.0,1,510.413492
10.0,9.0,0,32.303091
10.0,9.0,1,46.855374999999995
10.0,10.0,0,648488.152638
10.0,10.0,1,381708.124487
10.0,11.0,0,16.990926
10.0,11.0,1,85.96483199999999
10.0,12.0,0,3899.314713
10.0,12.0,1,8211.381587
11.0,1.0,0,1739.77881
11.0,1.0,1,2509.824074
11.0,2.0,0,8312.996782
11.0,2.0,1,4934.575423
11.0,3.0,0,2251.0620080000003
11.0,3.0,1,1072.854831
11.0,4.0,0,1815.187691
11.0,4.0,1,233.335913
11.0,5.0,0,143.307881
11.0,5.0,1,137.358703
11.0,6.0,0,501.211583
11.0,6.0,1,336.26155700000004
11.0,7.0,0,237.712888
11.0,7.0,1,227.10596099999998
11.0,8.0,0,798.189262
11.0,8.0,1,434.698634
11.0,9.0,0,126.476069
11.0,9.0,1,29.264048000000003
11.0,10.0,0,78.39750599999999
11.0,10.0,1,137.352398
11.0,11.0,0,149903.223842
11.0,11.0,1,98483.194158
11.0,12.0,0,3458.4475810000004
11.0,12.0,1,6367.271227
12.0,1.0,0,131742.138784
12.0,1.0,1,136040.85359
12.0,2.0,0,181435.990514
12.0,2.0,1,148426.76344399998
12.0,3.0,0,89638.62365200001
12.0,3.0,1,58443.366831
12.0,4.0,0,31144.110361
12.0,4.0,1,28744.760554
