origin_code,destination_code,sectors,patent flows
1.0,1.0,1.0,133308.11918866786
1.0,1.0,2.0,46350.18574511351
1.0,2.0,1.0,11398.08603552923
1.0,2.0,2.0,5704.097793177076
1.0,3.0,1.0,14294.517501567141
1.0,3.0,2.0,7459.528883160324
1.0,4.0,1.0,13160.846887071782
1.0,4.0,2.0,5498.969304828505
1.0,5.0,1.0,3480.409600512918
1.0,5.0,2.0,2827.1439530611383
1.0,6.0,1.0,3655.5181425873975
1.0,6.0,2.0,1968.244937292916
1.0,7.0,1.0,10764.438835077324
1.0,7.0,2.0,6918.095271542428
1.0,8.0,1.0,6960.3624518468305
1.0,8.0,2.0,3196.3276974499518
1.0,9.0,1.0,1616.900324799117
1.0,9.0,2.0,1307.1491863502324
1.0,10.0,1.0,3173.4118029624547
1.0,10.0,2.0,2480.5526542020543
1.0,11.0,1.0,789.3983251220412
1.0,11.0,2.0,1031.3697928907065
1.0,12.0,1.0,1056.2935374142774
1.0,12.0,2.0,794.7701916945767
2.0,1.0,1.0,32648.52164110288
2.0,1.0,2.0,11325.068163483906
2.0,2.0,1.0,29714.179269970697
2.0,2.0,2.0,9392.976451271536
2.0,3.0,1.0,14587.961967558507
2.0,3.0,2.0,7242.736865894341
2.0,4.0,1.0,15391.092897051742
2.0,4.0,2.0,5824.274962197612
2.0,5.0,1.0,3929.3085819190237
2.0,5.0,2.0,3180.15915113588
2.0,6.0,1.0,3610.471842120582
2.0,6.0,2.0,1828.0339368247248
2.0,7.0,1.0,5830.634629599644
2.0,7.0,2.0,4925.573054926576
2.0,8.0,1.0,6310.896612447451
2.0,8.0,2.0,3368.2853371606707
2.0,9.0,1.0,3323.0047455635918
2.0,9.0,2.0,2169.1464720956765
2.0,10.0,1.0,1665.4461232479425
2.0,10.0,2.0,1998.715846072215
2.0,11.0,1.0,1246.2182327646915
2.0,11.0,2.0,1487.527079445612
2.0,12.0,1.0,724.7925506913144
2.0,12.0,2.0,674.8468087113591
3.0,1.0,1.0,40846.94219823721
3.0,1.0,2.0,8590.547600374664
3.0,2.0,1.0,8049.211771243128
3.0,2.0,2.0,2373.5522447513454
3.0,3.0,1.0,257572.98854189063
3.0,3.0,2.0,101790.80171719531
3.0,4.0,1.0,22339.82791063399
3.0,4.0,2.0,5595.495712659314
3.0,5.0,1.0,556.833255748356
3.0,5.0,2.0,363.29022365867576
3.0,6.0,1.0,783.8667744583727
3.0,6.0,2.0,216.03835875064473
3.0,7.0,1.0,1397.7694485989439
3.0,7.0,2.0,1042.8708233368222
3.0,8.0,1.0,11599.37652302967
3.0,8.0,2.0,3502.8032709683816
3.0,9.0,1.0,483.49422567050607
3.0,9.0,2.0,330.12838351859676
3.0,10.0,1.0,206.5055435132783
3.0,10.0,2.0,206.91712441346195
3.0,11.0,1.0,130.64224555336503
3.0,11.0,2.0,126.76963346373554
3.0,12.0,1.0,663.9463571132889
3.0,12.0,2.0,282.23694622810285
4.0,1.0,1.0,2110.621266349464
4.0,1.0,2.0,394.44346203758215
4.0,2.0,1.0,413.4782603489248
4.0,2.0,2.0,96.281344083756
4.0,3.0,1.0,413.57365722426863
4.0,3.0,2.0,154.31032243868825
4.0,4.0,1.0,47072.208441524075
4.0,4.0,2.0,21021.052981773326
4.0,5.0,1.0,71.56584161878952
4.0,5.0,2.0,32.81912203869819
4.0,6.0,1.0,101.64832231769158
4.0,6.0,2.0,44.91874226634593
4.0,7.0,1.0,147.38172812607283
4.0,7.0,2.0,64.54580250114431
4.0,8.0,1.0,549.7655403131827
4.0,8.0,2.0,82.6640327175033
4.0,9.0,1.0,85.62043873002756
4.0,9.0,2.0,40.18330098671533
4.0,10.0,1.0,18.43542348163006
4.0,10.0,2.0,15.13688758544472
4.0,11.0,1.0,15.253081901185789
4.0,11.0,2.0,13.201465926003289
4.0,12.0,1.0,46.38354152270005
4.0,12.0,2.0,17.483953403731714
5.0,1.0,1.0,165.50207860359623
5.0,1.0,2.0,64.78761514101093
5.0,2.0,1.0,54.77554686637944
5.0,2.0,2.0,27.15837775805491
5.0,3.0,1.0,38.45983076852072
5.0,3.0,2.0,19.184150862510506
5.0,4.0,1.0,52.05149573676905
5.0,4.0,2.0,21.548845739470902
5.0,5.0,1.0,2259.398306962385
5.0,5.0,2.0,1591.8124824414838
5.0,6.0,1.0,19.62400412751121
5.0,6.0,2.0,13.3366894238195
5.0,7.0,1.0,30.5815074110627
5.0,7.0,2.0,20.953622522072774
5.0,8.0,1.0,23.372691776670894
5.0,8.0,2.0,6.0834770041548945
5.0,9.0,1.0,14.32826729206746
5.0,9.0,2.0,5.449841505795501
5.0,10.0,1.0,35.48584155970803
5.0,10.0,2.0,13.368492711224077
5.0,11.0,1.0,8.949564415802646
5.0,11.0,2.0,5.273927237502801
5.0,12.0,1.0,6.021974766371798
5.0,12.0,2.0,2.863875473791096
6.0,1.0,1.0,489.95527829973224
6.0,1.0,2.0,469.48978299323386
6.0,2.0,1.0,76.62964064033345
6.0,2.0,2.0,164.40588413853524
6.0,3.0,1.0,61.88791376614183
6.0,3.0,2.0,118.34036537385036
6.0,4.0,1.0,87.78712330219871
6.0,4.0,2.0,107.03266358262613
6.0,5.0,1.0,29.48005159893812
6.0,5.0,2.0,75.01030275204135
6.0,6.0,1.0,1632.879700816735
6.0,6.0,2.0,2828.0941492732604
6.0,7.0,1.0,37.79861394781649
6.0,7.0,2.0,113.05806010798165
6.0,8.0,1.0,32.61918296151186
6.0,8.0,2.0,64.85303034419543
6.0,9.0,1.0,17.24180154868638
6.0,9.0,2.0,42.35074544382842
6.0,10.0,1.0,11.930554551210209
6.0,10.0,2.0,36.673609569857454
6.0,11.0,1.0,18.367398072215966
6.0,11.0,2.0,53.98781440993418
6.0,12.0,1.0,9.504661498239413
6.0,12.0,2.0,23.751686173040923
7.0,1.0,1.0,4151.54175856573
7.0,1.0,2.0,903.6210832753371
7.0,2.0,1.0,664.9034816899738
7.0,2.0,2.0,251.85113417869078
7.0,3.0,1.0,427.9580951707385
7.0,3.0,2.0,263.3763241701617
7.0,4.0,1.0,530.4499856461989
7.0,4.0,2.0,204.66597805576114
7.0,5.0,1.0,131.06774044486346
7.0,5.0,2.0,98.01365697538836
7.0,6.0,1.0,222.4077793981945
7.0,6.0,2.0,109.40278344959371
7.0,7.0,1.0,3543.2817846979356
7.0,7.0,2.0,823.9154512837082
7.0,8.0,1.0,211.4245470798969
7.0,8.0,2.0,91.79078110671385
7.0,9.0,1.0,73.17155105905546
7.0,9.0,2.0,57.0035068094196
7.0,10.0,1.0,103.83531626136191
7.0,10.0,2.0,78.06687937614966
7.0,11.0,1.0,32.478483706629824
7.0,11.0,2.0,38.26523556298544
7.0,12.0,1.0,51.526256570969075
7.0,12.0,2.0,33.50944654725111
8.0,1.0,1.0,11316.780964239993
8.0,1.0,2.0,1778.9865204085263
8.0,2.0,1.0,1854.367525047183
8.0,2.0,2.0,297.14107386251044
8.0,3.0,1.0,5131.882327195558
8.0,3.0,2.0,1027.444946710707
8.0,4.0,1.0,6740.190976135251
8.0,4.0,2.0,1099.1501832985841
8.0,5.0,1.0,306.5123797085646
8.0,5.0,2.0,68.86795504948695
8.0,6.0,1.0,341.8176899099583
8.0,6.0,2.0,59.476964317090086
8.0,7.0,1.0,357.91216346448635
8.0,7.0,2.0,102.79042473204932
8.0,8.0,1.0,77844.3588669248
8.0,8.0,2.0,11817.052016979229
8.0,9.0,1.0,446.3668486941195
8.0,9.0,2.0,84.41493117795649
8.0,10.0,1.0,171.69743905687267
8.0,10.0,2.0,38.59571089900791
8.0,11.0,1.0,39.32493370064163
8.0,11.0,2.0,17.363945488673327
8.0,12.0,1.0,147.57164954989074
8.0,12.0,2.0,37.93972253490124
9.0,1.0,1.0,161.21214312393934
9.0,1.0,2.0,64.87318833418863
9.0,2.0,1.0,62.42632657959489
9.0,2.0,2.0,29.85620312706081
9.0,3.0,1.0,36.97038621793456
9.0,3.0,2.0,19.1754910426624
9.0,4.0,1.0,66.11130943403353
9.0,4.0,2.0,23.682673010041658
9.0,5.0,1.0,10.87506696040068
9.0,5.0,2.0,5.83885713505299
9.0,6.0,1.0,16.84773222191809
9.0,6.0,2.0,8.472562575251192
9.0,7.0,1.0,30.058505850704133
