,beta,alpha,UUPCOSTS
0,0.6188885241504688,0.5956496429925839,0.0
1,0.3484799902102612,0.3595257569146519,0.00298424326182134
2,0.007909962584422083,0.46225347358929847,0.000815606106644374
3,0.02472152305484797,0.28564888811236705,0.0005594648850989662
