,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.0,-0.0229626962104976,-0.0264275557841046,-0.028219578049111,0.1045240995529949,-0.0233585790679063,-0.0240850486446466,-0.025258017061042,-0.0331452198035384,-0.0261947394528038,-0.0242424206781674,-0.0230638386522437,-0.0241345898591633,-0.0065153830448519,0.0015393732696981
1,0.0266666666666666,-0.0228737965146093,-0.0263222906598246,-0.0281013267853599,0.1043326898550305,-0.0232674953682017,-0.0239941501442838,-0.0251601405774774,-0.0330293498621337,-0.0260993600883013,-0.0241525958363694,-0.0229744775502422,-0.0240407438685333,-0.0064605449844989,0.0015768693443346
2,0.0533333333333333,-0.0227856810312931,-0.0262178554022637,-0.027982294154279,0.1041438176672514,-0.0231775056205505,-0.0239033761288945,-0.0250627142478269,-0.0329129121518723,-0.0260039641839914,-0.0240630766513249,-0.0228851472300001,-0.0239490966703089,-0.0064062848678922,0.0016156358196721
3,0.08,-0.0226974290779823,-0.0261131872203933,-0.0278635966714579,0.1039556098847812,-0.023087760597469,-0.023813056439717,-0.0249658173138137,-0.0327986456453594,-0.0259081725361548,-0.0239745584453934,-0.0227966168289523,-0.0238569374998839,-0.0063518862954674,0.001652901422784
4,0.1066666666666666,-0.0226086581373295,-0.0260093422589478,-0.0277470509461735,0.103767166359293,-0.0229988620963426,-0.0237231633671941,-0.0248690161136601,-0.0326835276724959,-0.0258140246988177,-0.0238852114781601,-0.0227082614811391,-0.0237658117740911,-0.0062975086084406,0.0016904141368414
5,0.1333333333333333,-0.0225214721336708,-0.0259066185327763,-0.0276302087081868,0.1035801529891662,-0.022910065517403,-0.0236330072220362,-0.0247732348620512,-0.0325693974163634,-0.0257192310029393,-0.0237962761103084,-0.0226207581869389,-0.0236755628517719,-0.0062443470388487,0.0017279257930022
6,0.16,-0.0224350018220882,-0.0258043218793526,-0.0275140108703674,0.1033945540554114,-0.0228218955268591,-0.0235443780541273,-0.0246775921660985,-0.0324561349659628,-0.0256253713681131,-0.0237093560016662,-0.0225334132894629,-0.0235848822244915,-0.0061911823484847,0.0017645264608825
7,0.1866666666666666,-0.02234889179891,-0.0257021251814807,-0.0273985895960955,0.1032085090224375,-0.0227342340643184,-0.0234548300590553,-0.0245824958052435,-0.0323432445413407,-0.0255326233609211,-0.0236211578648098,-0.0224465856760061,-0.0234948026374892,-0.0061381518471244,0.001801701451421
8,0.2133333333333333,-0.0222627236106886,-0.025600074585903,-0.027283673430589,0.1030237003655336,-0.022647311754361,-0.0233665134099108,-0.0244869715812539,-0.0322304924337972,-0.025439510147238,-0.0235343024406083,-0.022360951522531,-0.0234049174088706,-0.0060857956181277,0.0018378772576125
9,0.24,-0.0221766471927005,-0.0254998234629385,-0.0271698344639354,0.1028393810846143,-0.0225614659207029,-0.0232789625090948,-0.0243932297465809,-0.0321174044798753,-0.0253467968484047,-0.023447777492203,-0.0222749305238822,-0.02331642360449,-0.006033758325131,0.0018744996445257
10,0.2666666666666666,-0.0220920481981987,-0.0253990254197129,-0.0270554331833302,0.102654541650973,-0.0224749503875313,-0.0231905256898362,-0.0242996709642759,-0.0320055587822907,-0.0252545322342433,-0.0233613401864809,-0.0221897249632159,-0.0232274947531876,-0.0059817006230672,0.001910743274069
11,0.2933333333333333,-0.0220069078795537,-0.0252989087283023,-0.0269428064627531,0.102472614787421,-0.0223894529103984,-0.0231033031273619,-0.0242066401771732,-0.031894088973748,-0.0251632327143631,-0.0232748107150697,-0.0221050701052741,-0.0231394214313259,-0.005930318575663,0.0019467917881961
