,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.0,-0.0015183248099334,-0.0015678384079594,-0.0014904659128609,-0.0013988460545946,0.0597804635971345,-0.0013748019299251,-0.0014657421069612,-0.0018305734316198,-0.0015002231602871,-0.0013938513863299,-0.0013972964650977,-0.0014251251859793,-0.0001231597487493,0.0002367243005621
1,0.0266666666666666,-0.0015093711079507,-0.0015589075519705,-0.0014813804832554,-0.0013915306436091,0.0596325048554374,-0.0013670169169301,-0.001456905441603,-0.001818201506941,-0.0014924228201535,-0.0013858663690401,-0.0013903472064699,-0.0014168989227088,-0.0001180496485975,0.0002415735261269
2,0.0533333333333333,-0.0015005877992611,-0.0015506111257749,-0.0014724084717682,-0.0013836614378112,0.0594857861156496,-0.0013588166429508,-0.0014489035562606,-0.0018063544158149,-0.001483834263873,-0.0013785776494674,-0.0013816387789865,-0.0014083570298902,-0.0001133360958638,0.0002456608463064
3,0.08,-0.0014920971696938,-0.0015416947668948,-0.0014638082171875,-0.0013757091234872,0.059339877141788,-0.001351447360656,-0.0014403385026475,-0.0017942156064473,-0.0014758133004654,-0.0013702114848763,-0.0013739775671009,-0.0014000687893594,-0.0001092537200934,0.0002501747436155
4,0.1066666666666666,-0.0014842375862388,-0.0015327068144275,-0.0014552816161299,-0.0013686313297094,0.0591938170287356,-0.001344201413809,-0.0014327076561994,-0.001783181744446,-0.0014678818440002,-0.0013623866192677,-0.0013661304210801,-0.0013926804739897,-0.0001041448754818,0.0002536600335452
5,0.1333333333333333,-0.0014757215600345,-0.0015244505732368,-0.0014470321857874,-0.0013609636054279,0.0590490643206177,-0.0013364927042465,-0.0014244614764637,-0.0017717511867812,-0.0014602311551114,-0.0013550192749516,-0.0013586099012439,-0.0013848687808294,-9.962477789647452e-05,0.0002576606891424
6,0.16,-0.0014670834452256,-0.0015157347246603,-0.001437927658826,-0.0013542557692757,0.0589047540934009,-0.0013287814962897,-0.001417009586551,-0.0017602342752149,-0.001452585610668,-0.0013481195241729,-0.0013514570595738,-0.0013766140182989,-9.536806048574186e-05,0.0002612428174542
7,0.1866666666666666,-0.0014590775387538,-0.0015079423829068,-0.0014299216165989,-0.0013467527336225,0.0587611013845129,-0.0013218283470565,-0.001409410264234,-0.0017487561480721,-0.0014444428231693,-0.0013405440397265,-0.0013440195777704,-0.0013697041863166,-9.123255410938936e-05,0.0002653461750681
8,0.2133333333333333,-0.001450894601693,-0.0014994733820477,-0.0014212119388067,-0.0013395335754926,0.0586183068822563,-0.001314992420621,-0.0014015652349103,-0.0017379529439234,-0.00143700609469,-0.0013328253180805,-0.0013365120389127,-0.001361323822873,-8.671100578645865e-05,0.0002693315668269
9,0.24,-0.0014432728586311,-0.0014914857718057,-0.0014131443148145,-0.0013325342408184,0.0584757258303461,-0.0013070894479178,-0.0013938710357967,-0.0017270715576093,-0.001429297614329,-0.0013258673358674,-0.0013289684327644,-0.0013540118843064,-8.241564016522686e-05,0.0002722355008082
10,0.2666666666666666,-0.0014351646253661,-0.0014833847391949,-0.0014053318239938,-0.001325305920972,0.0583337346791204,-0.0013005454672251,-0.0013867270858366,-0.0017162918751575,-0.0014218482541338,-0.0013187603104311,-0.0013223657794327,-0.0013463244876707,-7.85029954557834e-05,0.0002756341882787
11,0.2933333333333333,-0.0014269697291535,-0.0014752032722279,-0.0013966671805999,-0.001318815458991,0.0581927501559955,-0.0012939040933585,-0.0013789842133505,-0.0017058103718136,-0.001414842651371,-0.0013118422902991,-0.0013152767620404,-0.0013387898624281,-7.399015737805761e-05,0.000279679064004
12,0.32,-0.0014196403630995,-0.0014676528504578,-0.0013891833793657,-0.001311690466185,0.0580519420004427,-0.0012865262722783,-0.0013715932770404,-0.0016949904836927,-0.0014074579651012,-0.0013047095788631,-0.0013079680837588,-0.0013317411277374,-7.051519825598247e-05,0.0002826423159853
13,0.3466666666666667,-0.0014116302378163,-0.0014597595254044,-0.001381427784987,-0.0013052084915909,0.0579119840271804,-0.0012799428387831,-0.0013644259628493,-0.0016848229292387,-0.0014004474952234,-0.0012976245857389,-0.0013011487823766,-0.001324268348185,-6.671979112293985e-05,0.0002863030859772
14,0.3733333333333333,-0.0014039552485341,-0.0014522425867352,-0.0013737625956544,-0.0012986038592792,0.0577727789993233,-0.0012735783208964,-0.001357260330232,-0.0016741778000945,-0.0013932659977432,-0.0012913125457734,-0.0012942030016607,-0.0013174914460707,-6.25272816490708e-05,0.0002900582799211
15,0.4,-0.0013966400258796,-0.0014447875563371,-0.0013658791734787,-0.0012920164763906,0.0576342657105912,-0.0012669517712984,-0.0013501701237384,-0.0016645198682575,-0.0013864709858991,-0.0012841693187953,-0.0012872045291242,-0.0013099032078855,-5.848817650447223e-05,0.0002927473357714
16,0.4266666666666667,-0.0013895627721803,-0.001437011739259,-0.0013585885659527,-0.0012849729032782,0.0574959400619595,-0.0012601220779663,-0.0013426464246388,-0.0016546527194682,-0.0013793610334846,-0.0012778572478335,-0.0012801558430203,-0.0013029602843739,-5.555574339389071e-05,0.0002960539224317
17,0.4533333333333333,-0.0013814790960404,-0.0014295355804069,-0.0013506740673899,-0.0012788006412372,0.0573584905947184,-0.0012538577653368,-0.0013362941444769,-0.0016443176613601,-0.0013720881947306,-0.0012711698709062,-0.0012735581459337,-0.001295891059266,-5.094654672046587e-05,0.0002994962292019
18,0.48,-0.0013744834306826,-0.0014217942750573,-0.0013428486675881,-0.0012718739686018,0.057221564870868,-0.0012472786038828,-0.0013290017824642,-0.0016344396624141,-0.0013653628060602,-0.0012652366462067,-0.001267107468885,-0.0012888636703293,-4.7391465688651446e-05,0.0003021455902313
19,0.5066666666666667,-0.0013672816028666,-0.0014142501927847,-0.0013352694959076,-0.0012662329945061,0.057085364800247,-0.0012406197795759,-0.0013222174676924,-0.0016245568541605,-0.0013586681963708,-0.0012577969568104,-0.0012603788690395,-0.0012825028545208,-4.386004799425755e-05,0.000305216096609
20,0.5333333333333333,-0.001360321875191,-0.0014073408613183,-0.0013282072525845,-0.0012590043728068,0.0569500177345279,-0.0012346071564064,-0.0013152612417317,-0.0016146757349354,-0.0013517784036612,-0.0012515940378765,-0.0012540879073717,-0.0012756594049141,-3.999711090867062e-05,0.0003080391171671
21,0.56,-0.0013528254812149,-0.0014000811706212,-0.0013215864808913,-0.0012530807953649,0.0568149299270187,-0.0012281065859531,-0.0013090410185757,-0.0016052477365959,-0.0013450919825139,-0.0012453291749673,-0.001248006464182,-0.0012683269823389,-3.660961429097311e-05,0.0003111543979417
22,0.5866666666666667,-0.0013450350775055,-0.0013925632194765,-0.0013144767440111,-0.0012462666899576,0.0566802829836408,-0.0012215707637873,-0.0013016419016361,-0.0015952758153909,-0.0013385524294971,-0.0012390940419437,-0.0012407259350477,-0.0012615481995298,-3.384447485846559e-05,0.0003140946352159
23,0.6133333333333334,-0.0013390544484446,-0.001385301335573,-0.0013068380300992,-0.0012403762330793,0.0565461691765335,-0.0012151813640351,-0.0012948539654154,-0.0015862240164123,-0.0013313516308318,-0.0012324802075027,-0.0012349420085377,-0.001255650764398,-2.9667652510118897e-05,0.000316687380011
24,0.64,-0.0013315343515031,-0.0013785034293817,-0.0012999886910932,-0.0012345744490593,0.0564133195663811,-0.0012090023896274,-0.0012882489139364,-0.0015770597080782,-0.0013252964445856,-0.001226354064333,-0.0012280893940102,-0.0012483567085176,-2.662269971186544e-05,0.00031966526963
25,0.6666666666666667,-0.0013248129844851,-0.0013711309530448,-0.0012924626039822,-0.0012286646530681,0.0562808137342703,-0.0012031753208575,-0.0012815794775678,-0.0015677508050569,-0.0013190045135361,-0.0012203129643332,-0.0012216780154372,-0.0012422215624049,-2.2959991741247127e-05,0.0003229478421209
26,0.6933333333333334,-0.0013182888756598,-0.0013645063677787,-0.0012859468667332,-0.0012225088896764,0.0561486708827741,-0.0011974427584997,-0.0012754158457313,-0.0015582245132164,-0.0013127855401004,-0.0012144629493224,-0.0012155760986363,-0.0012358519497712,-1.9377731466910125e-05,0.0003252052684692
27,0.7200000000000001,-0.0013109196615697,-0.0013569478539862,-0.0012792564375352,-0.0012164383263316,0.0560173651542494,-0.0011913858881948,-0.0012690534820117,-0.0015491003085385,-0.0013064289234201,-0.0012081299393494,-0.0012095955742691,-0.001229035221985,-1.638743194409352e-05,0.0003281795113976
28,0.7466666666666667,-0.0013043545878006,-0.0013508571768209,-0.0012721029701876,-0.0012100790488215,0.0558862485196362,-0.0011853890641685,-0.00126240854895,-0.0015400883430136,-0.0012999237184538,-0.001202058143221,-0.0012029132292464,-0.0012224966017954,-1.2930429532750291e-05,0.0003305702907702
29,0.7733333333333334,-0.001297581001555,-0.0013434777247808,-0.0012654731442834,-0.0012039677632706,0.0557561044890287,-0.0011794183882723,-0.0012562360203683,-0.001531661959507,-0.0012938801733547,-0.0011960898831282,-0.0011971201964728,-0.0012161446068765,-9.459188575466976e-06,0.0003335520454914
30,0.8,-0.0012907044908266,-0.0013361992498281,-0.0012589020646505,-0.0011982825026077,0.0556258513250303,-0.0011734702719497,-0.0012498270258178,-0.0015225777214877,-0.0012875808793462,-0.0011900363566147,-0.0011909874531503,-0.0012098837887687,-6.007726889476137e-06,0.0003361902972128
31,0.8266666666666668,-0.0012843876665987,-0.0013299279805246,-0.0012516856767525,-0.0011924289658065,0.0554970804818202,-0.0011673281311699,-0.0012439244455212,-0.0015135669382632,-0.0012808722031591,-0.0011840979891046,-0.0011851428829337,-0.0012038779325688,-3.0822592808784043e-06,0.0003385249944789
32,0.8533333333333334,-0.001277625631062,-0.0013230837231871,-0.0012451477278846,-0.0011864745412442,0.0553684058681859,-0.0011618429337206,-0.0012373048624714,-0.0015049388481585,-0.0012751401147024,-0.001178867747024,-0.0011787802049366,-0.0011974878494628,3.4446401133886344e-08,0.0003413082144106
33,0.88,-0.0012711904496689,-0.0013163482567788,-0.0012385570405709,-0.0011807899713246,0.0552406840932147,-0.0011558177013301,-0.0012311717565462,-0.0014967244716502,-0.0012686480359519,-0.0011725791366168,-0.001172846973894,-0.0011917743026547,3.349891813473869e-06,0.0003437197970391
34,0.9066666666666668,-0.0012642276455273,-0.0013097464423049,-0.0012314730675732,-0.0011752112210851,0.0551131060333985,-0.001150487039308,-0.001225336901661,-0.0014879393195397,-0.0012626693919524,-0.0011670465920248,-0.0011671159489192,-0.0011853477025524,6.814295830865258e-06,0.0003461084605648
35,0.9333333333333332,-0.0012579967787249,-0.0013039560744156,-0.0012255800053181,-0.0011695968480948,0.0549861336537924,-0.0011449670048015,-0.0012191069005928,-0.0014795484937837,-0.0012571484398552,-0.0011610570724963,-0.0011615266291887,-0.0011787784955709,9.320714908708396e-06,0.0003489370191018
36,0.96,-0.0012515321685142,-0.0012968452529317,-0.001219039712775,-0.0011634844621807,0.0548600362834776,-0.0011392067751753,-0.001212868663769,-0.0014707100913332,-0.0012508672186295,-0.0011552522375135,-0.0011555748512006,-0.0011730618057924,1.2568854730933956e-05,0.0003513675547646
37,0.9866666666666668,-0.0012457493657127,-0.0012902602617165,-0.0012126754683607,-0.0011574136570136,0.0547342443141777,-0.0011331938600927,-0.0012065616336053,-0.001462547001356,-0.0012448166357694,-0.0011500895598474,-0.001149417370269,-0.0011667175031503,1.578164625560098e-05,0.0003536515330431
38,1.0133333333333334,-0.0012390518796591,-0.0012841733785062,-0.0012065904124192,-0.001152210860847,0.0546090140283412,-0.0011277692605096,-0.0012002002045438,-0.0014546844340311,-0.0012389209673528,-0.0011443604441438,-0.0011435441479042,-0.0011612275177767,1.8741533650494663e-05,0.0003559910428213
39,1.04,-0.0012327021276452,-0.0012776409455798,-0.0011998039954676,-0.0011462423306822,0.0544843110896882,-0.0011220957399983,-0.0011944100415299,-0.001446139518957,-0.0012327183749248,-0.001138908146427,-0.0011384767340289,-0.0011552257908002,2.168986209702603e-05,0.0003584003673083
40,1.0666666666666669,-0.0012263032932927,-0.0012714607149125,-0.001193308651266,-0.0011414120064261,0.0543605365606776,-0.0011168610628525,-0.001189340702362,-0.0014380584226254,-0.0012275319226883,-0.0011332708360893,-0.0011323940824471,-0.0011488950243862,2.441258473645377e-05,0.0003607117481455
41,1.0933333333333335,-0.0012199505100646,-0.0012652786089127,-0.0011870628677298,-0.0011359074291242,0.0542370393318596,-0.0011112925272832,-0.001182463985712,-0.0014298393549085,-0.0012219382539493,-0.0011275341807357,-0.0011263829073993,-0.00114314935118,2.849957559827553e-05,0.0003631226284562
42,1.12,-0.0012141654784176,-0.0012589521390621,-0.0011812555244129,-0.0011301343013722,0.0541141600391556,-0.0011059442375411,-0.0011766570469799,-0.0014218719049812,-0.0012155884563568,-0.0011220557788327,-0.0011215726570087,-0.0011379217909203,3.077531818654986e-05,0.000365406294419
43,1.1466666666666667,-0.001207819320257,-0.0012524739360587,-0.001174913922621,-0.0011245954563221,0.0539914823076164,-0.0011003259912745,-0.0011715402765088,-0.0014139216815895,-0.0012103022955207,-0.0011167535134041,-0.0011156838008135,-0.0011320800788235,3.374551749059341e-05,0.0003679780218625
